Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3705,0,360.0,383.16764672064755,75.58689999996204,1155.391000000236,2732.319568151147,5.719331653802725,0.0,360,420,470,500,580,650,750,810,1000,1200,1200
GET,/api/v1/auth/customer/cart,3709,0,330.0,354.09880851981796,49.43589999993492,1121.5151000001242,1430.7554596926395,5.72550637083787,0.0,330,390,440,470,550,630,730,790,960,1100,1100
GET,/api/v1/auth/customer/profile,3726,0,310.0,334.75976688137933,27.335499999935564,1320.116699999744,946.8741277509394,5.751748918237235,0.0,310,370,420,450,530,600,700,810,1100,1300,1300
GET,/api/v1/auth/orders,3725,0,320.0,345.07459127516756,24.58759999990434,1006.0056000002078,78.0,5.750205238978448,0.0,320,390,430,460,540,610,700,750,930,1000,1000
POST,/api/v1/cart [Create],9226,2,320.0,344.774133871666,37.4178000001848,1189.7189000001163,1430.5919141556471,14.241984841561118,0.003087358517572321,320,390,430,460,540,610,700,780,970,1200,1200
POST,/api/v1/cart/{code}/checkout,5486,0,350.0,373.49989560700277,63.17680000029213,1229.379599999902,2692.2954794021143,8.468624413700876,0.0,350,420,460,490,560,650,740,830,1100,1200,1200
POST,/api/v1/cart/{code}/shipping,5497,0,310.0,336.6678826450816,29.466999999840482,1033.033499999874,270.0,8.485604885547525,0.0,310,380,420,460,540,610,700,770,940,1000,1000
GET,/api/v1/cart/{code}/total,5494,0,310.0,338.1969547870387,33.15080000038506,1275.9304999999586,372.0,8.480973847771166,0.0,310,380,430,460,530,610,690,760,1000,1300,1300
GET,/api/v1/category,175840,0,300.0,327.67378125568706,19.050500000048487,1592.8071000003001,80.0,271.44056086495846,0.0,300,370,420,450,530,600,700,770,980,1300,1600
GET,/api/v1/config,176431,0,310.0,332.6951051062445,19.395699999904537,1366.546499999913,287.0,272.3528753069011,0.0,310,380,420,450,540,610,700,770,980,1200,1400
GET,/api/v1/content/boxes,176144,0,300.0,324.75930854584925,18.744499999911568,1320.5703000003268,75.0,271.9098393596295,0.0,300,370,410,440,520,600,690,760,970,1200,1300
POST,/api/v1/customer/login,3729,0,550.0,578.281692920354,142.46110000021872,1596.7722000000322,247.87422901582192,5.756379956013593,0.0,550,640,700,750,860,960,1100,1200,1400,1600,1600
POST,/api/v1/customer/register,3729,0,800.0,824.035808179136,358.94820000021355,2167.178899999726,247.87422901582192,5.756379956013593,0.0,800,890,950,980,1100,1200,1300,1400,1800,2200,2200
GET,/api/v1/store/languages,176353,0,300.0,321.26473390188994,16.236899999967136,1492.609899999934,34.0,272.2324683247158,0.0,300,360,410,440,520,600,690,760,970,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,5521,0,310.0,333.71575162108536,22.214699999949516,1299.4934000003013,1541.733019380547,8.522653187758392,0.0,310,380,420,450,530,610,700,770,1100,1300,1300
GET,/api/v2/product/name/t-shirt?lang=en,175586,0,310.0,334.8960264417438,22.351900000103342,1463.704499999949,1541.7423655644527,271.04846633322677,0.0,310,380,420,450,540,610,700,770,990,1200,1500
POST,/api/v2/product/{id}/variation,5516,0,310.0,329.6706052574344,22.159299999657378,1064.8879000000306,118.0,8.514934791464462,0.0,310,370,420,440,530,600,690,780,980,1100,1100
,Aggregated,939417,2,310.0,332.1994649806206,16.236899999967136,2167.178899999726,443.2265617931121,1450.1585382511187,0.003087358517572321,310,370,420,450,540,620,720,800,1100,1300,2200
