Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,2770,0,530.0,537.9697868231027,82.27989999977581,1410.3847999995196,2735.202888086643,4.616187277603049,0.0,530,600,650,680,770,840,930,1000,1300,1400,1400
GET,/api/v1/auth/customer/cart,2775,0,500.0,507.9339613333309,58.3491999996113,1152.738099999624,1432.206126126126,4.624519745613163,0.0,500,570,620,650,730,810,890,970,1100,1200,1200
GET,/api/v1/auth/customer/profile,2784,0,470.0,481.21687841235837,27.773200000410725,1265.6974999999875,947.6016522988506,4.639518188031368,0.0,470,540,600,630,710,800,890,970,1200,1300,1300
GET,/api/v1/auth/orders,2783,0,520.0,524.2145185411424,44.78990000006888,1383.9983999996548,78.0,4.637851694429345,0.0,520,600,640,670,760,830,930,1000,1200,1400,1400
POST,/api/v1/cart [Create],6931,0,480.0,485.46086996105043,28.103200000259676,1387.5490999998874,1431.605684605396,11.55046715561976,0.0,480,550,600,630,710,780,880,950,1200,1400,1400
POST,/api/v1/cart/{code}/checkout,4135,0,510.0,519.2770782103925,70.75519999943936,1609.3373999992764,2695.196130592503,6.890951044364118,0.0,510,590,630,660,750,820,920,990,1200,1600,1600
POST,/api/v1/cart/{code}/shipping,4144,0,460.0,473.6738095559784,29.002799999943818,1272.5601000001916,270.0,6.9059494867823235,0.0,460,540,590,620,700,780,860,930,1100,1300,1300
GET,/api/v1/cart/{code}/total,4141,0,470.0,476.21479715044825,25.577000000339467,1308.145300000433,372.0,6.900950005976255,0.0,470,540,590,620,710,780,850,910,1200,1300,1300
GET,/api/v1/category,133650,0,450.0,461.8767485080423,14.791499999773805,1755.082499999844,80.0,222.72686991034206,0.0,450,530,570,600,690,760,850,920,1100,1400,1800
GET,/api/v1/config,134211,0,460.0,464.0199895977231,13.68700000057288,1506.6730999997162,287.0,223.66177282107682,0.0,460,530,580,610,690,770,860,920,1100,1300,1500
GET,/api/v1/content/boxes,133866,0,450.0,460.7495166151206,12.145099999543163,1663.681600000018,75.0,223.08683252837898,0.0,450,530,570,600,690,760,850,920,1100,1300,1700
POST,/api/v1/customer/login,2787,0,740.0,748.0348783997077,134.1268999995009,1837.1086999995896,248.60208109077863,4.644517668837436,0.0,740,840,900,940,1100,1100,1300,1400,1600,1800,1800
POST,/api/v1/customer/register,2792,0,1000.0,1010.331820343841,393.06500000020606,2118.52910000016,248.60279369627509,4.65285013684755,0.0,1000,1100,1200,1200,1300,1400,1600,1600,1900,2100,2100
GET,/api/v1/store/languages,134087,0,450.0,458.91514723351446,9.693699999843375,1732.3235000003478,34.0,223.455127614426,0.0,450,520,570,600,690,760,850,910,1100,1300,1700
GET,/api/v2/product/friendly/t-shirt?lang=en,4167,0,460.0,465.44721886249636,17.23260000017035,1197.7968999999575,1542.0,6.944278839628847,0.0,460,530,580,610,690,780,860,940,1100,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,133384,0,460.0,469.3797871498847,16.220500000599714,1691.6622999997344,1542.0,222.28358261220401,0.0,460,530,580,610,700,770,860,920,1100,1400,1700
POST,/api/v2/product/{id}/variation,4156,0,450.0,460.5054926852779,22.322199999507575,1184.804399999848,118.0,6.9259474100065965,0.0,450,520,570,600,690,760,830,910,1100,1200,1200
,Aggregated,713563,0,460.0,467.6973954132999,9.693699999843375,2118.52910000016,442.7401308644086,1189.1481741401676,0.0,460,530,580,610,700,780,880,950,1200,1600,2100
