Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,2909,0,510.0,516.8997791680996,73.78539999990608,1432.0646999999553,2731.8807150223442,4.847339238534098,0.0,510,580,630,660,740,810,900,950,1300,1400,1400
GET,/api/v1/auth/customer/cart,2912,0,480.0,488.79307936126463,46.575100000154634,1198.8313000001654,1430.690934065934,4.8523382133418,0.0,480,550,590,620,700,760,850,900,1200,1200,1200
GET,/api/v1/auth/customer/profile,2922,0,460.0,464.523121663249,22.799099999701866,1158.4050999999818,946.8408624229979,4.869001462700803,0.0,460,530,570,600,690,770,860,930,1100,1200,1200
GET,/api/v1/auth/orders,2921,0,460.0,468.982516193083,24.40680000017892,1034.4414000001052,78.0,4.867335137764902,0.0,460,530,580,620,690,770,850,910,980,1000,1000
POST,/api/v1/cart [Create],7260,1,460.0,472.50754597795634,40.01460000017687,1173.9235000000008,1430.6644628099173,12.097519034636491,0.0016663249359003432,460,530,580,610,690,750,850,920,1100,1200,1200
POST,/api/v1/cart/{code}/checkout,4319,0,490.0,501.33274373697697,70.23960000014995,1495.509200000015,2691.841630006946,7.196857398153583,0.0,490,560,610,640,720,800,880,950,1100,1500,1500
POST,/api/v1/cart/{code}/shipping,4330,0,460.0,462.3231230715942,26.98000000009415,1260.1941000002626,270.0,7.215186972448486,0.0,460,520,570,600,680,750,840,910,1100,1300,1300
GET,/api/v1/cart/{code}/total,4326,0,450.0,461.27665977809215,32.86459999981162,1425.5410000000666,372.0,7.208521672704885,0.0,450,520,570,600,690,750,840,910,1100,1400,1400
GET,/api/v1/category,135343,0,440.0,450.80367933251165,14.15050000014162,1668.7294999996993,80.0,225.52541579956016,0.0,440,520,560,590,670,740,830,900,1100,1300,1700
GET,/api/v1/config,135936,0,440.0,452.36851516448917,14.565400000265072,1598.759599999994,287.0,226.51354648654905,0.0,440,520,560,590,670,750,840,900,1100,1300,1600
GET,/api/v1/content/boxes,135576,0,440.0,448.54023644450365,12.291200000163371,1600.2027999998063,75.0,225.91366950962492,0.0,440,510,560,590,670,740,830,890,1100,1300,1600
POST,/api/v1/customer/login,2922,0,720.0,727.4604436687204,127.04189999976734,1950.8978999997453,247.84086242299796,4.869001462700803,0.0,720,820,870,920,1000,1100,1200,1300,1600,2000,2000
POST,/api/v1/customer/register,2927,0,980.0,982.1960138025321,381.9021999997858,1961.253299999953,247.84113426716775,4.877333087380305,0.0,980,1100,1100,1200,1300,1400,1500,1600,1800,2000,2000
GET,/api/v1/store/languages,135825,0,440.0,447.6932114382479,12.247300000126415,1780.4267000001346,34.0,226.32858441866412,0.0,440,510,560,590,670,740,830,890,1100,1300,1800
GET,/api/v2/product/friendly/t-shirt?lang=en,4365,0,450.0,452.7847783505166,21.79969999997411,1176.4498000002277,1541.680870561283,7.2735083452049984,0.0,450,520,560,590,670,740,830,890,1000,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,135105,0,450.0,456.91812076977203,18.363199999839708,1679.8140000000785,1541.6924096073424,225.12883046481588,0.0,450,520,570,600,680,750,840,900,1100,1300,1700
POST,/api/v2/product/{id}/variation,4351,0,450.0,457.0765846242228,21.73769999990327,1163.024299999961,118.0,7.250179796102393,0.0,450,520,570,600,680,750,840,900,1100,1200,1200
,Aggregated,724249,1,450.0,455.74156163805594,12.247300000126415,1961.253299999953,443.9204362035709,1206.8341685008877,0.0016663249359003432,450,520,560,590,680,750,850,930,1200,1500,2000
