Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3186,0,420.0,424.19089375394003,73.7159000000247,1055.062999999791,2732.1396735718768,5.309139763979053,0.0,420,470,510,530,600,670,730,790,960,1100,1100
GET,/api/v1/auth/customer/cart,3191,0,380.0,391.1394713882805,46.41300000002957,1026.791799999046,1430.7339392040112,5.317471747287244,0.0,380,440,470,500,570,630,690,750,900,1000,1000
GET,/api/v1/auth/customer/profile,3209,0,360.0,371.8909358990236,25.12839999872085,1001.7367999989801,946.8635088812714,5.34746688719673,0.0,360,420,460,480,550,620,690,740,930,1000,1000
GET,/api/v1/auth/orders,3204,0,380.0,383.99322837078233,26.070399999298388,1205.8096999990084,78.0,5.33913490388854,0.0,380,430,480,500,570,640,710,760,930,1200,1200
POST,/api/v1/cart [Create],8180,0,370.0,377.7113132396237,40.046399999482674,1106.6757000007783,1430.8646699266503,13.63112469219983,0.0,370,430,460,490,560,610,690,750,910,1100,1100
POST,/api/v1/cart/{code}/checkout,4964,0,400.0,408.4209611603449,64.48219999947469,999.9662999998691,2692.056003223207,8.271993028371632,0.0,400,450,490,520,580,650,720,790,930,1000,1000
POST,/api/v1/cart/{code}/shipping,4972,0,360.0,369.2225106798074,29.259499999170657,915.1775000009366,270.0,8.285324201664737,0.0,360,420,450,480,550,600,680,740,890,920,920
GET,/api/v1/cart/{code}/total,4970,0,360.0,367.2800965593742,29.22450000005483,1013.5119000005943,372.0,8.281991408341462,0.0,360,420,460,480,550,610,680,730,920,1000,1000
GET,/api/v1/category,154654,0,350.0,356.2221362958588,15.522899999268702,1255.3504999996221,80.0,257.714909308982,0.0,350,400,440,470,540,600,670,730,910,1100,1300
GET,/api/v1/config,155237,0,350.0,358.44909467846094,16.344300000127987,1287.7236000003904,287.0,258.686418562717,0.0,350,410,450,470,540,600,680,730,900,1100,1300
GET,/api/v1/content/boxes,154904,0,350.0,354.9985156677641,15.958300000420422,1375.6085999993957,75.0,258.13150847439147,0.0,350,400,440,460,530,590,670,720,890,1100,1400
POST,/api/v1/customer/login,3213,0,610.0,617.5176568316189,144.4799000000785,1327.115899999626,247.86367880485528,5.354132473843283,0.0,610,680,740,780,860,940,1000,1100,1300,1300,1300
POST,/api/v1/customer/register,3215,0,860.0,861.2815305754091,366.67169999964244,1656.0571000009077,247.86376360808708,5.357465267166559,0.0,860,930,980,1000,1100,1200,1300,1300,1500,1700,1700
GET,/api/v1/store/languages,155114,0,340.0,352.7401087961111,13.450500000544707,1317.807500001436,34.0,258.4814517733355,0.0,340,400,440,460,530,590,670,720,900,1100,1300
GET,/api/v2/product/friendly/t-shirt?lang=en,4994,0,350.0,359.55646031236216,22.190099998624646,1043.3751999989909,1541.6994393271925,8.321984928220775,0.0,350,410,450,470,540,600,680,730,910,1000,1000
GET,/api/v2/product/name/t-shirt?lang=en,154408,0,350.0,362.35097030594477,16.16239999930258,1194.018000000142,1541.7240104139682,257.304975730219,0.0,350,410,450,470,540,600,680,730,900,1000,1200
POST,/api/v2/product/{id}/variation,4987,0,350.0,357.72666982153805,22.8809000000183,1027.0483999993303,118.0,8.310320151589309,0.0,350,410,440,470,530,580,660,720,940,1000,1000
,Aggregated,826602,0,350.0,361.1478168195816,13.450500000544707,1656.0571000009077,443.4662655062533,1377.446813303394,0.0,350,410,450,470,540,610,690,760,1000,1300,1700
