Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3158,0,410.0,418.3141811272972,72.70530000005238,1131.6749999996318,2732.129195693477,5.262256854905803,0.0,410,460,500,530,600,670,760,830,1000,1100,1100
GET,/api/v1/auth/customer/cart,3163,0,380.0,389.9120935820434,51.70739999994112,990.9078000000591,1430.7322162503951,5.270588483871771,0.0,380,440,480,500,570,630,700,770,920,990,990
GET,/api/v1/auth/customer/profile,3173,0,360.0,371.0985035613027,20.869899999524932,1052.3634000001039,946.8632209265679,5.287251741803709,0.0,360,420,460,490,560,620,700,740,940,1100,1100
GET,/api/v1/auth/orders,3169,0,370.0,377.57173843483224,28.40680000008433,1036.0690999996223,78.0,5.280586438630934,0.0,370,420,470,500,570,630,710,770,930,1000,1000
POST,/api/v1/cart [Create],8227,0,360.0,372.6892599246377,35.86450000057084,1253.5871000000043,1430.8654430533609,13.708862300604824,0.0,360,420,460,480,550,620,710,770,1000,1300,1300
POST,/api/v1/cart/{code}/checkout,5039,0,390.0,400.29036701725664,72.29499999994005,1097.9856000003565,2692.0942647350666,8.396615671903211,0.0,390,450,480,500,580,640,730,800,1000,1100,1100
POST,/api/v1/cart/{code}/shipping,5052,0,350.0,361.0341856690413,31.770999999935157,1114.8815000005925,270.0,8.41827790721473,0.0,350,410,440,470,530,600,690,760,980,1100,1100
GET,/api/v1/cart/{code}/total,5049,0,350.0,360.9789349970337,27.284099999633327,1038.9239000005546,372.0,8.413278929835148,0.0,350,410,450,470,540,610,680,750,870,1000,1000
GET,/api/v1/category,155131,0,340.0,349.9163230463265,14.717600000039965,1821.8176000000312,80.0,258.49878662393667,0.0,340,400,440,460,530,590,670,730,940,1100,1800
GET,/api/v1/config,155722,0,340.0,352.447756256661,15.618600000379956,2019.9917999998434,287.0,259.4835851677142,0.0,340,400,440,460,530,600,680,740,930,1200,2000
GET,/api/v1/content/boxes,155349,0,340.0,348.50236349059077,15.865499999563326,1929.4585999996343,75.0,258.86204564685295,0.0,340,400,430,460,530,590,670,730,930,1100,1900
POST,/api/v1/customer/login,3174,0,610.0,613.6529973535022,135.04510000075243,1395.2589000000444,247.86326402016383,5.288918067596902,0.0,610,680,730,760,860,950,1000,1100,1300,1400,1400
POST,/api/v1/customer/register,3179,0,850.0,860.7609213274571,368.48509999981616,1897.5631000002977,247.86347908147215,5.297249696562871,0.0,850,930,990,1000,1100,1200,1300,1300,1600,1900,1900
GET,/api/v1/store/languages,155620,0,340.0,348.33715430536097,11.62430000022141,2032.0898999998462,34.0,259.31361993680844,0.0,340,400,430,460,530,590,670,730,920,1200,2000
GET,/api/v2/product/friendly/t-shirt?lang=en,5084,0,350.0,357.7276376081754,25.372400000378548,1143.8337999998112,1541.7187254130606,8.471600332596928,0.0,350,410,450,470,540,600,680,740,920,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,154908,0,350.0,356.64255308053964,17.636200000197277,1896.3943999997355,1541.7262245978259,258.1271959720545,0.0,350,400,440,470,540,600,680,740,950,1100,1900
POST,/api/v2/product/{id}/variation,5076,0,350.0,355.3906057131571,24.58939999996801,1100.243099999716,118.0,8.458269726251379,0.0,350,400,440,470,540,600,680,760,950,1100,1100
,Aggregated,829273,0,340.0,355.40291559595005,11.62430000022141,2032.0898999998462,443.60171740789826,1381.8389894991449,0.0,340,400,440,470,540,610,700,770,1000,1300,2000
