Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3279,0,420.0,425.9468533699232,71.94149999941146,1224.4800999997096,2732.085696858798,5.464457122386514,0.0,420,480,510,530,620,680,750,810,1000,1200,1200
GET,/api/v1/auth/customer/cart,3287,0,390.0,395.2446807727432,50.067599999238155,1084.9484999998822,1430.728932156982,5.477789131224298,0.0,390,440,480,510,580,650,730,790,980,1100,1100
GET,/api/v1/auth/customer/profile,3295,0,370.0,376.6232284370265,23.855499999626772,1145.4128000004857,946.8616084977239,5.491121140062081,0.0,370,430,460,490,560,630,720,780,1100,1100,1100
GET,/api/v1/auth/orders,3293,0,380.0,383.7737457941114,25.853600000118604,1099.8970000000554,78.0,5.487788137852635,0.0,380,440,480,500,570,630,700,760,940,1100,1100
POST,/api/v1/cart [Create],8162,0,370.0,379.77506318304427,43.077399999674526,1044.2146000004868,1430.864371477579,13.60198201674862,0.0,370,430,470,500,560,630,710,760,900,1000,1000
POST,/api/v1/cart/{code}/checkout,4850,0,400.0,408.8046526185522,66.94800000059331,1109.2548999995415,2692.0872164948455,8.082530357906249,0.0,400,460,490,520,590,650,730,780,970,1100,1100
POST,/api/v1/cart/{code}/shipping,4865,0,360.0,366.67038799588715,33.156200000121316,1099.6525000000474,270.0,8.107527874477093,0.0,360,420,450,480,550,620,690,750,900,1100,1100
GET,/api/v1/cart/{code}/total,4861,0,360.0,368.4663644106196,33.66439999990689,1057.457400000203,372.0,8.100861870058202,0.0,360,420,460,480,550,620,690,740,930,1100,1100
GET,/api/v1/category,154238,0,350.0,357.61281559084034,18.45210000010411,1228.6472999994658,80.0,257.0377973902565,0.0,350,410,450,470,540,600,680,740,920,1100,1200
GET,/api/v1/config,154830,0,350.0,359.8779668539689,17.783899999813002,1453.608300000269,287.0,258.0243660442525,0.0,350,410,450,470,540,610,680,740,920,1100,1500
GET,/api/v1/content/boxes,154486,0,350.0,355.73396654389524,17.90549999986979,1319.2834000001312,75.0,257.4510896642278,0.0,350,410,440,470,540,600,680,730,900,1100,1300
POST,/api/v1/customer/login,3295,0,610.0,617.7734487708702,129.61650000033842,1527.4122999999236,247.86160849772384,5.491121140062081,0.0,610,690,740,770,860,950,1000,1100,1300,1500,1500
POST,/api/v1/customer/register,3298,0,860.0,871.1163897210448,367.4518999996508,1692.436400000588,247.86173438447543,5.4961206433762495,0.0,860,940,990,1000,1100,1200,1300,1400,1600,1700,1700
GET,/api/v1/store/languages,154732,0,350.0,355.4207215734294,16.506200000549143,1303.2364999999118,34.0,257.86104893598963,0.0,350,410,440,470,540,600,680,730,910,1100,1300
GET,/api/v2/product/friendly/t-shirt?lang=en,4885,0,350.0,363.65726777891354,26.146799999878567,995.691899999656,1541.7183213920164,8.140857896571552,0.0,350,410,450,480,550,620,700,770,930,1000,1000
GET,/api/v2/product/name/t-shirt?lang=en,153997,0,360.0,363.74146549997675,20.574699999997392,1218.9361999999164,1541.7261440157924,256.6361706240183,0.0,360,410,450,480,550,610,690,740,920,1100,1200
POST,/api/v2/product/{id}/variation,4880,0,350.0,359.0733055737648,22.90069999980915,1001.6292999998768,118.0,8.132525391047938,0.0,350,410,450,470,540,600,680,720,930,1000,1000
,Aggregated,824533,0,350.0,362.7976000540917,16.506200000549143,1692.436400000588,443.4999363275939,1374.0851553805182,0.0,350,410,450,480,550,620,700,770,1000,1300,1700
