Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3299,0,410.0,416.7427554410481,79.01899999978923,1474.1594999995868,2732.033040315247,5.497681506388525,0.0,410,470,510,530,600,650,730,790,930,1500,1500
GET,/api/v1/auth/customer/cart,3303,0,390.0,393.6988064486869,50.93810000016674,969.1607999993721,1430.716621253406,5.504347382722431,0.0,390,450,480,510,580,640,710,760,880,970,970
GET,/api/v1/auth/customer/profile,3311,0,360.0,369.91835001510583,24.210999999922933,971.1844000003111,946.8562367864694,5.5176791353902415,0.0,360,420,460,480,560,620,700,750,900,970,970
GET,/api/v1/auth/orders,3309,0,370.0,379.71447361741906,26.411399999233254,1039.2016000005242,78.0,5.514346197223289,0.0,370,430,470,500,570,630,710,770,960,1000,1000
POST,/api/v1/cart [Create],8146,1,370.0,377.7352602013197,36.8720000005851,1428.4320999995543,1430.7009575251657,13.575057153998461,0.0016664690834763641,370,430,460,490,560,620,700,770,930,1400,1400
POST,/api/v1/cart/{code}/checkout,4818,0,400.0,410.93337669156625,66.35949999963486,1020.480399999542,2692.1137401411374,8.029048044189123,0.0,400,460,500,520,600,660,730,770,960,1000,1000
POST,/api/v1/cart/{code}/shipping,4831,0,350.0,366.36232792382276,27.787399999397167,1006.9464999996853,270.0,8.050712142274314,0.0,350,410,450,480,550,610,700,760,930,1000,1000
GET,/api/v1/cart/{code}/total,4828,0,360.0,369.7946600041386,28.937799999766867,1099.5560000001205,372.0,8.045712735023885,0.0,360,420,450,480,550,610,700,740,890,1100,1100
GET,/api/v1/category,154394,0,350.0,356.1829664268055,18.9526999993177,1297.9575999997905,80.0,257.29282767424974,0.0,350,400,440,470,540,600,680,740,910,1100,1300
GET,/api/v1/config,154990,0,350.0,359.648179590296,17.036799999914365,1196.0752000004504,287.0,258.28604324800165,0.0,350,410,450,470,540,600,680,740,910,1100,1200
GET,/api/v1/content/boxes,154632,0,350.0,356.04424582169213,17.338099999506085,1268.9847999999984,75.0,257.68944731611714,0.0,350,400,440,470,540,600,670,730,900,1100,1300
POST,/api/v1/customer/login,3314,0,610.0,615.8436739287899,138.72840000021824,1483.9897000001656,247.85636692818346,5.52267854264067,0.0,610,680,740,770,870,960,1000,1100,1300,1500,1500
POST,/api/v1/customer/register,3319,0,860.0,866.6599289846409,369.4064999999682,1614.25970000073,247.85658330822537,5.531010888058052,0.0,860,940,990,1000,1100,1200,1300,1400,1600,1600,1600
GET,/api/v1/store/languages,154888,0,350.0,355.23667136059476,17.951699999684934,1281.1971999999514,34.0,258.11606340148705,0.0,350,400,440,470,540,600,680,730,910,1100,1300
GET,/api/v2/product/friendly/t-shirt?lang=en,4856,0,350.0,363.60876268533696,25.45689999988099,1021.9179999994594,1541.7191103789128,8.092373869361223,0.0,350,410,450,480,540,600,680,740,950,1000,1000
GET,/api/v2/product/name/t-shirt?lang=en,154162,0,350.0,363.35968992293846,20.769300000210933,1185.6608999996752,1541.7158378848223,256.90620684688326,0.0,350,410,450,470,540,600,680,740,920,1100,1200
POST,/api/v2/product/{id}/variation,4853,0,350.0,357.7312190603754,21.46530000027269,974.4733000006818,118.0,8.087374462110795,0.0,350,410,440,470,530,600,670,730,890,970,970
,Aggregated,825253,1,350.0,362.33269795238505,17.036799999914365,1614.25970000073,443.41767918444407,1375.2586105461198,0.0016664690834763641,350,410,450,470,550,610,700,770,1000,1300,1600
