Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00A_Register,204,0,230.0,218.27229264705437,65.95400000014706,407.45990000004895,33.0,0.30709259444006837,0.0,230,250,270,280,310,330,370,400,410,410,410
POST,00b_PostAddress,204,0,130.0,164.74518039215397,45.18299999995179,7467.190200000005,33.0,0.30709259444006837,0.0,130,140,150,160,180,200,250,250,7500,7500,7500
POST,00c_PostCard,203,0,120.0,160.41112364530866,38.092399999868576,6183.037199999944,33.0,0.30558723858497,0.0,120,140,160,180,200,230,250,280,6200,6200,6200
GET,01_Home,140567,0,110.0,113.9761726329795,16.80409999994481,656.0446000000866,8649.0,211.6033564836132,0.0,110,130,140,140,160,170,200,220,290,450,660
POST,03_AddToCart,140508,0,210.0,208.89020691775505,28.063400000064576,6774.270000000115,0.0,211.51454048816237,0.0,210,230,240,250,270,290,320,340,440,660,6800
POST,04_Checkout,140443,0,370.0,377.2748699536465,47.90649999995367,7181.163799999922,592.0,211.41669235758098,0.0,370,410,440,460,510,550,600,640,730,820,7200
DELETE,05_CleanupCart,140396,0,150.0,151.25483651243655,22.148199999946883,838.410599999861,0.0,211.34594063239138,0.0,150,160,170,180,200,220,240,260,330,470,840
,Aggregated,562525,0,180.0,212.79751382178557,16.80409999994481,7467.190200000005,2309.099865783743,846.800302389213,0.0,180,220,270,310,400,460,520,560,680,770,7500
