Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00A_Register,246,0,290.0,276.78385528455385,49.24110000001747,578.2621000000745,33.0,0.2477650263780628,0.0,290,320,350,380,410,460,560,570,580,580,580
POST,00b_PostAddress,246,0,190.0,495.2422040650341,24.51419999999871,10370.187500000044,33.0,0.2477650263780628,0.0,190,230,240,250,380,930,10000,10000,10000,10000,10000
POST,00c_PostCard,246,0,170.0,239.22996504064872,23.91570000008869,3880.370599999992,33.0,0.2477650263780628,0.0,170,190,220,230,280,740,1200,2000,3900,3900,3900
GET,01_Home,208664,0,140.0,144.133082185235,14.268599999923026,15251.721900000008,8649.0,210.1611441632199,0.0,140,160,170,180,200,230,260,280,580,6500,15000
POST,03_AddToCart,208586,0,280.0,276.6730796314226,25.555800000006457,17378.58989999995,0.0,210.0825845207098,0.0,280,300,320,330,360,390,430,460,2200,10000,17000
POST,04_Checkout,208459,0,460.0,466.02636563736814,35.16330000002199,17425.424700000007,592.0,209.95467330790484,0.0,460,510,540,560,620,670,730,780,2500,11000,17000
DELETE,05_CleanupCart,208434,0,190.0,197.46231358319685,22.22910000000411,17390.401200000044,0.0,209.92949393530546,0.0,190,210,230,240,260,290,320,350,970,6500,17000
,Aggregated,834881,0,230.0,271.1039482931106,14.268599999923026,17425.424700000007,2309.511197404181,840.8711910062742,0.0,230,290,340,390,490,560,640,690,1800,10000,17000
