Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1778181670511,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,52.6315803527832,54.05405044555664,61.5384635925293,51.28205490112305,52.6315803527832,48.64865112304688,48.71794891357422,50.0,62.5,48.64865112304688,52.6315803527832,51.28205490112305,52.6315803527832,48.71794891357422,73.17073059082031,52.6315803527832,259782.7296142578,154121.86248779297,0,404331384832,8589930496,39323738112,0
199,1778181670711,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,52.38095474243164,57.142860412597656,65.0,55.0,52.6315803527832,60.00000381469727,60.00000381469727,52.6315803527832,50.0,50.0,50.0,44.4444465637207,50.0,55.0,47.36842346191406,57.142860412597656,259786.70050048828,154129.38116455078,0,404331384832,8589930496,39324160000,0
199,1778181670911,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,52.6315803527832,60.00000381469727,55.0,57.89473724365234,61.904762268066406,55.0,68.42105102539062,55.0,63.15789031982422,57.89473724365234,61.904762268066406,61.904762268066406,55.55555725097656,55.0,60.00000381469727,52.6315803527832,259790.2490234375,154137.01055908203,0,404331384832,8589930496,39324348416,0
199,1778181671111,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,50.0,57.89473724365234,63.15789031982422,57.89473724365234,44.4444465637207,55.55555725097656,50.0,50.0,50.0,55.0,47.36842346191406,47.36842346191406,52.38095474243164,52.6315803527832,55.0,55.55555725097656,259793.94451904297,154144.51135253906,0,404331384832,8589930496,39325921280,0
199,1778181671311,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,50.0,57.89473724365234,63.15789031982422,57.89473724365234,44.4444465637207,55.55555725097656,50.0,50.0,50.0,55.0,47.36842346191406,47.36842346191406,52.38095474243164,52.6315803527832,55.0,55.55555725097656,259797.8096923828,154151.953125,0,404331384832,8589930496,39325720576,0
200,1778181671511,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,58.97436141967773,55.26315689086914,55.26315689086914,80.0,62.5,74.35897827148438,57.5,60.00000381469727,65.0,60.52631759643555,58.97436141967773,57.89473724365234,58.97436141967773,53.84615707397461,57.89473724365234,55.0,259802.45233154297,154160.2211303711,0,404331384832,8589930496,39327371264,0
199,1778181671711,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,58.97436141967773,55.26315689086914,55.26315689086914,80.0,62.5,74.35897827148438,57.5,60.00000381469727,65.0,60.52631759643555,58.97436141967773,57.89473724365234,58.97436141967773,53.84615707397461,57.89473724365234,55.0,259806.36181640625,154167.85076904297,0,404331384832,8589930496,39327870976,0
199,1778181671911,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,60.00000381469727,59.523807525634766,64.10256958007812,60.00000381469727,53.84615707397461,51.28205490112305,65.78947448730469,55.0,57.89473724365234,58.97436141967773,60.52631759643555,60.00000381469727,65.8536605834961,57.89473724365234,59.4594612121582,56.41025924682617,259810.72283935547,154175.96130371094,0,404331384832,8589930496,39328878592,0
199,1778181672111,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,55.55555725097656,55.55555725097656,73.68421173095703,57.89473724365234,78.94737243652344,60.00000381469727,60.00000381469727,55.55555725097656,55.55555725097656,55.0,70.0,44.4444465637207,55.55555725097656,55.0,60.00000381469727,60.00000381469727,259814.5678100586,154183.65258789065,0,404331384832,8589930496,39329005568,0
200,1778181672311,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,52.38095474243164,50.0,60.00000381469727,44.4444465637207,55.0,60.00000381469727,50.0,55.0,47.619049072265625,47.36842346191406,50.0,47.36842346191406,50.0,47.36842346191406,44.4444465637207,50.0,259818.06103515625,154190.8363647461,0,404331384832,8589930496,39330938880,0
200,1778181672512,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,70.0,52.6315803527832,90.0,68.42105102539062,65.0,68.42105102539062,63.15789031982422,57.89473724365234,63.15789031982422,61.904762268066406,60.00000381469727,55.0,60.00000381469727,60.00000381469727,65.0,65.0,259822.2485961914,154198.81903076172,0,404331384832,8589930496,39337549824,0
199,1778181672712,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,68.42105102539062,72.22222137451172,65.0,65.0,60.00000381469727,70.0,63.15789031982422,71.42857360839844,63.15789031982422,63.15789031982422,66.66667175292969,65.0,61.11111068725586,65.0,73.68421173095703,78.94737243652344,259826.8056640625,154207.12518310547,0,404331384832,8589930496,39344332800,0
200,1778181672912,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,60.00000381469727,68.42105102539062,68.42105102539062,75.0,70.0,68.42105102539062,63.15789031982422,57.89473724365234,68.42105102539062,57.89473724365234,63.15789031982422,57.89473724365234,71.42857360839844,73.68421173095703,71.42857360839844,80.0,259831.16845703125,154215.30584716797,0,404331384832,8589930496,39350497280,0
199,1778181673112,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,61.11111068725586,65.0,55.55555725097656,63.15789031982422,52.6315803527832,63.15789031982422,68.42105102539062,57.89473724365234,58.82353210449219,63.15789031982422,63.15789031982422,65.0,55.55555725097656,57.89473724365234,61.11111068725586,55.55555725097656,259835.2437133789,154223.3599243164,0,404331384832,8589930496,39356993536,0
200,1778181673312,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,57.89473724365234,55.55555725097656,80.0,57.89473724365234,70.0,60.00000381469727,57.89473724365234,52.6315803527832,61.904762268066406,65.0,60.00000381469727,55.55555725097656,60.00000381469727,63.15789031982422,70.0,52.6315803527832,259839.3744506836,154231.31378173828,0,404331384832,8589930496,39361060864,0
199,1778181673513,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,10.0,5.263157844543457,5.0,5.0,5.0,5.0,5.0,5.0,9.523809432983398,5.0,5.263157844543457,10.0,5.263157844543457,10.0,0.0,9.523809432983398,259840.86694335935,154235.75115966797,0,404331384832,8589930496,39363534848,0
199,1778181673712,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,10.0,5.263157844543457,5.0,5.0,5.0,5.0,5.0,5.0,9.523809432983398,5.0,5.263157844543457,10.0,5.263157844543457,10.0,0.0,9.523809432983398,259844.55737304688,154243.4024658203,0,404331384832,8589930496,39369793536,0
199,1778181673913,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,63.15789031982422,63.41463470458984,56.41025924682617,52.6315803527832,56.41025924682617,61.5384635925293,60.52631759643555,65.0,55.26315689086914,55.26315689086914,55.26315689086914,57.5,52.6315803527832,58.97436141967773,61.5384635925293,55.0,259848.35278320315,154250.84381103516,0,404331384832,8589930496,39372754944,0
199,1778181674113,867,900,800,800,800,799,999,800,900,2099,903,847,800,799,1399,800,78.94737243652344,73.68421173095703,68.42105102539062,89.47368621826172,61.904762268066406,72.22222137451172,66.66667175292969,65.0,73.68421173095703,71.42857360839844,68.42105102539062,73.68421173095703,70.0,75.0,80.0,66.66667175292969,259852.744140625,154259.0248413086,0,404331384832,8589930496,39379337216,0
