Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00A_Register,200,0,140.0,232.0900430000007,51.54480000010153,1090.2694999999767,33.0,0.23712361686947486,0.0,140,180,200,220,740,910,1000,1100,1100,1100,1100
POST,00b_PostAddress,200,0,86,181.0313459999953,22.17279999990751,1010.6387000000723,33.0,0.23712361686947486,0.0,86,110,130,160,740,790,890,900,1000,1000,1000
POST,00c_PostCard,200,0,100.0,280.2837975000035,20.583299999998417,1066.4014000001316,33.0,0.23712361686947486,0.0,110,140,650,720,800,910,980,1000,1100,1100,1100
GET,01_Home,117902,2,66,72.26961817696028,14.958599999999933,2878.9765999999872,8648.8534715272,139.78674338072412,0.0023712361686947484,66,75,82,87,100,120,130,160,870,1700,2900
POST,03_AddToCart,117836,1,110.0,119.9677075672969,28.676200000063545,2938.6226999999963,9.335007977188635e-05,139.7084925871572,0.0011856180843473742,110,130,140,150,170,190,220,260,900,2900,2900
POST,04_Checkout,117762,0,190.0,202.34311230447858,45.939000000089436,2863.379800000075,591.9989979789746,139.62075684891548,0.0,190,210,230,240,280,320,390,690,1000,1200,2900
DELETE,05_CleanupCart,117712,1,86,93.29703031211903,19.836400000031063,2879.0444000001116,0.0,139.56147594469812,0.0011856180843473742,86,98,110,110,130,150,170,200,870,970,2900
,Aggregated,471812,4,100.0,122.0961696010278,14.958599999999933,2938.6226999999963,2309.0805638686597,559.3888396121033,0.004742472337389497,100,130,150,160,210,250,300,390,900,1200,2900
