Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4137,0,360.0,387.63833009425076,75.01889999912237,1089.350000002014,2732.5943920715495,5.743576536178606,0.0,360,430,470,500,580,660,750,820,1000,1100,1100
GET,/api/v1/auth/customer/cart,4139,0,340.0,360.85551041318024,46.327200001542224,1090.3009999965434,1430.8460980913264,5.7463532229256105,0.0,340,400,440,470,550,630,720,770,940,1100,1100
GET,/api/v1/auth/customer/profile,4152,0,330.0,345.50567933528873,24.64939999845228,1156.631899997592,946.9214836223507,5.76440168678114,0.0,330,390,430,460,540,620,710,800,950,1200,1200
GET,/api/v1/auth/orders,4148,0,340.0,363.3580384763755,25.6468000006862,1279.9109000006865,78.0,5.758848313287131,0.0,340,410,460,480,560,630,740,820,1000,1300,1300
POST,/api/v1/cart [Create],10277,1,330.0,358.0914635593924,36.8756999996549,1262.5654000003124,1430.7899192371315,14.268004849482121,0.0013883433735022012,330,400,450,470,560,630,730,800,1100,1200,1300
POST,/api/v1/cart/{code}/checkout,6119,0,370.0,388.3522243667155,60.889799999131355,1513.655500002642,2692.5044941983983,8.495273102459969,0.0,370,430,480,500,590,670,760,820,1100,1500,1500
POST,/api/v1/cart/{code}/shipping,6130,0,320.0,346.1821661990219,31.00040000208537,1135.3965000016615,270.0,8.510544879568494,0.0,320,390,430,460,550,620,710,770,940,1100,1100
GET,/api/v1/cart/{code}/total,6127,0,330.0,350.4361897013169,29.270000002725283,1197.6518999981636,372.0,8.506379849447987,0.0,330,390,440,470,560,630,720,790,980,1200,1200
GET,/api/v1/category,193753,0,320.0,340.3051299056007,17.23679999849992,1687.5522999980603,80.0,268.995693646172,0.0,320,380,430,460,540,620,720,790,990,1200,1700
GET,/api/v1/config,194323,0,320.0,344.2242433391848,18.439899999066256,1715.9648000015295,287.0,269.78704936906826,0.0,320,390,430,470,550,630,720,790,1000,1200,1700
GET,/api/v1/content/boxes,193944,0,310.0,337.5192760080245,18.069300000206567,1433.1945999983873,75.0,269.26086723051094,0.0,310,380,430,460,540,620,720,780,1000,1200,1400
POST,/api/v1/customer/login,4153,0,570.0,591.0452447146307,147.977799999353,1649.6053000009852,247.92174331808332,5.765790030154641,0.0,570,650,720,760,870,980,1100,1200,1400,1600,1600
POST,/api/v1/customer/register,4156,0,820.0,835.350679355114,362.3418000024685,2161.768000001757,247.92252165543792,5.769955060275148,0.0,820,910,960,1000,1100,1200,1300,1400,1700,2200,2200
GET,/api/v1/store/languages,194205,0,310.0,333.53238715686274,16.75479999903473,1491.3355000026058,34.0,269.623224850995,0.0,310,380,420,450,540,610,710,780,1000,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,6152,0,330.0,347.5571117360286,21.446999999170657,1229.5956999987538,1541.7735695708714,8.541088433785541,0.0,330,390,440,470,550,630,730,800,1100,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,193493,0,320.0,347.11829768621647,20.587900002283277,1535.4111999986344,1541.791274102939,268.6347243690614,0.0,320,390,440,470,550,630,720,790,1000,1200,1500
POST,/api/v2/product/{id}/variation,6143,0,320.0,344.53010120460965,24.209800001699477,1431.9722999971418,118.0,8.528593343424022,0.0,320,390,430,470,550,640,740,820,1000,1400,1400
,Aggregated,1035551,1,320.0,344.5217801414877,16.75479999903473,2161.768000001757,443.83286192568016,1437.700368773578,0.0013883433735022012,320,390,430,470,550,630,740,820,1100,1300,2200
