Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4033,0,360.0,380.9861622365479,75.70900000000336,1323.2570000000123,2732.4664021819985,5.596736575560665,0.0,360,420,470,490,570,660,740,800,970,1300,1300
GET,/api/v1/auth/customer/cart,4042,0,330.0,352.9023958683818,46.01870000000474,1088.7500999999702,1430.7996041563583,5.609226193507614,0.0,330,400,440,470,550,620,730,800,980,1100,1100
GET,/api/v1/auth/customer/profile,4055,0,320.0,332.72904088779273,22.255600000001152,1007.9299999999876,946.8979038224414,5.627266752764318,0.0,320,370,410,440,530,590,690,750,930,1000,1000
GET,/api/v1/auth/orders,4054,0,320.0,347.21424600394624,24.15089999999509,1220.5796999999734,78.0,5.62587901743688,0.0,330,390,430,460,550,630,720,790,990,1200,1200
POST,/api/v1/cart [Create],10148,2,320.0,345.47250965707605,38.01620000000128,1274.906700000031,1430.6434765471029,14.082738102848904,0.002775470654877592,320,390,430,460,540,620,720,790,980,1300,1300
POST,/api/v1/cart/{code}/checkout,6078,0,350.0,377.71127834814064,64.18889999999777,1336.8077000000085,2692.5054294175716,8.434655320173002,0.0,350,420,460,490,580,660,760,820,1100,1300,1300
POST,/api/v1/cart/{code}/shipping,6090,0,320.0,339.18185894909675,27.743300000004467,1214.66410000005,270.0,8.451308144102269,0.0,320,380,430,460,540,620,700,770,980,1200,1200
GET,/api/v1/cart/{code}/total,6084,0,320.0,340.7724784681129,30.14040000000051,1044.8807999999872,372.0,8.442981732137635,0.0,320,380,430,460,540,620,710,780,930,1000,1000
GET,/api/v1/category,194455,0,310.0,329.2557380062224,18.75300000000024,1517.5285999999915,80.0,269.8520730971111,0.0,310,370,420,450,530,610,700,770,980,1200,1500
GET,/api/v1/config,195035,0,310.0,334.73264950239695,19.461499999998466,1571.048200000007,287.0,270.6569595870256,0.0,310,380,420,450,540,620,710,780,1000,1200,1600
GET,/api/v1/content/boxes,194683,0,300.0,326.2926324214234,18.457700000006128,1413.6256000000458,75.0,270.1684767517672,0.0,300,370,410,440,530,600,700,770,990,1300,1400
POST,/api/v1/customer/login,4059,0,560.0,578.2411234540524,135.10199999999628,1534.7620999999663,247.8989898989899,5.632817694074074,0.0,560,640,700,740,860,960,1100,1200,1400,1500,1500
POST,/api/v1/customer/register,4059,0,810.0,827.1100676767682,350.2779000000018,1888.3526000000188,247.8989898989899,5.632817694074074,0.0,810,890,950,990,1100,1200,1300,1400,1700,1900,1900
GET,/api/v1/store/languages,194944,0,300.0,323.9909635151634,16.153400000000318,1427.6466999999968,34.0,270.53067567222865,0.0,300,360,410,440,530,600,700,770,980,1200,1400
GET,/api/v2/product/friendly/t-shirt?lang=en,6119,0,320.0,336.3952057198895,23.79659999999717,1301.7038000000412,1541.7743095277006,8.491552468597993,0.0,320,380,420,460,540,610,710,780,980,1300,1300
GET,/api/v2/product/name/t-shirt?lang=en,194185,0,310.0,335.91145696577985,21.795800000006693,1474.5103999999856,1541.780168396117,269.4773845587026,0.0,310,380,420,450,540,610,710,780,980,1200,1500
POST,/api/v2/product/{id}/variation,6111,0,310.0,332.21833310423784,21.71530000000388,1270.518700000025,118.0,8.480450585978483,0.0,310,370,420,450,540,620,710,770,1000,1300,1300
,Aggregated,1038234,2,310.0,333.90915533521326,16.153400000000318,1888.3526000000188,443.1264868998704,1440.7939999480911,0.002775470654877592,310,370,420,450,540,620,720,800,1100,1300,1900
