Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3604,0,360.0,381.64276007222725,67.54110000474611,1142.488899997261,2732.281076581576,5.70284100983504,0.0,360,420,470,490,570,660,750,830,1000,1100,1100
GET,/api/v1/auth/customer/cart,3608,0,340.0,355.8013710642632,45.61430000467226,1116.6941999981645,1430.754711751663,5.709170467115656,0.0,340,400,440,470,550,630,710,790,980,1100,1100
GET,/api/v1/auth/customer/profile,3624,0,320.0,341.93972022635216,22.188499999174383,1138.4173999977065,946.8741721854304,5.73448829623812,0.0,320,390,430,460,540,610,690,760,930,1100,1100
GET,/api/v1/auth/orders,3621,0,330.0,347.91450207117373,23.503900003561284,1070.5672999974922,78.0,5.7297412032776585,0.0,330,390,440,470,550,620,730,790,1000,1100,1100
POST,/api/v1/cart [Create],8965,0,330.0,349.6377457668753,33.81950000039069,1185.1118999984465,1430.8765197992193,14.18589613018067,0.0,330,390,440,470,560,630,720,780,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,5327,0,350.0,376.9946092734014,63.84539999999106,1177.276799993706,2692.2588699080156,8.429254733460393,0.0,350,420,470,500,580,660,750,810,1000,1200,1200
POST,/api/v1/cart/{code}/shipping,5339,0,320.0,342.90471449713436,24.1195000053267,1477.4975000036648,270.0,8.448243105302241,0.0,320,390,430,470,550,640,720,790,1000,1500,1500
GET,/api/v1/cart/{code}/total,5333,0,320.0,340.4649035064606,24.3281000002753,1368.513300003542,372.0,8.438748919381318,0.0,320,380,430,460,540,620,710,770,1000,1400,1400
GET,/api/v1/category,170068,0,310.0,330.2093523778723,18.624099997396115,1388.492199999746,80.0,269.1095351999516,0.0,310,370,420,450,530,610,710,780,1000,1200,1400
GET,/api/v1/config,170643,0,310.0,334.6973164114641,18.7147000033292,1512.5993999972707,287.0,270.01939468404015,0.0,310,380,430,460,540,620,710,780,990,1200,1500
GET,/api/v1/content/boxes,170307,0,300.0,326.81229102325585,17.70789999864064,1504.727500003355,75.0,269.48772027246844,0.0,300,370,420,450,530,610,700,770,990,1200,1500
POST,/api/v1/customer/login,3626,0,560.0,586.2344190568273,139.41669999621809,1551.2006999997539,247.8742415885273,5.737653024878428,0.0,560,650,710,750,870,960,1100,1200,1400,1600,1600
POST,/api/v1/customer/register,3630,0,810.0,828.838940330539,371.63640000653686,1877.8081000054954,247.87438016528927,5.743982482159044,0.0,810,890,950,1000,1100,1200,1300,1400,1600,1900,1900
GET,/api/v1/store/languages,170535,0,300.0,323.60623472014447,16.951400000834838,1772.7665999991586,34.0,269.8484993374635,0.0,300,360,410,440,530,600,700,770,980,1200,1800
GET,/api/v2/product/friendly/t-shirt?lang=en,5365,0,320.0,338.3985424230908,21.708300002501346,1171.5975999977672,1541.7461323392358,8.489384577626245,0.0,320,380,430,460,550,630,720,800,1000,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,169828,0,320.0,338.1373186983378,19.761399998969864,1436.938500002725,1541.7570659726312,268.72976776311464,0.0,320,380,430,460,540,620,710,780,1000,1200,1400
POST,/api/v2/product/{id}/variation,5356,0,310.0,335.5158415795362,24.856900003214832,1108.1807000009576,118.0,8.47514329874486,0.0,310,380,420,450,540,630,710,780,970,1100,1100
,Aggregated,908779,0,310.0,334.774324034776,16.951400000834838,1877.8081000054954,443.4574940662141,1438.019464505238,0.0,310,380,420,460,540,620,730,810,1100,1300,1900
