Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4129,0,360.0,383.2204617582949,72.74800000232062,1188.330799999676,2732.571324775975,5.734259474773367,0.0,360,420,470,500,580,650,770,830,1000,1200,1200
GET,/api/v1/auth/customer/cart,4136,0,330.0,352.2297636122355,45.003600000200095,1046.2441000017861,1430.8464700193424,5.743980912487926,0.0,330,390,430,460,540,620,690,760,920,1000,1000
GET,/api/v1/auth/customer/profile,4148,0,320.0,333.64257712151516,30.312599999888334,1201.4220999990357,946.9216489874639,5.760646234284312,0.0,320,380,420,440,530,600,680,750,960,1200,1200
GET,/api/v1/auth/orders,4144,0,330.0,350.0301891168225,25.623900000937283,1238.605300000927,78.0,5.75509112701885,0.0,330,390,440,470,550,620,730,770,1000,1200,1200
POST,/api/v1/cart [Create],10328,0,320.0,344.201807368341,38.21270000116783,1195.2188000032038,1430.9246707978311,14.343286959423427,0.0,320,380,430,460,540,620,710,770,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,6159,0,350.0,373.2027703848261,69.12709999960498,1138.951900000393,2692.5237863289494,8.553476411995439,0.0,350,420,460,490,570,650,750,810,1100,1100,1100
POST,/api/v1/cart/{code}/shipping,6177,0,320.0,338.68656093572577,32.049299999926006,1197.9611000024306,270.0,8.57847439469002,0.0,320,380,430,460,540,610,700,760,980,1200,1200
GET,/api/v1/cart/{code}/total,6172,0,320.0,341.39876454958113,29.837900001439266,1196.3331000006292,372.0,8.571530510608191,0.0,320,380,430,460,540,620,720,790,980,1200,1200
GET,/api/v1/category,197131,0,310.0,329.37816210438314,19.490799997583963,1488.3895000020857,80.0,273.77096258695775,0.0,310,370,420,450,530,610,700,770,970,1200,1500
GET,/api/v1/config,197743,0,310.0,334.06162780629444,19.30289999654633,1838.6834000011731,287.0,274.6208939985735,0.0,310,380,420,450,540,610,710,770,990,1200,1800
GET,/api/v1/content/boxes,197338,0,300.0,325.7250932162114,18.018799997662427,1763.455399999657,75.0,274.05843938794544,0.0,300,370,410,440,520,600,690,760,980,1200,1800
POST,/api/v1/customer/login,4149,0,560.0,582.4775239093541,143.74060000045574,1604.9853000004077,247.92190889370931,5.762035011100678,0.0,560,650,710,760,860,960,1100,1100,1400,1600,1600
POST,/api/v1/customer/register,4151,0,810.0,829.9369491929326,365.5135999979393,1801.8109000004188,247.92242833052276,5.764812564733409,0.0,810,900,950,1000,1100,1200,1300,1400,1700,1800,1800
GET,/api/v1/store/languages,197609,0,300.0,322.74632094084956,15.664599999581696,1494.6087000025727,34.0,274.4347979051805,0.0,300,360,410,440,520,600,690,760,960,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,6206,0,320.0,337.3136565581354,21.590200001810445,1107.1458000005805,1541.7703834998388,8.61874892236462,0.0,320,380,430,460,540,610,710,790,1000,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,196928,0,310.0,336.22408077216255,19.860899999912363,1346.7744999979914,1541.7805898602535,273.48904089323554,0.0,310,380,420,450,530,610,700,770,980,1200,1300
POST,/api/v2/product/{id}/variation,6196,0,310.0,331.2624459167312,23.335199999564793,1072.6446000007854,118.0,8.604861154200965,0.0,310,370,420,450,530,610,700,760,950,1100,1100
,Aggregated,1052844,0,310.0,333.5635206954698,15.664599999581696,1838.6834000011731,443.36682642442753,1462.165338449574,0.0,310,380,420,450,540,620,720,800,1100,1300,1800
