Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4162,0,370.0,389.39344048536134,71.04550000076415,1277.4714000042877,2732.507208073042,5.779127559952398,0.0,370,430,470,500,580,660,770,830,1000,1300,1300
GET,/api/v1/auth/customer/cart,4166,0,340.0,362.570850240073,45.25200000352925,1094.692300001043,1430.8043686989918,5.7846817430950725,0.0,340,400,450,470,550,630,710,790,960,1100,1100
GET,/api/v1/auth/customer/profile,4182,0,320.0,340.19624318508363,23.84959999471903,1220.162799996615,946.902199904352,5.806898475665769,0.0,320,380,420,450,540,610,720,800,1000,1200,1200
GET,/api/v1/auth/orders,4180,0,340.0,356.4257611962053,24.299500000779517,1126.9344000029378,78.0,5.804121384094432,0.0,340,400,450,480,560,650,730,790,1000,1100,1100
POST,/api/v1/cart [Create],10158,2,330.0,354.9678019196472,39.99199999816483,1242.338900003233,1430.6448119708605,14.104848090820871,0.0027770915713370486,330,400,440,470,560,630,730,800,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,5965,0,360.0,381.0083189773676,62.15860000520479,1969.0660999985994,2692.4808046940484,8.282675611512747,0.0,360,420,470,500,580,660,750,820,1100,2000,2000
POST,/api/v1/cart/{code}/shipping,5975,0,320.0,343.66276794981826,30.128100006550085,1145.2223999949638,270.0,8.296561069369433,0.0,320,380,430,460,550,620,720,800,1000,1100,1100
GET,/api/v1/cart/{code}/total,5972,0,320.0,348.014842866693,33.18759999820031,1942.3232000044663,372.0,8.292395432012427,0.0,320,390,430,470,550,630,710,780,1000,1900,1900
GET,/api/v1/category,193961,0,310.0,336.7097060939995,17.920300000696443,1910.8675999959814,80.0,269.32372913405266,0.0,310,380,430,460,540,620,710,780,1000,1200,1900
GET,/api/v1/config,194530,0,320.0,341.30990800905494,18.46730000397656,2002.7023000002373,287.0,270.113811686098,0.0,320,380,430,460,550,630,720,790,1000,1200,2000
GET,/api/v1/content/boxes,194212,0,310.0,333.9839297607695,17.890399998577777,2227.517200000875,75.0,269.67225412625544,0.0,310,380,420,450,540,610,710,780,1000,1800,2200
POST,/api/v1/customer/login,4185,0,570.0,596.8822111350955,132.82990000152495,1681.0372000036296,247.90298685782557,5.811064113022774,0.0,570,660,720,770,880,990,1100,1200,1500,1700,1700
POST,/api/v1/customer/register,4187,0,810.0,831.8588909242126,356.0485999987577,2023.1387000021641,247.90351086696919,5.8138412045941115,0.0,810,900,960,1000,1100,1200,1300,1400,1700,2000,2000
GET,/api/v1/store/languages,194424,0,310.0,330.38550480238837,17.435499998100568,2201.884499998414,34.0,269.96662583281716,0.0,310,370,420,450,530,610,710,780,1000,1500,2200
GET,/api/v2/product/friendly/t-shirt?lang=en,6000,0,320.0,346.6364058999774,24.40750000096159,1126.8364999996265,1541.7698333333333,8.331274714011146,0.0,320,390,440,470,550,630,730,790,970,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,193705,0,320.0,343.88656067266754,21.49710000230698,1946.8954000039957,1541.7791177305696,268.9682614129215,0.0,320,390,430,460,550,620,720,790,1000,1200,1900
POST,/api/v2/product/{id}/variation,5990,0,310.0,335.87960338895164,23.76590000494616,1126.9358999998076,118.0,8.317389256154462,0.0,310,380,430,460,540,610,700,760,960,1100,1100
,Aggregated,1035954,2,320.0,341.2711839065221,17.435499998100568,2227.517200000875,443.3149522083027,1438.4695608464506,0.0027770915713370486,320,380,430,460,550,630,730,820,1100,1400,2200
