Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3611,0,360.0,379.13392550545956,67.74569999834057,1455.7128999949782,2732.2880088618112,5.500070383256993,0.0,360,420,460,490,580,650,740,830,1100,1500,1500
GET,/api/v1/auth/customer/cart,3617,0,330.0,351.3159555432761,43.72870000224793,1579.8322999980883,1430.7536632568426,5.509209242935626,0.0,330,390,440,460,540,620,720,780,1200,1600,1600
GET,/api/v1/auth/customer/profile,3630,0,300.0,328.90928347103784,27.99780000350438,1011.6131999966456,946.8735537190082,5.529010105572663,0.0,300,370,410,440,520,600,710,780,960,1000,1000
GET,/api/v1/auth/orders,3630,0,320.0,341.24041297514464,26.5369999979157,1268.6660000035772,78.0,5.529010105572663,0.0,320,380,430,460,540,610,710,790,1000,1300,1300
POST,/api/v1/cart [Create],9257,3,320.0,344.52777096251,40.63280000264058,1476.927000003343,1430.44971373015,14.099737340850178,0.00456942983931625,320,380,430,460,550,620,720,790,1100,1500,1500
POST,/api/v1/cart/{code}/checkout,5618,0,350.0,373.180668565265,62.03490000189049,1173.2241999998223,2692.3314346742613,8.557018945759564,0.0,350,410,460,490,570,650,740,810,1000,1200,1200
POST,/api/v1/cart/{code}/shipping,5624,0,310.0,337.07830019561277,28.047699997841846,1451.905000001716,270.0,8.566157805438198,0.0,310,380,420,450,540,610,720,790,1000,1500,1500
GET,/api/v1/cart/{code}/total,5622,0,310.0,337.4406049804378,25.601800000004005,1374.9488000030397,372.0,8.563111518878653,0.0,310,380,420,450,540,620,730,800,990,1400,1400
GET,/api/v1/category,178887,0,300.0,326.1306980607927,18.38059999863617,2344.4665999995777,80.0,272.4705318885887,0.0,300,370,420,450,530,610,710,780,1000,1200,2300
GET,/api/v1/config,179504,0,310.0,329.3820254384189,18.536900002800394,2140.3121999974246,287.0,273.41031129220806,0.0,310,370,420,450,530,610,710,780,1000,1300,2100
GET,/api/v1/content/boxes,179164,0,300.0,322.47292497209486,18.99579999735579,1969.56869999849,75.0,272.89244257708555,0.0,300,360,410,440,530,600,700,770,1000,1300,2000
POST,/api/v1/customer/login,3632,0,560.0,582.2554912169819,135.75320000381907,1566.6114999985439,247.87362334801762,5.5320563921322075,0.0,560,650,700,740,860,950,1100,1200,1400,1600,1600
POST,/api/v1/customer/register,3636,0,810.0,826.4204844610441,365.7612999959383,1821.655899999314,247.87376237623764,5.538148965251295,0.0,810,900,960,990,1100,1200,1300,1400,1700,1800,1800
GET,/api/v1/store/languages,179422,0,290.0,318.60580516826576,16.60789999732515,2058.769299997948,34.0,273.28541354326677,0.0,290,360,410,440,520,600,690,760,1000,1200,2100
GET,/api/v2/product/friendly/t-shirt?lang=en,5650,0,310.0,335.5713560353461,25.0780999995186,1143.3367999998154,1541.7520353982302,8.605759530712271,0.0,310,380,420,450,540,620,710,790,1000,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,178641,0,310.0,333.20795616235836,21.62289999978384,2109.7804000019096,1541.74701776188,272.0958386417648,0.0,310,380,420,450,540,610,710,780,1000,1300,2100
POST,/api/v2/product/{id}/variation,5640,0,310.0,331.5168600000246,24.578600001404993,1077.8088000006392,118.0,8.59052809791455,0.0,310,370,420,460,540,620,710,770,970,1100,1100
,Aggregated,954785,3,300.0,329.88302453945124,16.60789999732515,2344.4665999995777,442.7196950098713,1454.2743563771887,0.00456942983931625,300,370,420,450,540,620,720,800,1100,1400,2300
