Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,248.32154888893086,137.10200000059558,1019.8696000006748,239.0,0.21749015377006525,0.0,230,250,270,280,330,360,420,1000,1000,1000,1000
GET,01_Admin_Order,781,0,200.0,220.54193854033642,43.25349999999162,1082.2592999993503,1166659.9795134442,1.2582208155142294,0.0,200,240,260,280,360,440,600,710,1100,1100,1100
POST,01_Query_Routes,5088,0,540.0,610.7487177279831,146.07529999921098,4485.780199998771,327.0,8.196962239867348,0.0,540,730,830,910,1100,1300,1400,1500,2600,4500,4500
PUT,02_Admin_Update_Order,780,0,67,74.96201089747606,25.231699999494595,341.1006999995152,485.9217948717949,1.2566097773381548,0.0,67,81,94,97,120,140,170,180,340,340,340
GET,02_Select_Contact,5079,0,63,66.9612333923949,19.79659999960859,560.8893999997235,459.0,8.182462896282678,0.0,63,77,82,90,110,120,150,170,290,560,560
GET,03_Admin_Route,776,0,64,68.85213363404978,23.048800001561176,431.03399999927205,1793.0,1.2501656246338566,0.0,64,79,84,94,110,130,140,170,430,430,430
GET,03_Visit_Booking_Page,5071,0,56,60.814417747984805,14.629999999669963,270.8751000009215,37992.0,8.169574590874081,0.0,56,67,80,82,97,110,140,150,230,270,270
POST,04_Admin_Update_Route,773,0,67,73.31039223805315,27.80239999992773,297.1877999989374,235.0,1.2453325101056327,0.0,67,81,92,96,110,130,150,160,300,300,300
POST,04_Confirm_Booking,4994,7,1100.0,3922.5230087504847,266.9309000011708,60192.45799999953,46.20044052863436,8.04552465131634,0.011277267232521902,1100,2300,3800,5300,11000,18000,28000,35000,60000,60000,60000
GET,05_Admin_Route,770,0,130.0,148.00751506496312,72.8276999998343,1580.6548000000475,5482.024675324676,1.240499395577409,0.0,130,140,160,160,200,280,370,440,1600,1600,1600
POST,05_Fetch_Unpaid_Orders,4986,0,81,87.38369823504314,30.501699999149423,554.9119999996037,7839.45748094665,8.032636345907743,0.0,81,96,100,110,130,140,170,200,420,550,550
PUT,06_Admin_Update_Travel,768,0,68,75.74533906249077,26.836400000320282,1013.9189000001352,272.0,1.23727731922526,0.0,68,81,94,96,110,130,140,170,1000,1000,1000
POST,06_Pay_Order,4975,6,110.0,124.86837326632757,46.121500001390814,1258.1699000002118,60.66211055276382,8.014914925970922,0.009666229056447343,110,130,140,150,170,200,240,290,1100,1300,1300
GET,07_Admin_Get_User,766,0,66,74.26612140989401,25.96579999953974,203.8009999996575,25416.937336814623,1.2340552428731109,0.0,66,81,92,96,110,140,180,190,200,200,200
GET,07_Collect_Ticket,4969,5,76,81.77235314952875,26.637599999958184,1169.4335000011051,40.104648822700746,8.005248696914476,0.008055190880372787,76,89,96,100,120,140,170,190,860,1200,1200
POST,0AA_LoginAdmin,135,0,210.0,221.56732444437458,143.83290000114357,570.1523999996425,341.0,0.21749015377006525,0.0,210,230,250,250,300,330,370,570,570,570,570
POST,0A_Login,135,0,200.0,201.29717185174943,123.19990000105463,410.2170999994996,370.0,0.21749015377006525,0.0,200,210,230,240,260,300,370,390,410,410,410
,Aggregated,40981,18,96,621.4769156682336,14.629999999669963,60192.45799999953,28637.977794587736,66.02195549371143,0.028998687169342032,96,140,240,360,840,1600,6700,13000,37000,60000,60000
