Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,264.27450444442474,151.21340000041528,1337.1569999999338,239.0,0.1928650399760658,0.0,230,260,280,300,340,370,810,1300,1300,1300,1300
GET,01_Admin_Order,884,0,200.0,245.38689513576583,46.13650000010239,1015.0010999996084,1292098.028280543,1.262908854361794,0.0,200,250,290,320,500,600,730,810,1000,1000,1000
POST,01_Query_Routes,5656,0,580.0,630.4266793140064,154.9723999996786,4597.17610000007,327.0,8.080330860034282,0.0,580,770,880,940,1100,1200,1300,1400,3100,4600,4600
PUT,02_Admin_Update_Order,883,0,68,73.16017531143277,22.86739999999554,261.89530000010564,485.89580973952434,1.2614802244360452,0.0,68,82,91,100,120,130,150,170,260,260,260
GET,02_Select_Contact,5643,0,60,65.32548472443221,16.964200000074925,469.1536000000269,459.0,8.06175867099955,0.0,60,73,84,88,100,120,150,160,230,470,470
GET,03_Admin_Route,881,0,63,65.64105527813726,18.82610000029672,421.0659999998825,1793.0,1.258622964584548,0.0,63,75,84,88,100,120,140,160,420,420,420
GET,03_Visit_Booking_Page,5638,0,54,58.61345085137271,14.049200000044948,301.8245000002935,37992.0,8.054615521370808,0.0,54,66,76,82,99,110,130,150,220,300,300
POST,04_Admin_Update_Route,876,0,71,74.20406712328744,24.15019999989454,345.5487000001085,235.0,1.2514798149558048,0.0,71,86,94,100,120,130,150,170,350,350,350
POST,04_Confirm_Booking,5556,6,1300.0,4236.130403815683,262.9125000003114,60200.02509999995,46.15442764578834,7.937467867459419,0.008571779554491813,1300,2800,4800,6300,12000,18000,28000,35000,60000,60000,60000
GET,05_Admin_Route,875,0,130.0,147.10068445713543,71.52920000044105,1287.3672999994596,5482.043428571428,1.2500511850300562,0.0,130,150,160,170,190,250,320,420,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5548,0,82,86.96019904470172,24.50669999961974,538.8762000002316,8689.652847873107,7.92603882805343,0.0,82,96,100,110,130,150,170,190,370,540,540
PUT,06_Admin_Update_Travel,874,0,68,72.10439176203059,24.265200000627374,216.81850000004488,272.0,1.2486225551043075,0.0,68,81,89,97,120,130,150,160,220,220,220
POST,06_Pay_Order,5537,4,120.0,128.40197077839306,44.88659999969968,1138.0652999996528,60.39660465956294,7.910323898870195,0.005714519702994542,120,140,150,160,180,210,250,300,1000,1100,1100
GET,07_Admin_Get_User,873,0,66,72.21656048112342,24.1331999995964,318.57490000038524,25475.489117983965,1.2471939251785589,0.0,66,82,91,100,120,140,150,170,320,320,320
GET,07_Collect_Ticket,5530,4,72,78.86136450271876,23.510399999395304,679.9453000003268,40.075226039783004,7.9003234893899545,0.005714519702994542,72,87,98,100,120,140,160,190,550,680,680
POST,0AA_LoginAdmin,135,0,220.0,234.80788222226423,135.538199999246,654.5788000003085,341.0,0.1928650399760658,0.0,220,250,260,270,310,370,400,650,650,650,650
POST,0A_Login,135,0,200.0,212.6167066667053,115.63920000025973,482.1938000004593,370.0,0.1928650399760658,0.0,200,220,240,260,300,360,390,400,480,480,480
,Aggregated,45659,14,97,661.1064667425934,14.049200000044948,60200.02509999995,31527.043277338533,65.22981377975695,0.020000818960480896,97,140,240,370,910,1900,7700,14000,37000,60000,60000
