Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,250.1823599999086,141.7330000003858,1012.7281999994011,239.0,0.20916922130804624,0.0,230,250,280,300,330,370,390,1000,1000,1000,1000
GET,01_Admin_Order,820,0,160.0,195.21682646344985,47.34360000111337,1051.533700001528,1219587.268292683,1.270509344241466,0.0,160,190,200,220,330,500,620,710,1100,1100,1100
POST,01_Query_Routes,5376,0,570.0,602.0499390997056,153.81600000000617,4524.411899999905,327.0,8.329583212978196,0.0,570,710,800,850,1000,1200,1300,1400,2500,4500,4500
PUT,02_Admin_Update_Order,818,0,68,73.26923227384482,25.51070000117761,235.29080000116664,485.89731051344745,1.2674105409628285,0.0,68,82,94,98,110,120,140,150,240,240,240
GET,02_Select_Contact,5369,0,62,64.15350260756446,18.778899999233545,377.90490000043064,459.0,8.318737401502965,0.0,62,71,82,84,99,110,130,150,190,380,380
GET,03_Admin_Route,815,0,63,65.53047938651376,21.980400000757072,400.35119999993185,1793.0,1.2627623360448719,0.0,63,70,82,86,99,110,130,140,400,400,400
GET,03_Visit_Booking_Page,5360,0,54,57.88090781716398,15.903800000160118,173.84469999888097,37992.0,8.304792786749095,0.0,54,66,74,81,96,100,120,130,150,170,170
POST,04_Admin_Update_Route,814,0,68,72.44632850124484,23.540199999843026,202.53990000128397,235.0,1.261212934405553,0.0,68,82,85,95,110,130,140,150,200,200,200
POST,04_Confirm_Booking,5282,5,1200.0,3732.9249691972673,259.7514000008232,60071.422099999836,46.13536539189701,8.183939458882223,0.007747008196594306,1200,2300,3800,5200,10000,17000,25000,31000,60000,60000,60000
GET,05_Admin_Route,812,0,130.0,144.34111514775918,66.79590000021562,1831.5215000002354,5482.046798029557,1.2581141311269153,0.0,130,150,160,160,190,250,320,370,1800,1800,1800
POST,05_Fetch_Unpaid_Orders,5273,0,82,84.3654843163261,27.49469999980647,214.00340000036522,8275.377204627346,8.169994844128354,0.0,82,96,99,110,120,130,150,160,190,210,210
PUT,06_Admin_Update_Travel,807,0,67,71.94929058239603,23.550599998998223,232.4558000000252,272.0,1.2503671229303208,0.0,67,82,87,97,110,130,130,150,230,230,230
POST,06_Pay_Order,5263,5,120.0,125.42717573626739,46.98330000064743,1006.6655999999057,60.52137564126924,8.154500827735166,0.007747008196594306,120,130,150,150,180,190,230,280,730,1000,1000
GET,07_Admin_Get_User,807,0,66,69.01462589840847,26.2708999998722,193.31579999925452,25447.49442379182,1.2503671229303208,0.0,66,79,82,88,100,110,130,140,190,190,190
GET,07_Collect_Ticket,5255,5,74,78.56135784967726,24.748300000283052,517.6479000001564,40.09895337773549,8.142105614620615,0.007747008196594306,74,84,97,99,120,130,150,180,350,520,520
POST,0AA_LoginAdmin,135,0,200.0,225.8622074073544,146.9823000006727,553.8974999999482,341.0,0.20916922130804624,0.0,200,240,260,270,320,350,430,550,550,550,550
POST,0A_Login,135,0,200.0,204.90902148148623,121.58110000018496,439.0946999992593,370.0,0.20916922130804624,0.0,200,210,230,250,290,330,380,390,440,440,440
,Aggregated,43276,15,97,595.7509156091149,15.903800000160118,60071.422099999836,29571.017446159534,67.05190534316303,0.023241024589782916,97,130,230,370,840,1600,6400,12000,34000,60000,60000
