Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,240.0,267.1451777776787,138.34610000048997,1381.7387999988568,239.0,0.20481269167535687,0.0,240,260,280,290,330,380,710,1400,1400,1400,1400
GET,01_Admin_Order,832,0,180.0,217.2899288461456,59.07920000026934,1062.3004999997647,1200853.2115384615,1.262253033139977,0.0,190,210,230,240,370,560,680,730,1100,1100,1100
POST,01_Query_Routes,5186,0,610.0,659.6374203818133,152.34199999940756,4850.404299999354,327.0,7.867841622432598,0.0,610,780,880,950,1100,1300,1400,1600,3400,4900,4900
PUT,02_Admin_Update_Order,828,0,71,75.1183405797092,24.95239999916521,321.9247999986692,485.9154589371981,1.2561845089421888,0.0,71,82,95,97,110,130,150,190,320,320,320
GET,02_Select_Contact,5179,0,63,65.70005041513637,17.810299999837298,370.99490000036894,459.0,7.857221705086468,0.0,63,75,81,87,99,110,130,150,310,370,370
GET,03_Admin_Route,826,0,64,68.07335774815317,23.68879999994533,638.8659000003827,1793.0,1.2531502468432947,0.0,64,75,82,90,110,130,140,160,640,640,640
GET,03_Visit_Booking_Page,5174,0,55,59.399171975273944,17.30429999952321,368.94000000029337,37992.0,7.849636049839233,0.0,55,66,77,81,96,110,130,130,340,370,370
POST,04_Admin_Update_Route,825,0,70,75.56987393940896,26.94289999999455,340.31469999899855,235.0,1.2516331157938476,0.0,70,82,95,97,110,130,150,170,340,340,340
POST,04_Confirm_Booking,5093,9,1300.0,4594.932657844109,259.81680000040797,60130.45889999921,46.25269978401728,7.726748434834018,0.013654179445023791,1300,2900,4800,6300,13000,21000,32000,40000,60000,60000,60000
GET,05_Admin_Route,824,0,130.0,146.19030303401593,73.36880000002566,1238.4442999991734,5482.046116504855,1.2501159847444003,0.0,130,150,160,170,190,250,380,480,1200,1200,1200
POST,05_Fetch_Unpaid_Orders,5085,0,81,86.23256589970066,30.915100000129314,343.3005000006233,7992.033824975418,7.714611386438442,0.0,81,96,100,110,130,140,160,180,320,340,340
PUT,06_Admin_Update_Travel,822,0,68,74.74225547446582,24.379899999985355,433.7648000000627,272.0,1.2470817226455062,0.0,68,81,92,96,110,130,140,170,430,430,430
POST,06_Pay_Order,5075,9,120.0,128.44795205912115,46.10870000033174,1416.650999999547,60.9735960591133,7.699440075943971,0.013654179445023791,120,130,140,160,180,200,240,330,1000,1400,1400
GET,07_Admin_Get_User,820,0,67,73.75008121954323,27.70050000071933,370.17960000048333,25465.768292682926,1.244047460546612,0.0,67,81,93,96,110,130,140,160,370,370,370
GET,07_Collect_Ticket,5067,9,76,80.35562731398846,24.281399999381392,766.7097000012291,40.184724689165186,7.687303027548395,0.013654179445023791,76,86,96,100,120,130,160,240,530,770,770
POST,0AA_LoginAdmin,135,0,230.0,237.036506666859,150.51739999944402,584.2023000004701,341.0,0.20481269167535687,0.0,230,250,270,280,320,340,370,580,580,580,580
POST,0A_Login,135,0,200.0,241.10764666662294,105.71080000045185,542.6096000010148,370.0,0.20481269167535687,0.0,200,230,260,350,440,490,540,540,540,540,540
,Aggregated,42041,27,96,705.7999690682963,17.30429999952321,60130.45889999921,30184.100711210485,63.78170644980502,0.04096253833507137,96,130,240,390,940,2000,7700,15000,43000,60000,60000
