Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,241.33088370381975,140.4445999996824,983.1491000004462,239.0,0.20795933364627942,0.0,220,250,280,280,310,350,430,980,980,980,980
GET,01_Admin_Order,821,0,200.0,237.2325733251957,48.37029999907827,1048.6056999998254,1212103.0998781973,1.264700836471077,0.0,200,260,290,330,490,600,660,690,1000,1000,1000
POST,01_Query_Routes,5350,0,560.0,602.0724681869093,156.04649999841058,4518.465200000719,327.0,8.24135137042663,0.0,560,740,840,890,1000,1200,1300,1400,2500,4500,4500
PUT,02_Admin_Update_Order,821,0,66,70.55391863581902,23.016900000584428,285.0609999986773,485.911084043849,1.264700836471077,0.0,66,79,83,90,110,130,150,170,290,290,290
GET,02_Select_Contact,5342,0,59,62.85676198055184,16.45720000124129,390.69910000034724,459.0,8.229027854358701,0.0,59,71,81,84,100,120,130,150,200,390,390
GET,03_Admin_Route,820,0,63,65.53030439021225,21.990299999743,397.03000000008615,1793.0,1.2631603969625862,0.0,63,74,81,87,100,120,140,160,400,400,400
GET,03_Visit_Booking_Page,5323,0,51,56.03613851212251,14.993900000263238,331.8039999994653,37992.0,8.199759503697374,0.0,51,65,71,80,95,110,120,140,220,330,330
POST,04_Admin_Update_Route,817,0,67,71.39863427171986,24.739700000282028,207.4702999998408,235.0,1.2585390784371133,0.0,67,81,89,95,110,120,140,150,210,210,210
POST,04_Confirm_Booking,5249,4,1100.0,3907.885116422195,261.51479999862204,60069.32910000069,46.10897313774052,8.085766980069042,0.006161758033963835,1100,2400,4200,5600,11000,18000,26000,33000,56000,60000,60000
GET,05_Admin_Route,816,0,130.0,142.57535036767877,67.30900000002293,1506.0727000000043,5482.0232843137255,1.2569986389286223,0.0,130,140,150,160,190,260,340,460,1500,1500,1500
POST,05_Fetch_Unpaid_Orders,5241,0,80,82.54175109712396,26.944400000502355,440.41250000009313,8223.228200725052,8.073443464001114,0.0,80,92,99,100,120,130,150,170,240,440,440
PUT,06_Admin_Update_Travel,814,0,66,70.76381339068841,23.324400001001777,333.0638999996154,272.0,1.2539177599116405,0.0,66,80,90,97,110,130,150,160,330,330,330
POST,06_Pay_Order,5236,4,110.0,118.22933987777665,39.32069999973464,1156.816999999137,60.419404125286476,8.06574126645866,0.006161758033963835,110,130,140,150,170,190,210,240,400,1200,1200
GET,07_Admin_Get_User,811,0,67,70.73911763252529,22.574399999939487,172.85459999948216,25444.024660912455,1.2492964413861676,0.0,67,81,88,95,110,120,140,160,170,170,170
GET,07_Collect_Ticket,5228,4,70,74.98906509180493,22.367000001395354,560.6788000004599,40.079571537872994,8.053417750390732,0.006161758033963835,70,82,94,98,110,130,150,160,350,560,560
POST,0AA_LoginAdmin,135,0,210.0,226.13129037028423,136.29929999842716,548.048499998913,341.0,0.20795933364627942,0.0,210,240,260,270,300,340,370,550,550,550,550
POST,0A_Login,135,0,200.0,211.45242296306944,108.34780000004685,423.71150000144553,370.0,0.20795933364627942,0.0,200,230,250,260,290,360,400,410,420,420,420
,Aggregated,43094,12,93,614.9129162017967,14.993900000263238,60069.32910000069,29539.022300088178,66.38370017890938,0.018485274101891505,93,130,230,350,840,1600,7100,13000,35000,58000,60000
