Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,249.6717918518159,143.19129999967117,1112.2480000003634,239.0,0.22202164282039677,0.0,220,260,270,290,320,350,540,1100,1100,1100,1100
GET,01_Admin_Order,766,0,170.0,213.28593224544392,51.270300000396674,1008.8133999997808,1157710.272845953,1.2597672474105477,0.0,170,200,230,280,450,520,630,690,1000,1000,1000
POST,01_Query_Routes,5182,0,560.0,590.9968967773009,154.32229999987612,4557.790399999249,327.0,8.52234187477997,0.0,560,690,780,840,980,1100,1200,1300,2900,4600,4600
PUT,02_Admin_Update_Order,764,0,67,71.23361047120514,25.478999999904772,284.46469999926194,485.9005235602094,1.2564780378872824,0.0,67,82,86,96,110,120,130,140,280,280,280
GET,02_Select_Contact,5176,0,60,62.98237198608301,18.344099999922037,473.6529999991035,459.0,8.512474246210175,0.0,60,69,81,83,99,110,130,140,210,470,470
GET,03_Admin_Route,763,0,62,64.98895452163313,21.397100000285718,455.4924000003666,1793.0,1.2548334331256499,0.0,62,72,82,84,100,110,130,150,460,460,460
GET,03_Visit_Booking_Page,5167,0,52,56.67781656666824,14.86509999995178,193.0677000000287,37992.0,8.497672803355483,0.0,52,66,72,80,95,100,120,130,160,190,190
POST,04_Admin_Update_Route,761,0,68,72.53805269383268,25.801400000091235,171.738699999878,235.0,1.2515442236023848,0.0,68,82,90,97,110,120,140,140,170,170,170
POST,04_Confirm_Booking,5089,1,1200.0,3399.3702751817727,258.3364000001893,60059.45220000012,46.02809982314797,8.369393631948142,0.0016446047616325687,1200,2200,3500,4800,9400,14000,22000,28000,49000,60000,60000
GET,05_Admin_Route,758,0,130.0,145.34220237468102,71.36429999991378,1269.344700000147,5482.025065963061,1.246610409317487,0.0,130,150,160,160,200,260,330,400,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5079,0,81,83.87286515061557,27.65910000016447,329.34990000012476,7982.624926166568,8.352947584331817,0.0,81,95,99,110,120,130,150,160,240,330,330
PUT,06_Admin_Update_Travel,756,0,67,71.44136309524362,23.989399999663874,192.31290000061563,272.0,1.243321199794222,0.0,67,81,87,95,110,130,130,150,190,190,190
POST,06_Pay_Order,5070,1,110.0,121.97502189348259,42.76719999961642,1075.2584000001661,60.10828402366864,8.338146141477123,0.0016446047616325687,110,130,140,150,170,190,210,250,850,1100,1100
GET,07_Admin_Get_User,754,0,67,71.31427877984292,24.468600000545848,226.04890000002342,25405.724137931036,1.2400319902709567,0.0,67,82,86,94,100,120,130,140,230,230,230
GET,07_Collect_Ticket,5060,1,71,77.34165729249352,25.648600000749866,1229.403899999852,40.020553359683795,8.321700093860798,0.0016446047616325687,71,83,94,97,110,130,150,160,970,1200,1200
POST,0AA_LoginAdmin,135,0,200.0,215.02917259259885,138.17769999968732,704.4616000002861,341.0,0.22202164282039677,0.0,200,220,240,250,280,320,340,700,700,700,700
POST,0A_Login,135,0,200.0,204.6699199999744,117.84829999942303,445.7641999997577,370.0,0.22202164282039677,0.0,200,220,230,240,280,310,350,440,450,450,450
,Aggregated,41550,3,95,554.691873465702,14.86509999995178,60059.45220000012,27774.47817087846,68.33332784583322,0.004933814284897706,95,130,230,380,830,1600,5900,11000,30000,50000,60000
