Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,251.37293555556056,147.8410999998232,1042.3061999999845,239.0,0.20133149267697376,0.0,230,260,280,280,320,370,620,1000,1000,1000,1000
GET,01_Admin_Order,848,0,170.0,212.92758231130998,53.714599999693746,1129.7746000000188,1247780.8974056605,1.264660042889435,0.0,170,200,220,240,410,510,640,720,1100,1100,1100
POST,01_Query_Routes,5446,0,590.0,621.5950443628382,158.2336999999825,4389.719099999638,327.0,8.121861549028141,0.0,590,750,840,900,1100,1200,1300,1500,2700,4400,4400
PUT,02_Admin_Update_Order,846,0,66,72.0670369976378,24.752299999818206,331.41710000018065,485.9160756501182,1.2616773541090356,0.0,66,80,89,95,110,130,140,160,330,330,330
GET,02_Select_Contact,5441,0,62,64.39376419775985,20.230000000083237,492.81780000001163,459.0,8.114404827077141,0.0,62,72,80,83,98,110,130,150,290,490,490
GET,03_Admin_Route,844,0,62,65.58478341231266,24.416899999778252,454.18749999953434,1793.0,1.258694665328636,0.0,63,74,81,85,99,110,140,140,450,450,450
GET,03_Visit_Booking_Page,5431,0,55,58.64557768366108,15.21599999978207,234.52089999955206,37992.0,8.099491383175144,0.0,55,66,79,81,96,110,130,140,200,230,230
POST,04_Admin_Update_Route,843,0,66,72.34084448399217,26.570099999844388,273.53210000001127,235.0,1.2572033209384361,0.0,66,80,91,96,110,130,140,160,270,270,270
POST,04_Confirm_Booking,5350,10,1300.0,4106.741664841122,265.31990000057704,60096.91339999972,46.26728971962617,7.97869248756896,0.014913443901998055,1300,2600,4500,5900,11000,18000,27000,36000,60000,60000,60000
GET,05_Admin_Route,840,0,130.0,143.87473761906628,72.14340000064112,1517.4881000002642,5482.045238095238,1.2527292877678367,0.0,130,140,160,160,190,260,350,410,1500,1500,1500
POST,05_Fetch_Unpaid_Orders,5341,0,81,85.89719252949325,29.431299999487237,575.0262999999904,8382.378019097547,7.965270388057162,0.0,81,95,100,110,130,140,160,170,270,580,580
PUT,06_Admin_Update_Travel,839,0,66,71.18851013110564,26.10850000019127,284.91659999963304,272.0,1.2512379433776368,0.0,66,80,88,95,110,120,140,160,280,280,280
POST,06_Pay_Order,5335,9,120.0,125.10151104029832,45.535600000221166,1015.594599999531,60.92577319587629,7.956322321715962,0.01342209951179825,120,130,140,150,170,190,230,270,640,1000,1000
GET,07_Admin_Get_User,836,0,65,69.96064856459083,24.427299999842944,189.9849000001268,25451.727272727272,1.2467639102070374,0.0,65,80,88,95,110,110,130,140,190,190,190
GET,07_Collect_Ticket,5324,9,72,76.50610649887751,25.481499999841617,583.2966999996643,40.17580766341097,7.939917533423765,0.01342209951179825,72,82,95,97,110,130,150,160,310,580,580
POST,0AA_LoginAdmin,135,0,210.0,225.9670985184938,140.03560000037396,751.3267000003907,341.0,0.20133149267697376,0.0,210,230,250,270,290,320,350,750,750,750,750
POST,0A_Login,135,0,200.0,209.99079481476252,120.51819999942381,501.1735999996745,370.0,0.20133149267697376,0.0,200,220,240,240,280,400,410,410,500,500,500
,Aggregated,43969,28,95,642.4613704086977,15.21599999978207,60096.91339999972,30536.270144874798,65.57292149269524,0.04175764292559456,95,130,230,370,880,1800,7300,13000,39000,60000,60000
