Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,252.1476259259038,142.89819999976316,1143.3444000003874,239.0,0.17924748998481538,0.0,230,250,270,290,320,360,620,1100,1100,1100,1100
GET,01_Admin_Order,952,0,220.0,238.77460682773432,47.446900000068126,1207.0149999999558,1343560.8644957982,1.2640267441892166,0.0,220,250,270,290,370,570,730,790,1200,1200,1200
POST,01_Query_Routes,5762,0,610.0,679.4989073585473,149.98259999993024,4466.12980000009,327.0,7.650548424388934,0.0,610,820,940,1000,1200,1400,1600,1700,2800,4500,4500
PUT,02_Admin_Update_Order,951,0,66,72.65823911673428,21.648399999321555,269.0663000012137,485.91692954784435,1.262698985004144,0.0,66,80,92,96,110,130,150,180,270,270,270
GET,02_Select_Contact,5753,0,62,65.73935727446806,18.44820000042091,933.8897999996334,459.0,7.63859859172328,0.0,62,75,81,88,100,120,140,170,300,930,930
GET,03_Admin_Route,950,0,61,65.37151884212251,20.81270000053337,567.9831999996168,1793.0,1.2613712258190712,0.0,61,70,80,83,100,120,140,170,570,570,570
GET,03_Visit_Booking_Page,5746,0,52,58.66137392971625,14.263500000197382,965.7278000004226,37992.0,7.629304277427772,0.0,52,65,76,80,96,110,130,160,260,970,970
POST,04_Admin_Update_Route,946,0,67,72.48718710362226,23.13510000021779,236.42860000018118,235.0,1.2560601890787804,0.0,67,80,91,96,110,130,140,170,240,240,240
POST,04_Confirm_Booking,5669,20,1300.0,5184.694396154531,263.91719999992347,60141.95870000003,46.50449814782149,7.527066820177173,0.02655518370145413,1300,2900,5600,7600,16000,24000,35000,46000,60000,60000,60000
GET,05_Admin_Route,946,0,130.0,140.8349640591796,66.06640000063635,1312.3311999997895,5482.040169133193,1.2560601890787804,0.0,130,140,160,160,190,240,320,380,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5658,0,81,86.26487394839907,27.048199999626377,993.6500000003434,8858.769176387415,7.512461469141373,0.0,81,95,100,110,130,140,160,180,290,990,990
PUT,06_Admin_Update_Travel,945,0,65,71.81254201057806,24.04500000011467,978.9727000006678,272.0,1.2547324298937077,0.0,65,80,89,95,110,130,150,190,980,980,980
POST,06_Pay_Order,5649,15,120.0,129.5584822800354,46.12210000050254,1022.6179999999658,61.457426093113824,7.500511636475719,0.019916387776090595,120,140,150,160,190,210,250,300,760,1000,1000
GET,07_Admin_Get_User,943,0,65,69.18420148458985,25.556499998856452,272.2001999991335,25517.499469777307,1.2520769115235622,0.0,65,79,84,93,110,120,140,170,270,270,270
GET,07_Collect_Ticket,5644,15,75,78.27250776046415,21.863500000108615,1023.4378999994078,40.27639971651311,7.493872840550355,0.019916387776090595,75,87,96,99,120,130,160,190,380,1000,1000
POST,0AA_LoginAdmin,135,0,210.0,222.18229037036375,136.0490999995818,633.3855000002586,341.0,0.17924748998481538,0.0,210,240,250,270,290,310,370,590,630,630,630
POST,0A_Login,135,0,200.0,210.21074592595983,122.55740000000515,495.63430000034714,370.0,0.17924748998481538,0.0,200,220,230,250,280,340,390,390,500,500,500
,Aggregated,46919,50,96,777.2999898250217,14.263500000197382,60141.95870000003,33779.06366290842,62.297133204426316,0.06638795925363532,96,140,240,370,960,1900,9300,18000,48000,60000,60000
