Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,249.35899555555434,143.41480000001638,1092.4865999999724,239.0,0.17349851674039388,0.0,230,250,260,280,340,380,460,1100,1100,1100,1100
GET,01_Admin_Order,987,0,220.0,268.18031296859,56.335399999966285,1007.1025999999961,1405359.425531915,1.2684669335019907,0.0,220,270,310,360,510,640,740,850,1000,1000,1000
POST,01_Query_Routes,6041,0,630.0,663.4760179771546,166.48140000000922,4513.995899999998,327.0,7.7637373305831066,0.0,630,800,900,960,1100,1300,1400,1600,2700,4500,4500
PUT,02_Admin_Update_Order,984,0,68,74.52717093495728,24.940200000173718,340.27190000000473,485.9075203252033,1.2646114109077597,0.0,68,81,94,96,110,130,160,190,340,340,340
GET,02_Select_Contact,6035,0,62,66.32734352941172,18.007499999953325,439.1890999999646,459.0,7.756026285394644,0.0,62,75,81,91,110,130,150,180,290,440,440
GET,03_Admin_Route,982,0,64,68.67368136456098,19.27309999996396,440.90529999999717,1793.0,1.2620410625116059,0.0,64,79,83,93,110,130,160,180,440,440,440
GET,03_Visit_Booking_Page,6028,0,54,60.25746357000666,13.709300000016356,295.41549999999006,37992.0,7.747030066008105,0.0,54,66,79,81,98,110,140,170,220,300,300
POST,04_Admin_Update_Route,980,0,66,72.2737109183662,24.197899999990113,223.32160000001977,235.0,1.2594707141154518,0.0,66,80,89,95,110,130,150,170,220,220,220
POST,04_Confirm_Booking,5946,7,1400.0,4934.111067154388,267.59590000000344,60101.61560000006,46.16834846955937,7.641645781765792,0.008996219386538941,1400,3300,5700,7400,14000,22000,32000,41000,60000,60000,60000
GET,05_Admin_Route,977,0,130.0,140.93353172978735,64.85290000000532,1250.4174000000035,5482.019447287616,1.2556151915212208,0.0,130,140,160,160,190,240,330,370,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5938,0,81,87.51106687436837,23.183700000004137,298.6881000000494,9287.333782418322,7.631364388181177,0.0,81,96,110,110,130,140,170,190,270,300,300
PUT,06_Admin_Update_Travel,976,0,65,73.26789108606526,23.299299999962386,262.59589999995114,272.0,1.2543300173231438,0.0,65,80,93,96,110,130,160,200,260,260,260
POST,06_Pay_Order,5927,7,120.0,132.2261421629825,43.74540000003435,1110.7189999999605,60.64838872954277,7.617227472002329,0.008996219386538941,120,140,160,160,190,220,270,330,650,1100,1100
GET,07_Admin_Get_User,973,0,65,71.78392312435567,24.600200000008954,250.099500000033,25520.793422404935,1.2504744947289128,0.0,65,80,92,96,110,130,140,170,250,250,250
GET,07_Collect_Ticket,5921,7,76,80.58787665934862,24.8349999999391,1006.3309999999888,40.12295220401959,7.609516426813867,0.008996219386538941,76,88,96,100,120,140,170,190,790,1000,1000
POST,0AA_LoginAdmin,135,0,210.0,225.6463229629621,139.44809999998142,562.5433000000157,341.0,0.17349851674039388,0.0,210,230,260,270,300,340,490,560,560,560,560
POST,0A_Login,135,0,190.0,207.7940199999981,109.95530000002418,445.3528000000233,370.0,0.17349851674039388,0.0,190,220,230,240,270,330,400,430,450,450,450
,Aggregated,49100,21,96,748.2245642138494,13.709300000016356,60101.61560000006,34825.28071283096,63.10205312558029,0.026988658159616822,96,140,240,390,950,2100,9100,16000,44000,60000,60000
