Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,247.3047007409116,143.33860000260756,1018.693500001973,239.0,0.18058094376540126,0.0,220,250,270,280,330,380,500,1000,1000,1000,1000
GET,01_Admin_Order,950,0,200.0,241.95142663161326,51.52569999700063,1072.8646000025037,1334081.197894737,1.2707547894602311,0.0,200,250,290,330,470,580,660,740,1100,1100,1100
POST,01_Query_Routes,5744,0,640.0,664.5513538649103,153.63060000163387,4447.765500000969,327.0,7.683384748062702,0.0,640,800,890,950,1100,1300,1500,1600,2500,4400,4400
PUT,02_Admin_Update_Order,947,0,67,71.55729640971443,21.30810000016936,276.44539999892004,485.8891235480465,1.2667418795987777,0.0,67,81,88,97,110,120,150,170,280,280,280
GET,02_Select_Contact,5738,0,60,64.34126815963083,15.923700000712415,441.08330000017304,459.0,7.675358928339795,0.0,60,72,82,86,100,120,140,160,260,440,440
GET,03_Admin_Route,944,0,58,63.69594110167597,17.21449999968172,470.22759999890695,1793.0,1.2627289697373243,0.0,58,70,82,84,99,120,150,160,470,470,470
GET,03_Visit_Booking_Page,5732,0,52,57.03552541870014,14.237700001103804,258.1772999983514,37992.0,7.667333108616889,0.0,52,66,74,82,97,110,130,140,210,260,260
POST,04_Admin_Update_Route,943,0,69,73.85793361607637,21.489299997483613,169.54249999980675,235.0,1.2613913331168398,0.0,69,83,96,98,120,130,150,160,170,170,170
POST,04_Confirm_Booking,5642,10,1600.0,5018.945942644457,252.49800000165123,60191.316799999186,46.25345622119816,7.546945812773288,0.013376366204844538,1600,3700,6000,7800,14000,21000,32000,39000,60000,60000,60000
GET,05_Admin_Route,940,0,130.0,143.26178468084223,68.24259999848437,1819.7672000023886,5482.0404255319145,1.2573784232553864,0.0,130,150,160,160,190,230,340,400,1800,1800,1800
POST,05_Fetch_Unpaid_Orders,5634,0,81,84.7982246716515,27.50190000006114,566.5058999984467,8820.8164714235,7.536244719809412,0.0,81,96,100,110,120,140,160,180,280,570,570
PUT,06_Admin_Update_Travel,940,0,66,70.55154521274241,22.183200002473313,212.0684999972582,272.0,1.2573784232553864,0.0,66,81,86,97,110,130,140,160,210,210,210
POST,06_Pay_Order,5630,8,120.0,125.00816605682547,46.72199999913573,901.1640999997326,60.7797513321492,7.530894173327474,0.01070109296387563,120,130,150,160,180,200,230,270,510,900,900
GET,07_Admin_Get_User,937,0,66,70.43996446099723,23.313000001508044,211.7980000002717,25503.188900747064,1.2533655133939332,0.0,66,81,87,98,110,130,150,160,210,210,210
GET,07_Collect_Ticket,5624,8,72,76.55100833928826,21.68849999725353,655.0190999987535,40.147937411095306,7.522868353604568,0.01070109296387563,72,84,97,99,120,130,150,180,290,660,660
POST,0AA_LoginAdmin,135,0,200.0,209.0964962961691,132.94779999705497,525.3448999974353,341.0,0.18058094376540126,0.0,200,220,230,240,260,300,350,520,530,530,530
POST,0A_Login,135,0,190.0,191.7106600001312,116.62650000289432,385.3452000003017,370.0,0.18058094376540126,0.0,190,200,210,220,260,300,350,350,390,390,390
,Aggregated,46750,26,97,753.4576117497351,14.237700001103804,60191.316799999186,33625.510288770056,62.53451200764821,0.0347785521325958,97,130,230,390,950,2400,9500,16000,42000,60000,60000
