Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3566,0,360.0,385.4767118059435,76.557600000001,1054.5818999999028,2732.254907459338,5.662984702911369,0.0,360,430,470,500,580,650,770,830,1000,1100,1100
GET,/api/v1/auth/customer/cart,3572,0,330.0,356.30784406494945,48.624200000062956,1047.0307999999022,1430.744960806271,5.672513000224176,0.0,340,400,440,470,550,620,720,800,990,1000,1000
GET,/api/v1/auth/customer/profile,3587,0,310.0,333.8242617507676,22.45770000001812,1260.8282999999574,946.8689712851965,5.696333743506192,0.0,310,370,410,450,530,610,710,780,1000,1300,1300
GET,/api/v1/auth/orders,3584,0,320.0,345.54235873325945,24.440400000003137,1247.9309000000285,78.0,5.691569594849788,0.0,320,390,430,460,550,620,730,800,1000,1200,1200
POST,/api/v1/cart [Create],8974,3,330.0,350.0500318252724,38.0233999999291,1236.940499999946,1430.432360151549,14.251156680854354,0.004764148656403283,330,390,440,470,550,620,720,790,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,5382,0,360.0,379.54111908212565,63.46629999984543,1152.8423999998267,2692.265143069491,8.54688268958749,0.0,360,420,460,500,580,660,750,830,970,1200,1200
POST,/api/v1/cart/{code}/shipping,5388,0,320.0,341.870249257611,33.10790000000452,1099.1616999999678,270.0,8.556410986900296,0.0,320,380,430,460,550,620,720,790,1000,1100,1100
GET,/api/v1/cart/{code}/total,5385,0,320.0,344.0055300092862,30.505600000083177,1324.6280000000752,372.0,8.551646838243894,0.0,320,390,430,460,540,610,710,790,1000,1300,1300
GET,/api/v1/category,168615,0,310.0,333.24844415977185,17.59890000005271,1404.7872000001007,80.0,267.76897523314653,0.0,310,380,420,450,530,610,700,770,1000,1200,1400
GET,/api/v1/config,169185,0,310.0,337.220023176405,15.384299999936957,1480.308900000182,287.0,268.67416347786315,0.0,310,380,430,460,540,620,710,780,990,1200,1500
GET,/api/v1/content/boxes,168828,0,310.0,330.6811190898429,15.742099999897619,1480.1609999999528,75.0,268.1072297877511,0.0,310,370,420,450,530,610,700,770,980,1200,1500
POST,/api/v1/customer/login,3589,0,560.0,581.9404392588494,139.90830000000187,1591.0080999999536,247.86904430203398,5.6995098426104605,0.0,560,650,710,750,860,960,1100,1200,1500,1600,1600
POST,/api/v1/customer/register,3595,0,810.0,827.3494690125182,356.5935000000309,1915.2429000000666,247.8692628650904,5.709038139923267,0.0,810,890,950,990,1100,1200,1300,1400,1600,1900,1900
GET,/api/v1/store/languages,169081,0,300.0,325.64446279593835,11.255399999981819,1552.349999999933,34.0,268.50900632444115,0.0,300,370,410,440,530,600,700,770,980,1200,1600
GET,/api/v2/product/friendly/t-shirt?lang=en,5413,0,310.0,337.19639353408417,19.81670000009217,1245.519399999921,1541.736005911694,8.596112225703656,0.0,310,380,420,450,530,610,710,780,1000,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,168361,0,320.0,340.63724094831974,19.6210000000292,1391.707600000018,1541.7606630989362,267.3656106469044,0.0,320,380,430,460,540,620,710,780,1000,1200,1400
POST,/api/v2/product/{id}/variation,5403,0,310.0,336.69570960577397,17.842200000018238,1258.1198000000313,118.0,8.580231730182312,0.0,310,380,420,460,540,620,710,780,970,1300,1300
,Aggregated,901508,3,310.0,337.38005819515774,11.255399999981819,1915.2429000000666,443.81907093447865,1431.6393756456036,0.004764148656403283,310,380,420,460,540,620,720,800,1100,1300,1900
