Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3846,0,350.0,376.00620855433516,75.59320000109437,1236.3373999996838,2732.343213728549,5.697686452754854,0.0,350,410,450,480,560,640,750,820,1000,1200,1200
GET,/api/v1/auth/customer/cart,3854,0,330.0,354.63195685002097,45.422200000757584,1133.2605999996304,1430.758432797094,5.70953811464306,0.0,330,390,430,460,550,630,730,780,990,1100,1100
GET,/api/v1/auth/customer/profile,3873,0,310.0,335.8608464497663,30.374699999811128,1245.562100000825,946.8776142525174,5.737685811627548,0.0,310,380,420,450,530,610,690,760,1000,1200,1200
GET,/api/v1/auth/orders,3871,0,330.0,348.07639609920386,27.615199998763273,1190.100200001325,78.0,5.734722896155497,0.0,330,390,440,460,550,630,720,780,1000,1200,1200
POST,/api/v1/cart [Create],9557,0,320.0,344.43680467720367,37.273300000379095,1331.9957000003342,1430.8841686721776,14.158291583197645,0.0,320,380,420,450,540,620,720,790,1000,1300,1300
POST,/api/v1/cart/{code}/checkout,5675,0,350.0,374.4729715418485,62.99510000098962,1107.69640000035,2692.3693392070486,8.407272651945865,0.0,350,410,460,480,570,650,750,820,970,1100,1100
POST,/api/v1/cart/{code}/shipping,5685,0,320.0,340.55014007037227,38.48739999921236,1195.1982000009593,270.0,8.422087229306122,0.0,320,380,420,460,540,610,710,760,960,1200,1200
GET,/api/v1/cart/{code}/total,5682,0,320.0,347.84103887715696,31.296999999540276,1226.6238000011072,372.0,8.417642856098045,0.0,320,390,430,460,560,630,720,800,1100,1200,1200
GET,/api/v1/category,180028,0,310.0,330.64749544015814,20.915499999318854,1436.881200001153,80.0,266.7038733012353,0.0,310,370,420,450,530,610,700,770,980,1200,1400
GET,/api/v1/config,180619,0,310.0,335.5987767034446,20.10139999947569,1613.291300000128,287.0,267.5794148232265,0.0,310,380,420,450,540,620,710,780,1000,1200,1600
GET,/api/v1/content/boxes,180274,0,300.0,328.0716111674419,17.402499999661813,1558.7651999994705,75.0,267.0683119042976,0.0,300,370,410,440,530,610,700,770,970,1200,1600
POST,/api/v1/customer/login,3874,0,560.0,583.3555407589104,144.108899999992,1509.5686999993632,247.8776458440888,5.739167269363574,0.0,560,640,700,740,850,950,1100,1100,1400,1500,1500
POST,/api/v1/customer/register,3875,0,800.0,817.8007444903262,328.8631000013993,1665.6304000007367,247.87767741935482,5.740648727099599,0.0,800,880,940,970,1100,1200,1300,1400,1600,1700,1700
GET,/api/v1/store/languages,180533,0,300.0,322.8050688743866,16.60760000049777,1430.006599999615,34.0,267.4520094579283,0.0,300,360,410,440,520,600,700,770,980,1200,1400
GET,/api/v2/product/friendly/t-shirt?lang=en,5710,0,310.0,336.8447775656618,27.120599999761907,1119.5265999995172,1541.74588441331,8.459123672706765,0.0,310,380,430,450,540,610,700,760,940,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,179772,0,310.0,336.78932125024835,22.383499999705236,1430.5543000009493,1541.7526088601116,266.3246201208127,0.0,310,380,420,450,530,610,710,780,990,1200,1400
POST,/api/v2/product/{id}/variation,5702,0,320.0,337.6717380919037,23.42569999927946,1226.7559000010806,118.0,8.44727201081856,0.0,320,380,430,460,540,610,700,780,1000,1200,1200
,Aggregated,962430,0,310.0,334.7510864600011,16.60760000049777,1665.6304000007367,443.7250127281984,1425.7993688832175,0.0,310,370,420,450,540,620,720,800,1100,1300,1700
