Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3903,0,360.0,380.79644240329276,65.5614000006608,1401.737599999251,2732.417883679221,5.683273432759921,0.0,360,420,460,490,570,640,740,800,990,1400,1400
GET,/api/v1/auth/customer/cart,3911,0,330.0,352.0395321912688,44.483399999080575,1392.8104999995412,1430.771669649706,5.694922468748156,0.0,330,390,430,460,530,610,710,770,1100,1400,1400
GET,/api/v1/auth/customer/profile,3923,0,310.0,334.1994270201227,22.328000000925385,1343.2544999996026,946.8829977058374,5.712396022730507,0.0,310,370,420,450,530,610,710,760,1000,1300,1300
GET,/api/v1/auth/orders,3922,0,330.0,347.65730288117845,24.021299999731127,1215.575500000341,78.0,5.710939893231978,0.0,330,390,430,470,550,620,710,760,970,1200,1200
POST,/api/v1/cart [Create],9762,0,320.0,348.43505316532895,39.26499999943189,1324.4525999998586,1430.8869084204057,14.214736164643185,0.0,320,390,430,460,550,630,730,790,990,1300,1300
POST,/api/v1/cart/{code}/checkout,5824,0,360.0,377.26958250345365,65.0697000000946,1233.079399999042,2692.3962912087914,8.480498199434738,0.0,360,420,460,490,580,650,750,820,1100,1200,1200
POST,/api/v1/cart/{code}/shipping,5836,0,320.0,341.43082955791493,24.91330000157177,1214.253500000268,270.0,8.497971753417088,0.0,320,380,430,460,540,610,720,780,1000,1200,1200
GET,/api/v1/cart/{code}/total,5830,0,310.0,339.58045795882697,30.755699999645003,1059.6095000000787,372.0,8.489234976425914,0.0,310,380,430,460,540,610,710,780,950,1100,1100
GET,/api/v1/category,186256,0,310.0,331.54052464994453,16.683300000295276,1571.47630000145,80.0,271.2128558780763,0.0,310,370,420,450,530,610,700,770,980,1200,1600
GET,/api/v1/config,186875,0,310.0,335.124333117863,17.01099999991129,1616.6955000007874,287.0,272.11420003766597,0.0,310,380,420,450,540,610,700,770,990,1200,1600
GET,/api/v1/content/boxes,186538,0,300.0,328.5607800887761,15.312200001062592,1546.3500000005297,75.0,271.6234843966616,0.0,300,370,420,440,530,600,700,770,990,1200,1500
POST,/api/v1/customer/login,3924,0,560.0,579.7993236238566,142.46520000051532,1641.9286999989708,247.88302752293578,5.713852152229037,0.0,560,650,710,750,850,960,1100,1100,1500,1600,1600
POST,/api/v1/customer/register,3929,0,810.0,829.6577093662472,364.493199998833,1913.1456000013713,247.88317638075847,5.721132799721683,0.0,810,890,950,990,1100,1200,1300,1400,1700,1900,1900
GET,/api/v1/store/languages,186798,0,300.0,323.95362073951674,13.512199999240693,1397.5461999998515,34.0,272.0020780662792,0.0,300,360,410,440,520,600,690,760,970,1200,1400
GET,/api/v2/product/friendly/t-shirt?lang=en,5858,0,320.0,337.99262482075693,24.198900000556023,1176.1684000011883,1541.7495732331854,8.530006602384734,0.0,320,380,430,460,540,610,710,770,990,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,185994,0,320.0,338.21706801939723,18.493400000807014,1621.2386999995942,1541.777132595675,270.83134994946164,0.0,320,380,430,460,540,610,710,780,980,1200,1600
POST,/api/v2/product/{id}/variation,5848,0,310.0,333.74605083789885,21.44109999971988,1150.9218999999575,118.0,8.51544530739944,0.0,310,380,420,450,540,610,690,750,1000,1200,1200
,Aggregated,994931,0,310.0,335.3622296805512,13.512199999240693,1913.1456000013713,443.2255794622944,1448.748378101271,0.0,310,380,420,450,540,620,720,800,1100,1300,1900
