Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3995,0,350.0,379.6351505381614,78.88649999949848,1193.8723999992362,2732.4765957446807,5.546623081570327,0.0,350,410,460,490,580,640,760,820,1000,1200,1200
GET,/api/v1/auth/customer/cart,3998,0,340.0,356.19731483241316,51.36519999996381,1253.6029999992024,1430.7981490745374,5.550788255348727,0.0,340,400,440,470,550,620,720,800,1100,1300,1300
GET,/api/v1/auth/customer/profile,4018,0,310.0,332.8568055002608,25.604000000384985,1357.19010000048,946.8977103036336,5.578556080538066,0.0,310,370,420,450,530,590,680,740,970,1400,1400
GET,/api/v1/auth/orders,4015,0,330.0,352.09994620173234,26.11979999983305,1125.9437999997317,78.0,5.574390906759665,0.0,330,390,430,460,550,630,720,780,1000,1100,1100
POST,/api/v1/cart [Create],10171,6,330.0,347.8924456788875,36.23940000034054,1427.8926999995747,1430.1234883492282,14.121327500037996,0.008330347556801492,330,390,430,460,540,620,700,780,1000,1200,1400
POST,/api/v1/cart/{code}/checkout,6141,0,360.0,380.32380441295373,65.3292999995756,1355.6263999998919,2692.4927536231885,8.526110724386326,0.0,360,420,460,490,580,660,760,830,1000,1400,1400
POST,/api/v1/cart/{code}/shipping,6153,0,320.0,342.80996279862967,31.137699999817414,1150.3806999999142,270.0,8.54277141949993,0.0,320,390,430,460,540,620,710,770,1000,1200,1200
GET,/api/v1/cart/{code}/total,6148,0,320.0,342.2259761385967,28.470799999922747,1117.797299999438,372.0,8.535829463202594,0.0,320,380,430,460,540,610,700,770,970,1100,1100
GET,/api/v1/category,193266,0,310.0,332.50797895749855,15.674900000703929,2035.804499999358,80.0,268.3288251521328,0.0,310,370,420,450,530,610,700,770,990,1200,2000
GET,/api/v1/config,193865,0,310.0,336.1513062182437,14.553899999555142,1927.8321999991022,287.0,269.1604715165535,0.0,310,380,420,450,540,620,710,780,990,1200,1900
GET,/api/v1/content/boxes,193468,0,300.0,328.4421412109481,14.243500000702625,1773.2788000002984,75.0,268.60928018654516,0.0,300,370,410,440,530,600,700,770,970,1200,1800
POST,/api/v1/customer/login,4021,0,560.0,581.6680978612349,146.63300000029267,1406.944599999406,247.89853270330764,5.582721254316466,0.0,560,650,710,750,850,940,1100,1200,1300,1400,1400
POST,/api/v1/customer/register,4025,0,800.0,822.5616061614903,352.87830000015674,1648.702599999524,247.89962732919255,5.588274819354334,0.0,800,890,940,980,1100,1200,1300,1400,1500,1600,1600
GET,/api/v1/store/languages,193741,0,300.0,324.20425128031525,12.565899999572139,1664.015099999233,34.0,268.9883110003796,0.0,300,360,410,440,530,600,700,760,970,1200,1700
GET,/api/v2/product/friendly/t-shirt?lang=en,6178,0,320.0,337.5423437358453,23.497999999563035,1126.1092000004282,1541.7597928132082,8.577481200986602,0.0,320,380,420,450,540,610,710,780,960,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,193054,0,310.0,337.22517304070277,18.766000000141503,1879.0893000004871,1541.7576791985662,268.03448620512586,0.0,310,380,420,450,540,610,710,770,980,1300,1900
POST,/api/v2/product/{id}/variation,6172,0,310.0,336.7884411049916,22.982499999670836,1449.894200000017,118.0,8.5691508534298,0.0,310,380,420,450,530,610,720,780,1000,1400,1400
,Aggregated,1032429,6,310.0,335.5975453370635,12.565899999572139,2035.804499999358,443.48941186270434,1433.4153996201678,0.008330347556801492,310,380,420,450,540,620,720,800,1100,1400,2000
