Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3549,0,370.0,392.99710284586666,78.15919999984544,4976.37769999983,2732.2073823612286,5.720796212213234,0.0,370,430,470,500,580,660,780,850,2200,5000,5000
GET,/api/v1/auth/customer/cart,3556,0,340.0,361.2775088301464,50.15339999999924,2217.5451000002795,1430.7539370078741,5.732079833933575,0.0,340,400,440,470,550,620,730,860,1400,2200,2200
GET,/api/v1/auth/customer/profile,3573,0,320.0,341.6063943185028,21.114500000294356,4022.9557000002387,946.8757346767422,5.759482915254405,0.0,320,380,420,450,540,620,700,760,1100,4000,4000
GET,/api/v1/auth/orders,3572,0,320.0,348.7139972004525,29.134899999917252,1124.3542999995952,78.0,5.757870969294356,0.0,320,390,440,460,550,630,730,810,980,1100,1100
POST,/api/v1/cart [Create],8757,2,330.0,359.431167545965,40.849600000001374,3055.808900000102,1430.570058239123,14.115810772147446,0.003223891920097624,330,400,450,480,560,650,750,820,1200,3100,3100
POST,/api/v1/cart/{code}/checkout,5171,0,360.0,388.71428145425654,64.61429999990287,2278.382699999838,2692.1854573583446,8.335372559412408,0.0,360,430,470,500,590,670,780,890,1500,2300,2300
POST,/api/v1/cart/{code}/shipping,5184,0,320.0,348.0074403549413,32.546199999615055,4103.2374000001255,270.0,8.356327856893042,0.0,320,390,430,470,550,630,750,830,1100,4100,4100
GET,/api/v1/cart/{code}/total,5179,0,320.0,347.39199109866627,25.587699999960023,1383.039800000006,372.0,8.348268127092798,0.0,320,390,440,470,550,620,720,810,1100,1400,1400
GET,/api/v1/category,164995,0,310.0,337.8428176781122,13.654899999892223,5824.399000000085,80.0,265.96302367825376,0.0,310,380,420,460,540,620,720,800,1100,2200,5800
GET,/api/v1/config,165571,0,320.0,341.2869290256156,16.650900000058755,6070.082600000205,287.0,266.89150455124184,0.0,320,380,430,460,550,630,720,800,1100,3000,6100
GET,/api/v1/content/boxes,165253,0,310.0,335.1733216334949,15.060400000038499,8127.148000000034,75.0,266.3789057359463,0.0,310,380,420,450,540,620,720,800,1100,1500,8100
POST,/api/v1/customer/login,3575,0,560.0,589.8107335104905,149.60759999985385,2045.313300000089,247.8758041958042,5.762706807174503,0.0,560,660,710,760,870,970,1100,1200,1600,2000,2000
POST,/api/v1/customer/register,3580,0,810.0,839.0328112290504,388.07299999962197,2376.3794000001326,247.87597765363128,5.770766536974747,0.0,810,900,960,1000,1100,1200,1400,1500,1900,2400,2400
GET,/api/v1/store/languages,165473,0,300.0,329.85029128860907,13.149699999758013,7429.855299999872,34.0,266.73353384715705,0.0,300,370,420,450,530,610,710,780,1100,1800,7400
GET,/api/v2/product/friendly/t-shirt?lang=en,5208,0,320.0,344.7042226958543,20.148000000062893,4432.955500000389,1541.703341013825,8.395014559934213,0.0,320,380,430,460,550,630,730,810,1200,4400,4400
GET,/api/v2/product/name/t-shirt?lang=en,164760,0,320.0,345.46358753095524,16.496700000061537,4478.935799999817,1541.7207028404953,265.5842163776423,0.0,320,390,430,460,550,630,730,810,1100,1700,4500
POST,/api/v2/product/{id}/variation,5198,0,310.0,340.71123776452526,20.725499999571184,4219.463599999926,118.0,8.378895100333725,0.0,310,380,430,460,550,620,720,800,1200,4200,4200
,Aggregated,882154,2,310.0,342.029674731623,13.149699999758013,8127.148000000034,443.67511001480466,1421.9845764408997,0.003223891920097624,310,380,430,460,550,630,740,830,1200,1900,8100
