Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4083,0,360.0,380.3576623071107,71.09119999950053,1570.901999999478,2732.518001469508,5.670432457888403,0.0,360,420,460,490,580,660,760,850,1200,1600,1600
GET,/api/v1/auth/customer/cart,4087,0,320.0,348.41002292636955,41.47779999948398,1366.3895999998203,1430.8311720088084,5.675987620717586,0.0,320,390,430,460,540,620,730,790,1000,1400,1400
GET,/api/v1/auth/customer/profile,4105,0,310.0,331.3048855541789,26.370500001576147,1311.7906999996194,946.9154689403167,5.700985853448909,0.0,310,370,410,440,530,600,710,790,1100,1300,1300
GET,/api/v1/auth/orders,4103,0,320.0,341.34436851084024,29.978499998833286,1353.327700000591,78.0,5.698208272034317,0.0,320,380,430,460,540,620,720,810,1100,1400,1400
POST,/api/v1/cart [Create],10295,2,320.0,343.40344224380453,36.09820000019681,1588.6570000002393,1430.6628460417678,14.297600331609383,0.002777581414591429,320,380,430,460,540,620,730,810,1100,1400,1600
POST,/api/v1/cart/{code}/checkout,6182,0,350.0,372.01165873503993,67.54059999911988,1273.4459000002971,2692.551924943384,8.585504152502109,0.0,350,410,460,490,570,640,740,830,1200,1300,1300
POST,/api/v1/cart/{code}/shipping,6195,0,310.0,339.2832331234794,26.064199999382254,1768.0084000003262,270.0,8.603558431696953,0.0,310,380,420,460,540,630,720,800,1200,1800,1800
GET,/api/v1/cart/{code}/total,6192,0,310.0,336.4254733850051,27.052799998273258,1282.3386000000028,372.0,8.599392059575065,0.0,310,380,420,450,540,610,700,780,1000,1300,1300
GET,/api/v1/category,197035,0,300.0,327.4487260770933,16.151800000443473,1745.2634000001126,80.0,273.64037701201113,0.0,300,370,410,440,530,610,710,780,1100,1400,1700
GET,/api/v1/config,197657,0,310.0,330.85105241858184,15.875199998845346,1824.9230000001262,287.0,274.5042048319491,0.0,310,370,420,450,530,610,710,790,1100,1500,1800
GET,/api/v1/content/boxes,197260,0,300.0,323.9399769228456,15.297500000087894,1629.088599998795,75.0,273.95285492115266,0.0,300,360,410,440,520,600,700,780,1100,1400,1600
POST,/api/v1/customer/login,4109,0,550.0,576.0609045023302,135.2681999997003,1759.0433999994275,247.91652470187393,5.706541016278091,0.0,550,640,700,750,860,960,1100,1200,1400,1800,1800
POST,/api/v1/customer/register,4110,0,800.0,814.6072808515752,356.8648000000394,1987.5901000013982,247.91678832116787,5.707929806985387,0.0,800,880,930,970,1100,1200,1300,1400,1600,2000,2000
GET,/api/v1/store/languages,197559,0,290.0,320.256650948324,11.641600000075414,1723.9597999996477,34.0,274.3681033426341,0.0,290,360,410,430,520,600,700,780,1100,1500,1700
GET,/api/v2/product/friendly/t-shirt?lang=en,6217,0,310.0,334.5057616856992,20.85080000142625,1532.5181999996857,1541.7669293871643,8.634111827257458,0.0,310,380,420,450,540,610,710,790,1100,1500,1500
GET,/api/v2/product/name/t-shirt?lang=en,196811,0,310.0,334.22365096361165,18.71670000036829,1863.0499999999302,1541.784651264411,273.3292878935769,0.0,310,380,420,450,540,620,720,800,1100,1500,1900
POST,/api/v2/product/{id}/variation,6211,0,300.0,330.8330761391052,28.02200000041921,1279.3916999999055,118.0,8.625779083013684,0.0,300,370,420,450,540,610,710,800,1100,1300,1300
,Aggregated,1052211,2,300.0,331.1787015538702,11.641600000075414,1987.5901000013982,443.21874414922485,1461.3008589143312,0.002777581414591429,300,370,420,450,540,620,730,820,1200,1500,2000
