Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4014,0,360.0,379.9308228948634,69.70770000043558,1287.9682000002504,2732.5064773293475,5.574215222045299,0.0,360,420,460,490,570,650,740,800,980,1300,1300
GET,/api/v1/auth/customer/cart,4019,0,330.0,352.16968544414163,46.795400000519294,1182.216100000005,1430.8166210500124,5.581158688938729,0.0,330,390,430,460,540,620,710,770,1000,1200,1200
GET,/api/v1/auth/customer/profile,4032,0,310.0,332.83598382935924,24.71010000044771,1350.4293999994843,946.906498015873,5.599211702861646,0.0,310,370,410,440,520,600,700,770,1000,1400,1400
GET,/api/v1/auth/orders,4031,0,330.0,346.98850255519767,25.868300000183808,1199.2531000005329,78.0,5.597823009482959,0.0,330,390,430,460,540,610,690,750,930,1200,1200
POST,/api/v1/cart [Create],10181,3,320.0,347.5340797367661,29.86719999989873,1319.8143999998138,1430.5172379923388,14.138287288401392,0.004166080136057772,320,390,430,460,540,620,720,780,1000,1300,1300
POST,/api/v1/cart/{code}/checkout,6137,0,350.0,375.2373050839121,66.21569999970234,1184.0198999998393,2692.488349356363,8.522411264995515,0.0,350,410,460,490,580,650,740,820,1000,1200,1200
POST,/api/v1/cart/{code}/shipping,6145,0,310.0,336.39758371034077,30.64130000075238,1214.0445000004547,270.0,8.533520812025003,0.0,310,380,420,450,530,600,710,800,1000,1200,1200
GET,/api/v1/cart/{code}/total,6142,0,320.0,339.8262378866856,29.082500000185973,1161.4672000005157,372.0,8.529354731888946,0.0,320,380,430,460,540,620,710,770,990,1200,1200
GET,/api/v1/category,196601,0,300.0,328.7221326875232,17.486100000496663,1684.6488000001045,80.0,273.01850694303135,0.0,300,370,420,450,530,600,700,760,980,1200,1700
GET,/api/v1/config,197216,0,310.0,332.5955097755758,14.525399999911315,1739.9846999996953,287.0,273.8725533709232,0.0,310,380,420,450,530,610,700,770,980,1200,1700
GET,/api/v1/content/boxes,196854,0,300.0,326.23591601846863,15.107599999282684,1465.5070999997406,75.0,273.3698463678389,0.0,300,370,410,440,530,600,700,760,980,1200,1500
POST,/api/v1/customer/login,4035,0,560.0,578.3466689219362,143.69360000000597,1413.5267999999996,247.90731102850063,5.603377782997703,0.0,560,640,700,740,850,950,1000,1100,1300,1400,1400
POST,/api/v1/customer/register,4041,0,800.0,824.8031103934696,356.4919000000373,1941.9219000001249,247.90893343231872,5.611709943269819,0.0,800,880,950,980,1100,1200,1300,1400,1700,1900,1900
GET,/api/v1/store/languages,197104,0,300.0,322.2339381154108,14.008199999807402,1533.6182999999437,34.0,273.71701971251036,0.0,300,360,410,440,520,600,690,760,970,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,6168,0,310.0,337.5080723086894,21.20999999988271,1193.8377999995282,1541.7615110246434,8.56546075973478,0.0,310,380,430,460,540,620,710,780,1000,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,196397,0,310.0,335.865602529062,16.4346999999907,1541.712300000654,1541.76190064003,272.73521349377944,0.0,310,380,420,450,540,610,700,770,990,1200,1500
POST,/api/v2/product/{id}/variation,6162,0,310.0,334.2486954397955,18.176499999754014,1392.8900000000795,118.0,8.557128599462663,0.0,310,380,420,450,540,610,710,770,970,1400,1400
,Aggregated,1049279,3,310.0,332.9927633409223,14.008199999807402,1941.9219000001249,442.8887131068095,1457.1267996941876,0.004166080136057772,310,370,420,450,540,620,720,790,1100,1300,1900
