Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3441,0,360.0,380.2678070619165,72.81390000207466,1301.3417000001937,2732.1110142400466,5.704571068792974,0.0,360,420,460,490,560,630,740,800,990,1300,1300
GET,/api/v1/auth/customer/cart,3449,0,330.0,352.5486594665363,48.441599999932805,1074.662700000772,1430.7190489997101,5.717833657735242,0.0,330,390,430,460,540,610,730,780,960,1100,1100
GET,/api/v1/auth/customer/profile,3460,0,310.0,336.14542031790677,27.794000001449604,1042.9647999990266,946.8557803468208,5.73606971753086,0.0,310,370,420,450,540,610,710,780,1000,1000,1000
GET,/api/v1/auth/orders,3458,0,320.0,341.6241279641252,29.53680000064196,1210.5169000024034,78.0,5.732754070295293,0.0,320,390,430,450,540,620,700,750,950,1200,1200
POST,/api/v1/cart [Create],8367,2,330.0,349.6127533165902,41.04390000065905,1162.2439999991911,1430.5500179275725,13.871010209994424,0.003315647235566971,330,390,430,460,550,630,720,800,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,4901,0,350.0,374.0606042644776,70.04860000233748,1373.3204000018304,2692.129973474801,8.124993550756862,0.0,350,410,460,490,570,650,740,830,1100,1400,1400
POST,/api/v1/cart/{code}/shipping,4908,0,320.0,346.22384674002177,28.921900000568712,1338.007900001685,270.0,8.136598316081347,0.0,320,390,440,460,560,630,740,800,990,1300,1300
GET,/api/v1/cart/{code}/total,4907,0,320.0,343.10705373956887,31.524900001386413,1071.48159999997,372.0,8.134940492463564,0.0,320,380,430,460,550,620,730,810,1000,1100,1100
GET,/api/v1/category,159005,0,310.0,330.664625570271,19.983400001365226,1469.830499998352,80.0,263.6022443456631,0.0,310,370,420,450,530,610,710,780,990,1200,1500
GET,/api/v1/config,159550,0,310.0,335.5802369865193,18.81150000190246,1602.7566000011575,287.0,264.5057582173551,0.0,310,380,420,450,540,620,720,790,1000,1200,1600
GET,/api/v1/content/boxes,159253,0,300.0,327.2624172938644,18.6202000004414,1348.4783999992942,75.0,264.01338460287343,0.0,300,370,410,440,530,600,700,770,990,1200,1300
POST,/api/v1/customer/login,3462,0,560.0,588.5886386192942,145.8617000025697,1540.0969000002078,247.85586366262277,5.739385364766427,0.0,560,650,710,750,870,980,1100,1200,1400,1500,1500
POST,/api/v1/customer/register,3464,0,800.0,823.2636175231082,334.4974000028742,1929.8028999983217,247.8559468822171,5.742701012001994,0.0,800,890,950,990,1100,1200,1300,1400,1600,1900,1900
GET,/api/v1/store/languages,159459,0,300.0,322.7025530255426,15.642900001694215,1370.4583999970055,34.0,264.3548962681368,0.0,300,360,410,440,530,600,700,770,980,1200,1400
GET,/api/v2/product/friendly/t-shirt?lang=en,4932,0,310.0,337.6364962692364,27.61800000007497,1382.8777000016998,1541.7080291970804,8.17638608290815,0.0,310,380,430,460,550,620,720,780,1100,1400,1400
GET,/api/v2/product/name/t-shirt?lang=en,158704,0,310.0,335.9894225426004,23.634799999854295,1436.573999999382,1541.7180348321403,263.1032394367103,0.0,310,380,420,450,540,610,710,780,1000,1200,1400
POST,/api/v2/product/{id}/variation,4922,0,310.0,336.02362344575783,22.47189999980037,1099.605999999767,118.0,8.159807846730317,0.0,310,380,420,450,540,620,720,790,1000,1100,1100
,Aggregated,849642,2,310.0,334.5364220365764,15.642900001694215,1929.8028999983217,443.3049378444098,1408.5565742607962,0.003315647235566971,310,370,420,450,540,620,730,810,1100,1300,1900
