Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4110,0,360.0,380.0679195620383,64.2853000008472,1253.0452999999397,2732.5425790754257,5.707861492851351,0.0,360,420,460,490,570,650,730,800,1100,1300,1300
GET,/api/v1/auth/customer/cart,4114,0,330.0,355.22993755468013,46.990200000436744,1097.131000000445,1430.831550802139,5.713416589194759,0.0,330,390,440,470,550,640,720,780,990,1100,1100
GET,/api/v1/auth/customer/profile,4123,0,320.0,338.201662672811,24.883899999622372,996.5245000003051,946.9136551055057,5.725915555967426,0.0,320,380,420,450,530,610,710,780,910,1000,1000
GET,/api/v1/auth/orders,4122,0,330.0,349.8332369723397,26.29039999919769,1142.1148999997968,78.0,5.724526781881575,0.0,330,390,440,470,550,620,730,800,1000,1100,1100
POST,/api/v1/cart [Create],10310,0,330.0,351.2055891270773,38.52550000010524,1205.8465000009164,1430.9227934044618,14.318260825133196,0.0,330,390,440,470,550,630,730,790,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,6173,0,350.0,378.7397316377802,65.27989999995043,1209.069399999862,2692.538473999676,8.572902431963843,0.0,350,420,470,500,580,650,750,810,1000,1200,1200
POST,/api/v1/cart/{code}/shipping,6185,0,310.0,339.6488621180177,27.929699999731383,1184.6676000004663,270.0,8.589567720994065,0.0,310,380,430,460,530,610,710,790,1000,1200,1200
GET,/api/v1/cart/{code}/total,6183,0,320.0,342.29401403849636,29.020099998888327,1118.2067000008828,372.0,8.586790172822361,0.0,320,390,430,460,540,620,720,790,940,1100,1100
GET,/api/v1/category,195773,0,310.0,333.56116432603244,18.49910000055388,1434.1553000012937,80.0,271.884469109486,0.0,310,380,420,450,530,610,700,770,990,1200,1400
GET,/api/v1/config,196406,0,310.0,337.14977593301444,18.720899999607354,1596.6895000001387,287.0,272.7635631058303,0.0,310,380,430,460,540,620,710,780,990,1200,1600
GET,/api/v1/content/boxes,196046,0,310.0,330.25867348938533,17.71509999889531,1418.0108999989898,75.0,272.2636044349236,0.0,310,370,420,450,530,610,700,770,980,1200,1400
POST,/api/v1/customer/login,4127,0,570.0,585.2746217106798,135.50299999951676,1617.8264999998646,247.91470802035377,5.731470652310834,0.0,570,660,710,750,860,950,1100,1100,1400,1600,1600
POST,/api/v1/customer/register,4130,0,810.0,831.834424721566,375.8569000001444,1825.1459000002797,247.91549636803873,5.73563697456839,0.0,810,900,960,1000,1100,1200,1300,1400,1700,1800,1800
GET,/api/v1/store/languages,196305,0,300.0,326.466318293979,15.582999998514424,1434.9803000004613,34.0,272.6232969231593,0.0,300,370,410,440,530,600,700,760,990,1200,1400
GET,/api/v2/product/friendly/t-shirt?lang=en,6213,0,310.0,337.48791511347025,22.25909999833675,1394.902899999579,1541.7699983904715,8.62845339539792,0.0,310,380,420,450,540,600,700,790,990,1400,1400
GET,/api/v2/product/name/t-shirt?lang=en,195540,0,320.0,340.0555600439825,20.577000001139822,1428.2053999995696,1541.785184616958,271.56088474748253,0.0,320,380,430,460,540,610,710,780,990,1200,1400
POST,/api/v2/product/{id}/variation,6204,0,310.0,332.9553041263676,22.667299999739043,1076.680899999701,118.0,8.615954428625251,0.0,310,380,420,450,530,600,710,780,960,1100,1100
,Aggregated,1046064,0,310.0,337.3571238109714,15.582999998514424,1825.1459000002797,443.5041192508298,1452.7465753425927,0.0,310,380,420,460,540,620,720,800,1100,1300,1800
