Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3475,0,350.0,379.65465395683236,73.57520000005024,1190.1939999988826,2732.218417266187,5.584565661667302,0.0,350,410,460,490,580,660,760,830,1000,1200,1200
GET,/api/v1/auth/customer/cart,3477,0,330.0,353.4541134023601,48.093399998833775,1276.0168000004342,1430.7385677308025,5.587779800177614,0.0,330,390,430,470,560,640,730,790,970,1300,1300
GET,/api/v1/auth/customer/profile,3495,0,320.0,339.16428895565707,27.15900000112015,1211.0933999992994,946.8660944206008,5.616707046770423,0.0,320,380,430,450,540,630,740,810,1000,1200,1200
GET,/api/v1/auth/orders,3493,0,320.0,344.01526570284,25.12159999969299,1157.8635000005306,78.0,5.613492908260111,0.0,320,380,430,460,550,630,730,790,1000,1200,1200
POST,/api/v1/cart [Create],8703,2,320.0,344.1191145237302,39.794399999664165,1379.035699999804,1430.567390554981,13.986323727623173,0.003214138510312116,320,380,430,460,550,620,730,810,1100,1400,1400
POST,/api/v1/cart/{code}/checkout,5194,0,350.0,373.73608563726225,65.72849999975006,1422.5158999997802,2692.1879091259143,8.347117711280566,0.0,350,410,460,490,580,650,760,820,1000,1400,1400
POST,/api/v1/cart/{code}/shipping,5210,0,310.0,342.160739923216,34.183699999630335,1249.7921000012866,270.0,8.372830819363063,0.0,320,380,430,460,550,640,740,790,1000,1200,1200
GET,/api/v1/cart/{code}/total,5205,0,320.0,342.07153648415937,29.05769999961194,1582.7050999996573,372.0,8.364795473087282,0.0,320,380,430,460,550,630,720,800,1100,1600,1600
GET,/api/v1/category,162688,0,300.0,328.75942554644763,19.666600001073675,2074.7547000009945,80.0,261.4508829828288,0.0,300,370,420,450,540,620,720,790,1000,1300,2100
GET,/api/v1/config,163262,0,310.0,334.053473848167,19.487599998683436,2341.4141000012023,287.0,262.37334073528837,0.0,310,380,420,450,540,620,720,790,1000,1300,2300
GET,/api/v1/content/boxes,162937,0,300.0,326.46772886759857,19.42619999863382,2134.2948000001343,75.0,261.85104322736265,0.0,300,370,410,440,530,610,710,790,1000,1200,2100
POST,/api/v1/customer/login,3498,0,550.0,583.9658442252619,144.8740000014368,1544.683800000712,247.8662092624357,5.6215282545358916,0.0,550,640,710,750,860,970,1100,1200,1500,1500,1500
POST,/api/v1/customer/register,3502,0,800.0,821.9563528269457,344.1027999997459,1839.9570000001404,247.8663620788121,5.627956531556515,0.0,800,890,950,980,1100,1200,1300,1400,1700,1800,1800
GET,/api/v1/store/languages,163183,0,300.0,321.3999139983935,16.966799999863724,2288.1009000011545,34.0,262.246382264131,0.0,300,360,410,440,530,610,710,780,1000,1300,2300
GET,/api/v2/product/friendly/t-shirt?lang=en,5234,0,310.0,337.93191927778196,23.828400000638794,1153.5131000000547,1541.7260221627819,8.411400481486808,0.0,310,380,430,460,550,620,730,790,1000,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,162441,0,310.0,336.00106308321097,21.780600000056438,2097.085399998832,1541.737246138598,261.0539368768052,0.0,310,380,420,460,540,620,730,800,1000,1300,2100
POST,/api/v2/product/{id}/variation,5224,0,300.0,329.31675817381813,25.379200000315905,1302.8850000009697,118.0,8.395329788935248,0.0,300,370,410,450,540,620,730,790,1000,1300,1300
,Aggregated,870221,2,310.0,333.3512326375709,16.966799999863724,2341.4141000012023,443.9438498956012,1398.50541429116,0.003214138510312116,310,370,420,450,540,630,740,820,1100,1400,2300
