Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4146,0,360.0,382.40918359865253,72.58889999957319,1102.5096000003032,2732.603473227207,5.757890937090466,0.0,360,420,460,490,570,650,750,810,970,1100,1100
GET,/api/v1/auth/customer/cart,4151,0,330.0,354.97318858106144,47.83119999956398,1230.2915000000212,1430.8648518429295,5.764834848013151,0.0,330,400,440,470,540,620,730,780,970,1200,1200
GET,/api/v1/auth/customer/profile,4161,0,320.0,339.38433237202105,25.892600000588573,1358.5754999994606,946.9303052150925,5.778722669858522,0.0,320,380,430,460,530,610,700,760,1000,1400,1400
GET,/api/v1/auth/orders,4160,0,330.0,351.61156961538273,25.1165999998193,1312.548899999456,78.0,5.777333887673985,0.0,330,390,440,470,550,630,720,810,930,1300,1300
POST,/api/v1/cart [Create],10485,1,320.0,349.0234889365776,33.18140000010317,1226.0572000004686,1430.813924654268,14.561381204870607,0.0013887821845370155,320,390,430,460,550,630,710,790,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,6308,0,360.0,377.17131147748705,63.53249999938271,1330.7730000005904,2692.5986049461003,8.760438020059494,0.0,360,420,460,490,570,640,740,830,1000,1300,1300
POST,/api/v1/cart/{code}/shipping,6320,0,320.0,343.6456584651904,30.97150000030524,1245.5970000000889,270.0,8.777103406273937,0.0,320,390,430,460,540,620,720,780,990,1200,1200
GET,/api/v1/cart/{code}/total,6314,0,320.0,343.8741420018975,29.005499999584572,1274.4339999999283,372.0,8.768770713166715,0.0,320,390,430,460,540,620,700,760,1000,1300,1300
GET,/api/v1/category,195109,0,310.0,333.61472220553816,14.531699999679404,1494.0789000002042,80.0,270.96390324283254,0.0,310,380,420,450,530,610,710,780,990,1200,1500
GET,/api/v1/config,195670,0,310.0,337.9359241334903,15.364400000180467,1491.3378999999622,287.0,271.7430100483578,0.0,310,380,430,460,540,620,710,780,1000,1200,1500
GET,/api/v1/content/boxes,195348,0,310.0,331.1186610930232,13.305899999977555,1617.8349000001617,75.0,271.29582218493687,0.0,310,370,420,450,530,610,700,770,970,1200,1600
POST,/api/v1/customer/login,4162,0,560.0,586.0207470687119,129.9034000003303,1586.5209999992658,247.93056222969727,5.780111452043058,0.0,560,650,720,750,860,960,1100,1200,1500,1600,1600
POST,/api/v1/customer/register,4166,0,810.0,829.7567505280792,363.265599999977,1830.4566999995586,247.9315890542487,5.785666580781206,0.0,810,900,960,1000,1100,1200,1300,1400,1600,1800,1800
GET,/api/v1/store/languages,195560,0,300.0,326.00526932348106,12.101000000257045,1685.8612999994875,34.0,271.59024400805873,0.0,300,370,410,440,530,600,690,760,980,1200,1700
GET,/api/v2/product/friendly/t-shirt?lang=en,6349,0,320.0,337.8820298157221,23.02899999995134,1076.4366000003065,1541.7807528744684,8.81737808962551,0.0,320,380,420,450,540,620,700,770,1000,1100,1100
GET,/api/v2/product/name/t-shirt?lang=en,194861,0,320.0,340.396470972642,16.494800000145915,1445.1465000001917,1541.7841948876378,270.6194852610674,0.0,320,380,430,460,540,620,710,780,1000,1200,1400
POST,/api/v2/product/{id}/variation,6337,0,310.0,339.19865848192416,23.184600000604405,1210.5188999994425,118.0,8.800712703411067,0.0,310,380,430,470,550,620,730,810,1000,1200,1200
,Aggregated,1043607,1,310.0,337.75954618970565,12.101000000257045,1830.4566999995586,444.3021338492363,1449.3428092581212,0.0013887821845370155,310,380,430,460,540,620,720,800,1100,1400,1800
