Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3620,0,360.0,384.2610348342531,70.98309999855701,1183.5294000011345,2732.3013812154695,5.782132430065957,0.0,360,420,470,500,580,660,770,830,1000,1200,1200
GET,/api/v1/auth/customer/cart,3626,0,340.0,361.89403808604186,43.6504999997851,1274.2476999992505,1430.7664092664093,5.791716074977669,0.0,340,400,450,470,560,640,740,810,990,1300,1300
GET,/api/v1/auth/customer/profile,3641,0,310.0,335.5390062345449,22.446900000431924,1680.1550000000134,946.8810766273002,5.815675187256947,0.0,310,370,420,440,530,610,700,790,1000,1700,1700
GET,/api/v1/auth/orders,3634,0,330.0,353.31222548157325,23.45210000021325,1383.6639000001014,78.0,5.8044942681932845,0.0,330,400,440,470,550,640,740,810,1100,1400,1400
POST,/api/v1/cart [Create],8908,0,330.0,353.9748416816318,36.9723999992857,1445.6580999994912,1430.8757296811855,14.22851814558772,0.0,330,400,440,470,560,640,740,810,1100,1400,1400
POST,/api/v1/cart/{code}/checkout,5254,0,360.0,378.6007482679778,62.77620000037132,1288.7590999998793,2692.209364293871,8.392078394355398,0.0,360,420,460,500,580,660,750,830,1000,1300,1300
POST,/api/v1/cart/{code}/shipping,5267,0,320.0,341.51433248528724,30.435599999691476,1141.2660000005417,270.0,8.412842958330772,0.0,320,380,430,460,550,640,730,790,1100,1100,1100
GET,/api/v1/cart/{code}/total,5261,0,320.0,343.81387804599956,28.461500000048545,1670.8817999988241,372.0,8.403259313419062,0.0,320,390,440,470,550,630,720,790,1000,1700,1700
GET,/api/v1/category,167718,0,310.0,334.5477421356074,14.912700000422774,1834.8802999989857,80.0,267.8916262170724,0.0,310,380,420,460,540,620,720,800,1100,1300,1800
GET,/api/v1/config,168340,0,310.0,337.2853378299867,13.848799999323091,1721.262700000807,287.0,268.88513073958654,0.0,310,380,430,460,540,620,720,800,1000,1400,1700
GET,/api/v1/content/boxes,167965,0,310.0,331.12280189206103,12.884499999927357,1741.3031000014598,75.0,268.2861529326046,0.0,310,370,420,450,540,620,720,790,1100,1400,1700
POST,/api/v1/customer/login,3645,0,560.0,581.7487974211074,140.89029999922786,1647.2881999998208,247.88120713305898,5.822064283864755,0.0,560,650,710,750,860,960,1100,1200,1500,1600,1600
POST,/api/v1/customer/register,3649,0,820.0,835.6594187722874,370.9142999996402,2178.249999999025,247.88133735269938,5.828453380472563,0.0,820,900,960,1000,1100,1200,1400,1400,1800,2200,2200
GET,/api/v1/store/languages,168226,0,300.0,326.1077583661272,11.939100000745384,1662.2456999994029,34.0,268.703041486264,0.0,300,370,420,450,530,610,700,770,1000,1300,1700
GET,/api/v2/product/friendly/t-shirt?lang=en,5290,0,320.0,341.53813525519075,20.554500000798726,1383.3049000004394,1541.7238185255198,8.449580263825666,0.0,320,390,440,470,550,620,720,790,970,1400,1400
GET,/api/v2/product/name/t-shirt?lang=en,167492,0,320.0,341.91549552097774,18.144699999538716,1987.4373000002379,1541.7418264752944,267.5306422587313,0.0,320,390,430,460,550,630,730,800,1100,1400,2000
POST,/api/v2/product/{id}/variation,5285,0,310.0,336.08535929989705,22.136899999168236,1282.5592999997752,118.0,8.441593893065907,0.0,310,380,430,450,540,620,730,810,1100,1300,1300
,Aggregated,896821,0,310.0,338.2445490074379,11.939100000745384,2178.249999999025,443.72859578444303,1432.4690022276745,0.0,310,380,430,460,550,630,740,820,1100,1500,2200
