Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3910,0,390.0,414.3796026854181,73.8746999995783,1440.6283000025724,2736.547570332481,5.430008706600157,0.0,390,450,500,530,630,710,810,870,1100,1400,1400
GET,/api/v1/auth/customer/cart,3914,0,360.0,388.75355237605066,52.472499999566935,1402.7616000021226,1433.0,5.435563702719441,0.0,360,430,470,500,590,670,780,830,1000,1400,1400
GET,/api/v1/auth/customer/profile,3930,0,350.0,370.4721022900932,30.326500000228407,1149.125300002197,948.0,5.457783687196577,0.0,350,420,460,490,580,660,760,810,1100,1100,1100
GET,/api/v1/auth/orders,3927,0,410.0,430.3983460911464,52.65920000238111,1696.0355000010168,78.0,5.453617440107114,0.0,410,480,530,560,660,750,860,930,1200,1700,1700
POST,/api/v1/cart [Create],9905,0,350.0,374.0641096314722,38.318200000503566,1116.4992000012717,1432.0,13.755559140377123,0.0,350,420,470,500,590,670,760,830,1000,1100,1100
POST,/api/v1/cart/{code}/checkout,5967,0,380.0,402.6837022624575,55.80310000004829,1346.461499997531,2696.5573990279872,8.286665460941979,0.0,380,450,490,530,620,690,790,870,1100,1300,1300
POST,/api/v1/cart/{code}/shipping,5979,0,340.0,367.64615738416194,31.10260000175913,1202.777700000297,270.0,8.30333044929983,0.0,340,420,460,490,580,660,750,830,1100,1200,1200
GET,/api/v1/cart/{code}/total,5977,0,340.0,367.56522251969085,30.888099998264806,1139.2841000015324,372.0,8.300552951240189,0.0,340,410,460,500,580,660,750,810,980,1100,1100
GET,/api/v1/category,187995,0,330.0,359.9895791691226,18.86200000080862,1522.6043000002392,80.0,261.0778738612011,0.0,330,410,450,490,570,660,750,820,1100,1300,1500
GET,/api/v1/config,188610,0,340.0,363.41445386034707,18.989799998962553,1561.8046000017785,287.0,261.9319545145411,0.0,340,410,460,490,580,660,760,830,1100,1300,1600
GET,/api/v1/content/boxes,188206,0,330.0,355.767463051652,18.12659999995958,1579.1779999999562,75.0,261.3708999064934,0.0,330,400,450,480,570,650,750,820,1100,1300,1600
POST,/api/v1/customer/login,3933,0,600.0,625.8216080345683,148.60359999875072,1879.5468999996956,249.0,5.46194993428604,0.0,600,690,760,800,930,1000,1200,1300,1600,1900,1900
POST,/api/v1/customer/register,3938,0,850.0,880.3633899695128,370.3142000013031,2232.1616999979597,249.0,5.468893679435145,0.0,850,950,1000,1100,1200,1300,1400,1500,1900,2200,2200
GET,/api/v1/store/languages,188482,0,320.0,350.7627601113077,16.35520000127144,1583.8637999986531,34.0,261.75419463872396,0.0,320,390,440,470,560,640,740,810,1000,1300,1600
GET,/api/v2/product/friendly/t-shirt?lang=en,5999,0,340.0,363.97360280045683,22.24470000146539,1419.3652000030852,1542.5520920153358,8.331105429896251,0.0,340,410,460,490,580,660,770,860,1100,1400,1400
GET,/api/v2/product/name/t-shirt?lang=en,187786,0,340.0,366.90317478832065,21.0880000013276,1600.223299999925,1542.5492581981616,260.78762531396853,0.0,340,410,460,490,580,660,760,830,1100,1300,1600
POST,/api/v2/product/{id}/variation,5995,0,340.0,360.56251719771456,22.511700000904966,1408.0572000020766,118.0,8.325550433776966,0.0,340,410,450,480,580,660,760,830,1100,1400,1400
,Aggregated,1004453,0,340.0,363.6341206552197,16.35520000127144,2232.1616999979597,443.7613536920095,1394.933129250805,0.0,340,410,460,490,580,670,770,860,1100,1400,2200
