Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4067,0,360.0,380.7146295548658,67.06759999360656,1245.1161999997566,2732.548069830342,5.647997370189757,0.0,360,420,460,490,570,640,740,810,1000,1200,1200
GET,/api/v1/auth/customer/cart,4071,0,330.0,351.94576558581474,47.02829999587266,1348.6379999958444,1430.8263325964137,5.653552322115196,0.0,330,390,430,460,540,620,710,770,1000,1300,1300
GET,/api/v1/auth/customer/profile,4088,0,310.0,334.1588110322689,23.95029999752296,1211.8540000010398,946.9121819960861,5.67716086779831,0.0,310,370,420,450,530,610,690,760,930,1200,1200
GET,/api/v1/auth/orders,4086,0,320.0,345.88167300540147,23.945399996591732,1387.9602000015439,78.0,5.674383391835591,0.0,320,390,430,460,540,620,730,790,1100,1400,1400
POST,/api/v1/cart [Create],10237,4,320.0,345.6627890886107,39.66039999795612,1186.6929000025266,1430.395428348149,14.21651071517889,0.0055549519254386595,320,390,430,460,540,620,710,780,1100,1200,1200
POST,/api/v1/cart/{code}/checkout,6144,0,350.0,376.068628694668,59.86039999697823,1259.7459000025992,2692.4978841145835,8.532406157473782,0.0,350,420,470,490,570,650,750,810,1000,1300,1300
POST,/api/v1/cart/{code}/shipping,6154,0,310.0,337.9213374228061,34.10199999780161,1210.8608999988064,270.0,8.546293537287378,0.0,310,380,430,450,540,610,710,780,980,1200,1200
GET,/api/v1/cart/{code}/total,6152,0,310.0,337.0892182867753,33.77570000156993,1190.554400003748,372.0,8.54351606132466,0.0,310,380,420,450,530,610,700,790,970,1200,1200
GET,/api/v1/category,196612,0,300.0,328.31311555450395,16.77140000538202,1533.8809000022593,80.0,273.04255199108644,0.0,300,370,420,450,530,600,700,770,970,1200,1500
GET,/api/v1/config,197242,0,310.0,332.71905463846036,18.563899997388944,1466.7463000005228,287.0,273.917456919343,0.0,310,380,420,450,540,610,700,770,1000,1200,1500
GET,/api/v1/content/boxes,196839,0,300.0,325.5167549128973,17.310000002908055,1385.2243999936036,75.0,273.3577955128551,0.0,300,370,410,440,530,600,700,760,970,1200,1400
POST,/api/v1/customer/login,4090,0,560.0,577.9332964058719,139.34970000264002,1437.5846000039019,247.91271393643032,5.679938343761029,0.0,560,640,700,740,860,960,1100,1200,1300,1400,1400
POST,/api/v1/customer/register,4091,0,800.0,824.3278242483768,375.6257999993977,1725.6963000036194,247.91297971156197,5.681327081742389,0.0,800,890,950,990,1100,1200,1300,1400,1600,1700,1700
GET,/api/v1/store/languages,197135,0,300.0,321.98011931214484,15.803399997821543,1595.5180000019027,34.0,273.76886195533757,0.0,300,360,410,440,520,600,690,760,980,1200,1600
GET,/api/v2/product/friendly/t-shirt?lang=en,6182,0,310.0,336.4803644289946,24.78700000210665,1191.8619999996736,1541.7644775153672,8.585178200765448,0.0,310,380,420,450,540,620,720,790,990,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,196396,0,310.0,336.350681902374,21.118399999977555,1413.6995000008028,1541.7748528483269,272.74258458711273,0.0,310,380,420,450,540,610,710,780,1000,1200,1400
POST,/api/v2/product/{id}/variation,6169,0,310.0,331.90409037123925,20.496400000411086,1488.8814000005368,118.0,8.567124607007774,0.0,310,370,420,450,540,610,700,770,1000,1500,1500
,Aggregated,1049755,4,310.0,332.8481025814591,15.803399997821543,1725.6963000036194,443.10557129997,1457.834639622215,0.0055549519254386595,310,370,420,450,540,620,720,800,1100,1300,1700
