Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,4037,0,360.0,384.98495803814706,74.05680000000814,1157.5177999999937,2732.519445132524,5.607523685757054,0.0,360,420,470,500,570,650,750,820,1000,1200,1200
GET,/api/v1/auth/customer/cart,4039,0,330.0,357.8713449863824,48.52209999999957,1009.0477999999621,1430.8180242634317,5.610301750501051,0.0,330,400,440,470,550,620,720,790,960,1000,1000
GET,/api/v1/auth/customer/profile,4054,0,320.0,340.6192047360635,24.325899999993794,1383.9309999999614,946.9089787863838,5.631137236081026,0.0,320,380,420,450,530,610,710,790,1000,1400,1400
GET,/api/v1/auth/orders,4051,0,330.0,352.28105702295704,25.82630000000563,1169.0777000000026,78.0,5.626970138965031,0.0,330,390,440,460,540,620,710,790,960,1200,1200
POST,/api/v1/cart [Create],10240,4,330.0,351.4702167968749,34.053400000004785,1203.2431999999744,1430.3958984375,14.223691489262382,0.005556129487993118,330,390,440,470,540,620,720,780,990,1100,1200
POST,/api/v1/cart/{code}/checkout,6178,0,360.0,381.30922686953676,66.07319999999106,1239.2309999999895,2692.5250890255747,8.58144199420537,0.0,360,420,470,500,580,650,750,820,1000,1200,1200
POST,/api/v1/cart/{code}/shipping,6187,0,320.0,345.04936969452103,37.06959999999526,1284.6304999999916,270.0,8.593943285553356,0.0,320,390,430,460,540,610,700,770,1000,1300,1300
GET,/api/v1/cart/{code}/total,6185,0,320.0,342.7811485529509,29.31129999998916,1202.122700000018,372.0,8.591165220809359,0.0,320,390,430,450,540,610,690,770,990,1200,1200
GET,/api/v1/category,195399,0,310.0,333.1423000711365,18.22909999999922,1812.869300000017,80.0,271.41553645609184,0.0,310,380,420,450,530,610,700,770,980,1200,1800
GET,/api/v1/config,195987,0,310.0,336.4630912693192,18.94389999999646,1969.4896000000028,287.0,272.2322874908268,0.0,310,380,420,450,540,610,710,770,990,1200,2000
GET,/api/v1/content/boxes,195650,0,310.0,330.1307231771022,18.614299999995865,1914.5808000000102,75.0,271.7641835814634,0.0,310,370,420,450,530,600,700,760,970,1200,1900
POST,/api/v1/customer/login,4055,0,570.0,584.0442214549939,138.4929000000028,1564.6845999999641,247.90924784217017,5.632526268453024,0.0,570,640,700,740,860,960,1100,1200,1300,1600,1600
POST,/api/v1/customer/register,4059,0,810.0,828.225855383099,379.6651000000111,1822.8901999999607,247.91032273959104,5.638082397941017,0.0,810,900,950,990,1100,1200,1300,1400,1600,1800,1800
GET,/api/v1/store/languages,195896,0,300.0,325.78381118195375,17.362199999993777,2027.1390000000054,34.0,272.10588554497497,0.0,300,370,410,440,520,600,690,760,970,1200,2000
GET,/api/v2/product/friendly/t-shirt?lang=en,6212,0,310.0,340.9581432549902,20.56389999999908,1367.993399999989,1541.7715711526077,8.628669094853313,0.0,310,390,430,460,540,620,720,790,970,1400,1400
GET,/api/v2/product/name/t-shirt?lang=en,195141,0,320.0,339.3561209458802,21.45810000000381,1990.2813999999864,1541.764477992836,271.0571661041163,0.0,320,380,430,460,540,610,710,770,980,1200,2000
POST,/api/v2/product/{id}/variation,6202,0,310.0,336.8997589809736,25.208800000001474,1095.9722000000056,118.0,8.614778771133329,0.0,310,380,430,450,530,610,700,790,950,1100,1100
,Aggregated,1043572,4,310.0,336.94371208924713,17.362199999993777,2027.1390000000054,443.2992759483773,1449.5552905109885,0.005556129487993118,310,380,420,450,540,620,720,800,1100,1400,2000
