Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3653,0,360.0,386.2287115521678,70.40000000051805,1297.3090999985288,2732.326854640022,5.728317695745803,0.0,360,430,470,500,590,680,770,830,1100,1300,1300
GET,/api/v1/auth/customer/cart,3660,0,340.0,361.10817587433536,52.89409999750205,1336.5503999993962,1430.7650273224044,5.739294488483339,0.0,340,400,450,480,560,650,750,830,1100,1300,1300
GET,/api/v1/auth/customer/profile,3671,0,320.0,341.3020243257981,25.691300001199124,1001.1692000007315,946.8795968400981,5.7565437342137535,0.0,320,380,430,460,550,630,720,770,940,1000,1000
GET,/api/v1/auth/orders,3670,0,330.0,353.1443064305029,21.972099999402417,1066.7964000022039,78.0,5.754975620965534,0.0,330,390,440,470,560,640,760,820,1000,1100,1100
POST,/api/v1/cart [Create],8991,1,330.0,353.232753486828,38.24920000261045,1479.6988999987661,1430.729062395729,14.098906214741449,0.0015681132482194915,330,390,440,470,560,640,740,820,1100,1500,1500
POST,/api/v1/cart/{code}/checkout,5298,0,360.0,380.1052526614039,71.83620000068913,1311.3636999987648,2692.2183842959607,8.307863989066867,0.0,360,420,470,500,590,670,760,820,1100,1300,1300
POST,/api/v1/cart/{code}/shipping,5309,0,320.0,347.3862556037136,28.90260000276612,1476.201300003595,270.0,8.32511323479728,0.0,320,390,440,470,560,640,730,810,1100,1500,1500
GET,/api/v1/cart/{code}/total,5304,0,320.0,345.576182315229,30.475299998215633,1070.7093000019086,372.0,8.317272668556184,0.0,320,390,440,470,550,630,710,780,970,1100,1100
GET,/api/v1/category,171019,0,310.0,334.76108342640117,18.4748000028776,1611.587100000179,80.0,268.1771595972492,0.0,310,380,420,460,540,620,720,800,1000,1300,1600
GET,/api/v1/config,171594,0,310.0,339.50095430259967,19.049399998039007,1625.5109999983688,287.0,269.07882471497544,0.0,310,380,430,460,550,630,730,800,1000,1300,1600
GET,/api/v1/content/boxes,171244,0,310.0,332.2932125300774,19.09729999897536,1484.453900000517,75.0,268.5299850780986,0.0,310,370,420,450,540,620,720,790,1000,1200,1500
POST,/api/v1/customer/login,3674,0,570.0,591.8161302123139,137.8737999984878,1714.2966999999771,247.87969515514425,5.761248073958412,0.0,570,660,730,770,880,1000,1100,1200,1400,1700,1700
POST,/api/v1/customer/register,3676,0,810.0,832.1866563112012,365.0374999997439,1852.127099999052,247.879760609358,5.764384300454851,0.0,810,900,960,1000,1100,1200,1300,1400,1700,1900,1900
GET,/api/v1/store/languages,171518,0,300.0,328.6344544566765,15.475500000320608,1335.6936000018322,34.0,268.95964810811074,0.0,300,370,420,450,540,620,710,780,1000,1200,1300
GET,/api/v2/product/friendly/t-shirt?lang=en,5336,0,320.0,343.50016619191297,22.10420000119484,1320.9305999989738,1541.7305097451274,8.367452292499207,0.0,320,390,440,470,550,630,730,800,1100,1300,1300
GET,/api/v2/product/name/t-shirt?lang=en,170750,0,320.0,343.0887901083543,22.860900000523543,1615.2110999973956,1541.7444568081992,267.7553371334782,0.0,320,390,430,460,550,630,730,800,1000,1300,1600
POST,/api/v2/product/{id}/variation,5332,0,310.0,335.87454446738974,22.441699999035336,1167.5929999983055,118.0,8.36117983950633,0.0,310,380,430,460,550,620,730,820,1100,1200,1200
,Aggregated,913699,1,310.0,339.67955416948337,15.475500000320608,1852.127099999052,443.30590599311154,1432.7835067849012,0.0015681132482194915,310,380,430,460,550,640,740,820,1100,1400,1900
