Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3992,0,360.0,382.3169051603692,83.26320000196574,1538.154800000484,2732.435621242485,5.542804009517976,0.0,360,420,460,490,570,640,740,810,1000,1500,1500
GET,/api/v1/auth/customer/cart,3998,0,330.0,351.9173411456166,50.11390000436222,1305.5194999978994,1430.7851425712856,5.551134877267753,0.0,330,390,430,460,540,610,700,760,960,1300,1300
GET,/api/v1/auth/customer/profile,4014,0,310.0,335.7063957399297,27.63510000659153,1084.939000000304,946.8918784255108,5.57335052460049,0.0,310,370,420,440,540,610,690,770,1000,1100,1100
GET,/api/v1/auth/orders,4011,0,330.0,348.0724799551919,29.67460000218125,1170.1759999996284,78.0,5.569185090725601,0.0,330,390,430,460,540,620,710,770,970,1200,1200
POST,/api/v1/cart [Create],10074,0,330.0,348.0030471312695,40.102299994032364,1177.131600001303,1430.89755807028,13.987526951874772,0.0,330,390,430,460,540,610,710,780,960,1100,1200
POST,/api/v1/cart/{code}/checkout,6055,0,360.0,381.16954815854865,67.1065999995335,1543.613699999696,2692.4531791907516,8.407234037482802,0.0,360,420,470,490,580,660,770,840,1000,1500,1500
POST,/api/v1/cart/{code}/shipping,6065,0,320.0,341.6845373784492,34.042999999655876,1248.5262999980478,270.0,8.421118817065762,0.0,320,380,430,460,540,610,700,790,930,1200,1200
GET,/api/v1/cart/{code}/total,6060,0,320.0,343.9992060066422,33.70159999758471,1019.4504999963101,372.0,8.414176427274283,0.0,320,380,430,460,550,620,720,770,990,1000,1000
GET,/api/v1/category,193615,0,310.0,331.4798440973115,20.783899999514688,1506.0846000051242,80.0,268.8301598954967,0.0,310,370,420,450,530,610,700,770,980,1200,1500
GET,/api/v1/config,194181,0,310.0,335.3552215793606,19.417999996221624,1684.9195000031614,287.0,269.61603841989233,0.0,310,380,420,450,540,610,710,780,990,1200,1700
GET,/api/v1/content/boxes,193820,0,300.0,328.2350608399746,19.838200001686346,1504.7973000037018,75.0,269.1147978769474,0.0,300,370,410,440,530,600,700,770,990,1500,1500
POST,/api/v1/customer/login,4014,0,560.0,587.1731505730164,149.79070000117645,1637.3863000044366,247.89187842551073,5.57335052460049,0.0,560,650,710,750,860,960,1100,1100,1400,1600,1600
POST,/api/v1/customer/register,4015,0,800.0,824.2517790286369,331.9294999964768,2034.1671999995015,247.89215442092154,5.574739002558786,0.0,800,890,950,990,1100,1200,1300,1400,1700,2000,2000
GET,/api/v1/store/languages,194085,0,300.0,321.96750752814427,17.970900000364054,1505.3353999974206,34.0,269.4827445358959,0.0,300,360,410,440,520,600,690,760,970,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,6086,0,320.0,337.748948471944,28.562400002556387,1504.989300003217,1541.7471245481433,8.45027685418998,0.0,320,380,420,450,540,610,700,750,1000,1500,1500
GET,/api/v2/product/name/t-shirt?lang=en,193353,0,310.0,336.0628383443882,22.356599998602178,1548.502899997402,1541.7626465583674,268.4663786704231,0.0,310,380,420,450,530,610,700,770,980,1200,1500
POST,/api/v2/product/{id}/variation,6076,0,310.0,334.1019510532937,27.309800003422424,1506.812899999204,118.0,8.436392074607019,0.0,310,370,420,450,530,610,700,780,1000,1500,1500
,Aggregated,1033514,0,310.0,334.5719419059743,17.970900000364054,2034.1671999995015,443.05226247539946,1435.0114085904213,0.0,310,370,420,450,540,620,720,800,1100,1400,2000
