Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/v1/auth/cart/{code}/checkout,3987,0,370.0,389.91591359418715,75.38050000221119,1194.834499998251,2732.4978680712316,5.682745395943828,0.0,370,430,480,500,580,650,740,820,1000,1200,1200
GET,/api/v1/auth/customer/cart,3992,0,340.0,362.9738290831758,45.990700000402285,1186.340600001131,1430.8071142284568,5.689871989116569,0.0,340,400,450,480,570,640,720,780,990,1200,1200
GET,/api/v1/auth/customer/profile,4007,0,320.0,344.26947793855817,25.519699996948475,1141.8363000011595,946.9031694534565,5.711251768634793,0.0,320,380,430,460,540,610,700,760,1000,1100,1100
GET,/api/v1/auth/orders,4007,0,340.0,361.1196749438325,25.71380000154022,1485.7774000010977,78.0,5.711251768634793,0.0,340,400,450,470,560,650,730,790,950,1500,1500
POST,/api/v1/cart [Create],10145,2,330.0,352.29745695417165,36.70860000056564,1225.2189999999246,1430.6430754066043,14.459857547491882,0.0028506372690964774,330,400,440,470,550,630,710,770,1000,1200,1200
POST,/api/v1/cart/{code}/checkout,6119,0,360.0,383.7944309200516,64.68730000051437,1108.8067999990017,2692.4721359699297,8.721524724800673,0.0,360,430,470,500,580,660,750,810,980,1100,1100
POST,/api/v1/cart/{code}/shipping,6132,0,330.0,347.7397396607887,36.12810000049649,1126.1802000008174,270.0,8.7400538670498,0.0,330,390,440,470,550,620,720,780,970,1100,1100
GET,/api/v1/cart/{code}/total,6128,0,330.0,351.5408736455503,29.11330000279122,1056.9010000035632,372.0,8.734352592511607,0.0,330,400,440,470,550,630,720,800,990,1100,1100
GET,/api/v1/category,188812,0,310.0,337.50890570832166,18.45590000084485,1378.2248999996227,80.0,269.11726202632207,0.0,310,380,430,460,540,620,710,780,1000,1200,1400
GET,/api/v1/config,189419,0,320.0,341.5370736573383,18.069200003083097,1429.1276000003563,287.0,269.98243043749284,0.0,320,390,430,460,550,620,720,790,1000,1200,1400
GET,/api/v1/content/boxes,189056,0,310.0,334.5972640233617,17.856300000858027,1559.4920000003185,75.0,269.46503977315183,0.0,310,380,420,450,540,620,710,780,980,1200,1600
POST,/api/v1/customer/login,4010,0,580.0,599.0494609974893,147.6652000019385,1774.3716999975732,247.90399002493766,5.715527724538437,0.0,580,670,730,760,880,970,1100,1200,1500,1800,1800
POST,/api/v1/customer/register,4014,0,820.0,839.0341561534763,355.5975999988732,1858.0978000027244,247.9050822122571,5.72122899907663,0.0,820,900,960,1000,1100,1200,1300,1400,1700,1900,1900
GET,/api/v1/store/languages,189316,0,310.0,331.0085639396532,17.457300000387477,1494.972799999232,34.0,269.8356226181344,0.0,310,370,420,450,530,610,700,780,990,1200,1500
GET,/api/v2/product/friendly/t-shirt?lang=en,6161,0,320.0,343.91012519072734,22.408400000131223,1173.3452000007674,1541.7583184547964,8.781388107451699,0.0,320,390,430,460,550,630,710,770,950,1200,1200
GET,/api/v2/product/name/t-shirt?lang=en,188591,0,320.0,343.7803188784187,21.207400001003407,1586.6916999984824,1541.7703495925043,268.8022666080869,0.0,320,390,430,460,550,620,720,780,1000,1200,1600
POST,/api/v2/product/{id}/variation,6150,0,320.0,340.4194207805021,26.104600001417566,1253.437200000917,118.0,8.765709602471668,0.0,320,390,430,460,540,610,710,780,1000,1300,1300
,Aggregated,1010046,2,320.0,341.76432990725,17.457300000387477,1858.0978000027244,444.236433786184,1439.6373855509103,0.0028506372690964774,320,380,430,460,550,630,730,810,1100,1300,1900
