Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,243.24094222236587,144.14840000245022,997.4862999988545,239.0,0.22500768944076988,0.0,220,250,280,290,320,380,400,1000,1000,1000,1000
GET,01_Admin_Order,757,0,170.0,233.22662272132683,54.9274000004516,1573.4757999998692,1132868.6380449142,1.2617097844937983,0.0,170,190,220,290,510,700,810,950,1600,1600,1600
POST,01_Query_Routes,4985,0,560.0,612.2253039117404,165.91979999793693,4323.660400001245,327.0,8.308617273053613,0.0,560,710,810,880,1000,1200,1500,1700,3400,4300,4300
PUT,02_Admin_Update_Order,754,0,70,74.07058806369007,26.945199999317992,264.944700000342,485.9071618037135,1.2567096136173368,0.0,70,81,93,95,110,120,150,160,260,260,260
GET,02_Select_Contact,4975,0,63,65.4893852060392,17.32619999893359,404.18489999865415,459.0,8.291950036798742,0.0,63,75,81,88,100,110,140,150,290,400,400
GET,03_Admin_Route,752,0,64,70.02387114361943,23.779800001648255,588.3275000014692,1793.0,1.2533761663663625,0.0,64,77,81,93,110,120,140,170,590,590,590
GET,03_Visit_Booking_Page,4968,0,57,60.208548550731464,15.533699999650707,342.5801000012143,37992.0,8.28028297142033,0.0,57,67,79,80,96,110,130,140,210,340,340
POST,04_Admin_Update_Route,748,0,73,76.76230147056955,26.155700001254445,539.0647999993234,235.0,1.2467092718644137,0.0,73,82,94,96,110,130,160,180,540,540,540
POST,04_Confirm_Booking,4879,3,1200.0,3648.455537917599,282.14699999807635,60089.445499997964,46.087927854068454,8.131944568751972,0.005000170876461553,1200,2300,3700,4900,10000,16000,24000,32000,59000,60000,60000
GET,05_Admin_Route,745,0,140.0,155.0337896645161,77.68249999935506,1032.0638999983203,5482.025503355705,1.2417091009879522,0.0,140,150,160,170,200,270,420,480,1000,1000,1000
POST,05_Fetch_Unpaid_Orders,4873,0,81,86.18884178124581,27.174800001375843,348.6284999999043,7667.076954648061,8.121944226999048,0.0,81,95,100,110,130,140,160,170,220,350,350
PUT,06_Admin_Update_Travel,743,0,73,76.83069461646467,28.09279999928549,333.59370000107447,272.0,1.2383756537369779,0.0,73,84,95,98,110,130,160,170,330,330,330
POST,06_Pay_Order,4867,2,120.0,122.44056307788753,44.46800000005169,831.2685999990208,60.22560098623382,8.111943885246125,0.0033334472509743683,120,130,140,150,170,190,220,230,490,830,830
GET,07_Admin_Get_User,742,0,70,75.51329056607234,28.786300001229392,333.7266000016825,25398.245283018867,1.2367089301114906,0.0,70,81,94,96,110,130,150,160,330,330,330
GET,07_Collect_Ticket,4860,2,76,79.66121454735034,25.773500001378125,876.9320999999763,40.04279835390947,8.100276819867716,0.0033334472509743683,76,88,95,100,110,130,160,170,740,880,880
POST,0AA_LoginAdmin,135,0,210.0,224.50599999989478,138.8615999967442,564.5377000000735,341.0,0.22500768944076988,0.0,210,230,250,270,330,400,430,560,560,560,560
POST,0A_Login,135,0,190.0,205.0830577776112,120.23430000044755,495.32990000079735,370.0,0.22500768944076988,0.0,190,210,230,250,290,350,430,450,500,500,500
,Aggregated,40053,7,95,587.7881716650547,15.533699999650707,60089.445499997964,27799.76863156318,66.75728137163819,0.01166706537841029,95,130,230,380,850,1700,6100,12000,34000,59000,60000
