Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,253.87874148145784,138.2437000011123,881.801199999245,239.0,0.22502159117206746,0.0,230,250,270,290,360,440,600,880,880,880,880
GET,01_Admin_Order,762,0,160.0,203.61741391076697,58.5464999985561,984.9990000002435,1127974.2388451444,1.2701218701712251,0.0,160,190,220,240,410,530,590,670,980,980,980
POST,01_Query_Routes,4975,0,550.0,597.3089415276487,157.05769999840413,4443.4541999999055,327.0,8.292462341341004,0.0,550,720,820,880,1000,1100,1200,1300,3300,4400,4400
PUT,02_Admin_Update_Order,758,0,69,73.90482546174276,26.146000000153435,314.64469999991707,485.8970976253298,1.263454563766127,0.0,69,81,93,95,110,130,140,170,310,310,310
GET,02_Select_Contact,4964,0,63,65.19661988315798,18.437299999277457,355.0988999995752,459.0,8.274127248726984,0.0,63,74,80,87,100,110,140,150,240,360,360
GET,03_Admin_Route,757,0,64,68.77337873186012,20.514100000582403,391.1926000000676,1793.0,1.2617877371648523,0.0,64,78,85,93,100,120,140,210,390,390,390
GET,03_Visit_Booking_Page,4956,0,55,58.23040679984638,15.613800000210176,262.1297000005143,37992.0,8.260792635916788,0.0,55,65,75,80,94,110,120,140,210,260,260
POST,04_Admin_Update_Route,753,0,68,72.89654807440623,26.25160000025062,206.0392999992473,235.0,1.255120430759754,0.0,68,80,90,94,110,120,140,160,210,210,210
POST,04_Confirm_Booking,4878,1,1200.0,3765.4801444239624,269.28439999937837,60070.30020000093,46.02931529315293,8.13078016101737,0.0016668266012745737,1200,2500,4200,5500,11000,16000,24000,29000,47000,60000,60000
GET,05_Admin_Route,751,0,140.0,152.92382383482575,79.69050000065181,1752.6262999999744,5482.025299600533,1.251786777557205,0.0,140,150,160,170,200,270,350,470,1800,1800,1800
POST,05_Fetch_Unpaid_Orders,4870,0,81,85.90036193018283,26.284100000339095,312.51069999962056,7665.62977412731,8.117445548207174,0.0,81,95,100,110,120,140,160,170,240,310,310
PUT,06_Admin_Update_Travel,749,0,70,75.80889439256069,24.33510000082606,815.6362000008812,272.0,1.2484531243546557,0.0,70,82,94,97,110,130,150,190,820,820,820
POST,06_Pay_Order,4862,0,120.0,123.4833921225847,44.70479999872623,914.189000000988,60.0,8.104110935396978,0.0,120,130,140,150,170,190,220,260,660,910,910
GET,07_Admin_Get_User,747,0,67,72.24358005357404,25.424499999644468,258.39730000006966,25415.4859437751,1.2451194711521065,0.0,67,79,88,94,110,120,140,160,260,260,260
GET,07_Collect_Ticket,4852,0,73,78.21082807090008,24.430999999822234,893.8156999993225,40.0,8.087442669384231,0.0,73,85,94,98,120,130,150,170,630,890,890
POST,0AA_LoginAdmin,135,0,210.0,225.4353281482003,138.0198000006203,559.4522000010329,341.0,0.22502159117206746,0.0,210,230,260,270,310,340,390,550,560,560,560
POST,0A_Login,135,0,190.0,218.22476444442012,115.93040000116162,489.849100000356,370.0,0.22502159117206746,0.0,190,220,250,280,330,410,480,480,490,490,490
,Aggregated,40039,1,95,599.1140943754899,15.613800000210176,60070.30020000093,27850.06828342366,66.73807028843265,0.0016668266012745737,95,130,230,370,860,1700,6800,12000,31000,47000,60000
