Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,262.77560370380576,146.8826000000263,944.4292000007408,239.0,0.22502249176605596,0.0,230,270,290,310,360,460,670,940,940,940,940
GET,01_Admin_Order,753,0,160.0,191.74095338642942,56.13489999996091,940.0047999988601,1137793.0664010625,1.2551254540728898,0.0,160,190,210,220,330,450,550,570,940,940,940
POST,01_Query_Routes,5064,0,560.0,590.5905904028533,165.96019999997225,3990.9361000009085,327.0,8.44084369113561,0.0,560,710,790,850,990,1100,1200,1300,1900,4000,4000
PUT,02_Admin_Update_Order,750,0,68,74.47172546669026,26.065599999128608,323.6553000006097,485.9053333333333,1.2501249542558663,0.0,68,82,91,97,110,130,150,200,320,320,320
GET,02_Select_Contact,5054,0,62,65.63883060941075,17.38670000122511,419.69500000050175,459.0,8.424175358412198,0.0,62,74,82,86,100,120,140,170,270,420,420
GET,03_Admin_Route,748,0,63,65.98069705884693,21.687700000256882,374.9470000002475,1793.0,1.2467912877111842,0.0,63,71,80,82,98,110,150,210,370,370,370
GET,03_Visit_Booking_Page,5047,0,54,58.87545870813965,16.28340000024764,289.165199999843,37992.0,8.412507525505811,0.0,54,66,77,81,96,110,130,150,250,290,290
POST,04_Admin_Update_Route,744,0,65,69.06040026881548,24.34729999913543,253.90600000173436,235.0,1.2401239546218195,0.0,65,80,83,91,110,120,140,160,250,250,250
POST,04_Confirm_Booking,4971,1,1200.0,3508.1654385636725,284.4098000005033,60033.98670000024,46.02876684771676,8.285828196807882,0.0016668332723411552,1200,2300,3900,5100,9400,14000,23000,29000,48000,60000,60000
GET,05_Admin_Route,742,0,130.0,148.69538045819218,79.76419999977225,1117.2872999995889,5482.025606469003,1.236790288077137,0.0,130,150,160,170,200,250,370,440,1100,1100,1100
POST,05_Fetch_Unpaid_Orders,4957,0,82,86.24076064151059,32.01410000110627,345.6877999997232,7795.14121444422,8.262492530995106,0.0,82,95,100,110,120,130,160,180,280,350,350
PUT,06_Admin_Update_Travel,739,0,68,74.74926522324601,26.607900001181406,503.2560999989073,272.0,1.2317897882601136,0.0,68,81,88,95,110,130,150,200,500,500,500
POST,06_Pay_Order,4950,0,120.0,124.24291757576177,48.2322000007116,928.7532000016654,60.0,8.250824698088719,0.0,120,130,140,150,170,190,230,270,440,930,930
GET,07_Admin_Get_User,739,0,66,71.30678958048067,26.117400000657653,285.6592999996792,25418.641407307172,1.2317897882601136,0.0,66,81,85,96,110,130,140,160,290,290,290
GET,07_Collect_Ticket,4943,0,74,77.8671969249124,23.084700000254088,705.4002000004402,40.0,8.23915686518233,0.0,74,83,95,98,110,130,150,180,420,710,710
POST,0AA_LoginAdmin,135,0,210.0,237.1917185184564,138.92800000030547,663.3470999986457,341.0,0.22502249176605596,0.0,210,230,260,270,320,370,610,610,660,660,660
POST,0A_Login,135,0,200.0,228.946177037007,119.68449999949371,644.2745000003924,370.0,0.22502249176605596,0.0,200,230,250,280,400,430,480,490,640,640,640
,Aggregated,40606,1,96,568.9740341870612,16.28340000024764,60033.98670000024,27505.917623011377,67.68343185668495,0.0016668332723411552,96,130,230,370,840,1800,6300,11000,31000,48000,60000
