Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,252.50533777776178,138.73330000023998,1036.6433999997753,239.0,0.2250128442228231,0.0,230,260,280,290,350,390,430,1000,1000,1000,1000
GET,01_Admin_Order,758,0,160.0,186.6357536939314,49.665599999570986,1509.2334999999366,1110628.3007915567,1.2634054512659252,0.0,160,190,200,210,240,410,720,840,1500,1500,1500
POST,01_Query_Routes,4923,0,580.0,619.7243150924324,164.6918000005826,4385.949200000141,327.0,8.205468385992283,0.0,580,740,840,890,1000,1200,1300,1500,3600,4400,4400
PUT,02_Admin_Update_Order,757,0,66,71.96331822985726,23.811600000044564,307.18609999985347,485.91677675033026,1.2617386894568674,0.0,66,80,90,95,110,130,140,160,310,310,310
GET,02_Select_Contact,4913,0,62,64.34195031548239,16.782099999545608,354.12710000036896,459.0,8.188800767901704,0.0,62,74,80,87,100,110,130,140,240,350,350
GET,03_Admin_Route,755,0,63,67.22926728476607,23.138099999414408,450.15370000055555,1793.0,1.2584051658387514,0.0,63,78,82,92,110,120,130,140,450,450,450
GET,03_Visit_Booking_Page,4904,0,54,57.600336663936034,15.432000000146218,218.4852000000319,37992.0,8.173799911620181,0.0,54,65,76,80,95,110,120,130,150,220,220
POST,04_Admin_Update_Route,753,0,69,72.58952191238241,25.112299999818788,187.8441999997449,235.0,1.2550716422206356,0.0,69,81,92,96,110,130,140,140,190,190,190
POST,04_Confirm_Booking,4826,6,1400.0,3891.652441566516,272.1224999995684,60076.79029999963,46.17778698715292,8.043792490513662,0.010000570854347694,1400,2900,4600,5900,11000,16000,23000,29000,60000,60000,60000
GET,05_Admin_Route,749,0,140.0,156.54521481975587,76.41049999983807,1481.2894999995478,5482.050734312416,1.2484045949844038,0.0,140,150,160,170,200,280,440,500,1500,1500,1500
POST,05_Fetch_Unpaid_Orders,4817,0,80,84.05301579820771,28.13640000022133,267.80719999987923,7579.076188499066,8.02879163423214,0.0,80,94,100,110,120,140,150,170,210,270,270
PUT,06_Admin_Update_Travel,748,0,68,74.61315320855,25.222599999324302,795.101199999408,272.0,1.2467378331753458,0.0,69,80,92,95,110,130,150,180,800,800,800
POST,06_Pay_Order,4809,5,120.0,124.03611364109418,43.84039999968081,990.0307999996585,60.57059679767104,8.015457539759677,0.008333809045289745,120,130,140,150,170,190,220,240,780,990,990
GET,07_Admin_Get_User,747,0,67,72.38199370815975,27.210399999603396,193.47670000024664,25392.59437751004,1.2450710713662878,0.0,67,80,92,96,110,120,130,140,190,190,190
GET,07_Collect_Ticket,4800,5,77,78.92827381249809,22.40040000015142,649.1922999994131,40.108333333333334,8.000456683478154,0.008333809045289745,77,89,96,100,120,130,150,170,510,650,650
POST,0AA_LoginAdmin,135,0,210.0,227.35684148147914,128.34149999980582,583.6914000001343,341.0,0.2250128442228231,0.0,210,240,250,270,330,360,430,580,580,580,580
POST,0A_Login,135,0,190.0,202.47835407406927,113.9578000002075,568.088799999714,370.0,0.2250128442228231,0.0,190,220,240,240,260,300,410,460,570,570,570
,Aggregated,39664,16,95,615.960134298103,15.432000000146218,60076.79029999963,27595.64126159742,66.11044039447448,0.026668188944927184,95,130,220,370,870,2000,7000,12000,31000,60000,60000
