Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,262.68006296320686,134.65899999937392,945.8833999997296,239.0,0.22499741607891635,0.0,230,270,290,310,400,500,620,950,950,950,950
GET,01_Admin_Order,754,0,170.0,207.61036830242483,53.37419999705162,1040.1939999974275,1124723.6856763926,1.2566522349889107,0.0,170,200,230,280,400,470,570,640,1000,1000,1000
POST,01_Query_Routes,5001,0,560.0,600.5337704458781,164.80629999932717,4185.058999999455,327.0,8.334904280078968,0.0,560,730,820,890,1000,1100,1200,1300,2300,4200,4200
PUT,02_Admin_Update_Order,750,0,66,70.03939613327384,23.748499999783235,247.36330000087037,485.9053333333333,1.2499856448828686,0.0,66,79,85,93,110,120,140,160,250,250,250
GET,02_Select_Contact,4990,0,57,62.227019859702686,17.527899999549845,356.95990000021993,459.0,8.316571157287353,0.0,57,70,80,83,97,110,120,140,200,360,360
GET,03_Admin_Route,750,0,63,66.72696159994909,22.524899999552872,424.8372999973071,1793.0,1.2499856448828686,0.0,63,75,82,86,99,110,130,140,420,420,420
GET,03_Visit_Booking_Page,4984,0,54,56.59964257621764,16.04149999911897,178.63199999919743,37992.0,8.30657127212829,0.0,55,66,71,78,90,99,110,120,160,180,180
POST,04_Admin_Update_Route,748,0,68,71.21394585560009,24.96889999747509,292.63519999949494,235.0,1.2466523498298476,0.0,68,81,85,93,110,120,140,150,290,290,290
POST,04_Confirm_Booking,4912,1,1200.0,3716.25336681595,266.8956000015896,60088.62090000184,46.02911237785016,8.186572650219535,0.0016666475265104915,1200,2700,4400,5600,10000,16000,23000,29000,49000,60000,60000
GET,05_Admin_Route,747,0,130.0,151.91982637215025,81.0392999992473,1208.9956999989226,5482.025435073628,1.244985702303337,0.0,130,150,160,160,190,290,450,520,1200,1200,1200
POST,05_Fetch_Unpaid_Orders,4904,0,80,82.73727287931827,31.24749999915366,516.3475000008475,7718.174959216965,8.17323947000745,0.0,80,92,97,100,120,130,150,160,240,520,520
PUT,06_Admin_Update_Travel,746,0,67,71.48782171569856,24.878100000933046,989.3424999972922,272.0,1.2433190547768267,0.0,67,80,85,93,110,120,140,150,990,990,990
POST,06_Pay_Order,4893,1,110.0,119.78816850599289,47.316599997429876,1180.611100000533,60.112201103617416,8.154906347215835,0.0016666475265104915,110,130,140,150,170,190,220,240,580,1200,1200
GET,07_Admin_Get_User,744,0,68,69.7848314516069,28.176799998618662,163.1429000008211,25417.427419354837,1.2399857597238058,0.0,68,79,84,92,110,110,130,140,160,160,160
GET,07_Collect_Ticket,4884,1,70,75.31967551183088,23.823499999707565,593.4559000015724,40.02129402129402,8.13990651947724,0.0016666475265104915,70,83,93,96,110,120,140,160,330,590,590
POST,0AA_LoginAdmin,135,0,220.0,237.79278814793173,141.97340000100667,691.1528999989969,341.0,0.22499741607891635,0.0,220,240,270,300,340,480,590,600,690,690,690
POST,0A_Login,135,0,200.0,215.37104222235806,122.3835999990115,564.3710000003921,370.0,0.22499741607891635,0.0,200,220,230,260,330,390,530,560,560,560,560
,Aggregated,40212,3,93,592.7980116482443,16.04149999911897,60088.62090000184,27482.017855366557,67.01923033603988,0.004999942579531474,93,130,230,370,850,1900,6800,12000,31000,49000,60000
