Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,250.70792222217682,148.28949999991892,911.2746000000698,239.0,0.22502216465045613,0.0,230,250,280,290,340,370,660,910,910,910,910
GET,01_Admin_Order,753,0,170.0,208.70705776893317,57.70440000014787,1042.790700000296,1130564.8140770253,1.2551236294947665,0.0,170,200,220,240,380,500,690,800,1000,1000,1000
POST,01_Query_Routes,4990,0,550.0,599.4680752905747,163.97939999933442,4051.464699999997,327.0,8.317485937820564,0.0,550,710,810,880,1000,1200,1300,1400,3100,4100,4100
PUT,02_Admin_Update_Order,751,0,69,75.19441544608854,26.508200000535,467.7263000003222,485.9001331557923,1.2517899677962412,0.0,69,82,94,97,110,130,160,180,470,470,470
GET,02_Select_Contact,4980,0,64,67.68148301204977,19.356100000550214,404.17170000000624,459.0,8.300817629327938,0.0,64,78,82,92,110,120,140,170,280,400,400
GET,03_Admin_Route,747,0,63,68.25053212853244,23.97480000036012,500.1054000003933,1793.0,1.2451226443991905,0.0,63,78,82,93,110,120,170,220,500,500,500
GET,03_Visit_Booking_Page,4972,0,55,60.35887570394168,16.33369999944989,395.3083999995215,37992.0,8.287482982533836,0.0,55,66,78,81,96,110,130,160,290,400,400
POST,04_Admin_Update_Route,746,0,67,75.4576131367324,26.25940000052651,391.37420000042766,235.0,1.2434558135499278,0.0,68,81,93,96,110,130,160,220,390,390,390
POST,04_Confirm_Booking,4892,2,1200.0,3660.226803086676,275.8791999995083,60087.393099999645,46.05846279640229,8.154136514592825,0.003333661698525276,1200,2400,4000,5200,9900,16000,25000,31000,56000,60000,60000
GET,05_Admin_Route,742,0,140.0,156.06614070080897,80.8190999996441,1364.1313999996783,5482.025606469003,1.2367884901528774,0.0,140,160,170,180,210,280,390,480,1400,1400,1400
POST,05_Fetch_Unpaid_Orders,4884,0,81,87.77726298115604,28.578299999935552,536.138899999969,7688.162981162981,8.140801867798723,0.0,81,95,110,110,130,140,170,200,350,540,540
PUT,06_Admin_Update_Travel,741,0,70,74.32157273951975,27.525199999217875,240.56999999993423,272.0,1.2351216593036147,0.0,70,81,95,96,110,130,160,170,240,240,240
POST,06_Pay_Order,4877,2,120.0,122.97658671314413,48.33169999983511,764.1751000001022,60.225138404757026,8.129134051853885,0.003333661698525276,120,130,140,150,170,190,230,250,420,760,760
GET,07_Admin_Get_User,738,0,66,73.32933360431971,26.901400000497233,293.5149000004458,25410.80216802168,1.230121166755827,0.0,66,80,89,95,110,130,140,190,290,290,290
GET,07_Collect_Ticket,4869,2,78,80.37859135346494,24.594299999989744,496.79459999970277,40.04271924419799,8.115799405059784,0.003333661698525276,78,90,96,100,120,140,160,200,350,500,500
POST,0AA_LoginAdmin,135,0,210.0,230.30866518521955,141.7953000000125,582.5587999997879,341.0,0.22502216465045613,0.0,210,240,260,270,330,380,450,580,580,580,580
POST,0A_Login,135,0,190.0,219.8224274073962,118.53189999965252,516.5478999997504,370.0,0.22502216465045613,0.0,190,220,250,280,380,430,470,480,520,520,520
,Aggregated,40087,6,96,588.5864066480401,16.33369999944989,60087.393099999645,27625.472098186445,66.81824825439136,0.010000985095575827,96,140,230,370,850,1700,6500,12000,32000,56000,60000
