Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,256.219013333322,142.70230000056472,878.8831000001665,239.0,0.225028380009488,0.0,230,270,290,300,350,400,570,880,880,880,880
GET,01_Admin_Order,759,0,160.0,185.15102160739195,47.91849999946862,1185.4217999998582,1133075.019762846,1.2651595587200102,0.0,160,180,190,200,300,440,580,760,1200,1200,1200
POST,01_Query_Routes,5073,0,560.0,595.2293410802255,169.03840000031778,4502.499799999896,327.0,8.456066457689872,0.0,560,720,800,850,1000,1100,1300,1400,2400,4500,4500
PUT,02_Admin_Update_Order,757,0,68,69.77827965656111,22.694399999636516,264.0255000005709,485.9075297225892,1.2618258049420918,0.0,68,79,83,91,110,120,130,150,260,260,260
GET,02_Select_Contact,5063,0,57,61.524341576134006,17.089599999962957,378.0536000003849,459.0,8.439397688800279,0.0,57,69,80,82,96,110,120,140,210,380,380
GET,03_Admin_Route,754,0,60,63.92542214852538,23.32589999969059,393.76720000018395,1793.0,1.2568251742752143,0.0,60,70,82,83,96,110,120,140,390,390,390
GET,03_Visit_Booking_Page,5056,0,53,54.62117484178192,16.094100000373146,187.3957000007067,37992.0,8.427729550577565,0.0,53,62,69,73,84,96,110,120,170,190,190
POST,04_Admin_Update_Route,752,0,68,70.58950904256973,22.633500000665663,180.15079999986483,235.0,1.253491420497296,0.0,68,81,85,95,110,120,140,150,180,180,180
POST,04_Confirm_Booking,4981,0,1200.0,3522.2363222646127,269.3261000003986,59526.36059999986,46.0,8.302713783905627,0.0,1200,2500,4000,5200,9600,14000,22000,28000,49000,60000,60000
GET,05_Admin_Route,751,0,130.0,149.44175552594461,76.15449999957491,1409.2522000000827,5482.050599201065,1.2518245436083368,0.0,130,150,160,160,200,270,380,440,1400,1400,1400
POST,05_Fetch_Unpaid_Orders,4972,0,81,82.36403767095234,28.81100000013248,426.8082999997205,7815.886967015285,8.287711891904994,0.0,81,93,96,100,120,130,150,160,250,430,430
PUT,06_Admin_Update_Travel,748,0,66,69.50933810161037,24.974800000563846,290.86159999951633,272.0,1.2468239129414593,0.0,66,81,83,93,100,120,140,160,290,290,290
POST,06_Pay_Order,4962,0,110.0,119.67104401450608,46.64779999984603,985.385199999655,60.0,8.271043123015403,0.0,110,130,140,150,160,190,220,250,550,990,990
GET,07_Admin_Get_User,747,0,66,68.06615341366211,25.69480000056501,189.0661999996155,25420.064257028112,1.2451570360525002,0.0,66,77,82,85,98,120,130,150,190,190,190
GET,07_Collect_Ticket,4949,0,69,74.49233940189927,23.38679999957094,624.0410999998858,40.0,8.249373723458934,0.0,69,82,92,95,110,120,140,160,270,620,620
POST,0AA_LoginAdmin,135,0,210.0,242.58701925927096,132.35270000041055,594.0504000000146,341.0,0.225028380009488,0.0,210,260,290,310,360,380,430,590,590,590,590
POST,0A_Login,135,0,200.0,215.9351177777555,122.97600000056264,515.5451999999059,370.0,0.225028380009488,0.0,200,230,250,270,290,420,440,510,520,520,520
,Aggregated,40729,0,93,567.8926158437483,16.094100000373146,59526.36059999986,27523.23072012571,67.89022881041805,0.0,93,130,230,370,830,1800,6400,11000,29000,49000,60000
