Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,242.211745925764,140.03320000119857,915.6821000033233,239.0,0.2249981357907735,0.0,220,240,260,270,330,380,440,920,920,920,920
GET,01_Admin_Order,755,0,160.0,203.81824768218522,50.18890000064857,869.58759999834,1126280.1761589404,1.2583229075706222,0.0,160,190,210,240,410,520,600,670,870,870,870
POST,01_Query_Routes,4986,0,580.0,617.2658279983966,165.86780000216095,3969.523499999923,327.0,8.309931148539233,0.0,580,730,820,890,1000,1200,1300,1400,3000,4000,4000
PUT,02_Admin_Update_Order,754,0,68,72.67195159156545,21.95930000016233,264.26549999814597,485.9124668435013,1.2566562547129125,0.0,68,80,89,95,110,130,140,170,260,260,260
GET,02_Select_Contact,4981,0,61,64.13693224253525,18.5189999974682,346.2413999986893,459.0,8.301597884250686,0.0,61,73,80,85,99,110,140,140,210,350,350
GET,03_Admin_Route,750,0,63,67.00868200002394,22.391600003174972,409.0281999997387,1793.0,1.249989643282075,0.0,63,76,82,89,100,110,140,170,410,410,410
GET,03_Visit_Booking_Page,4973,0,54,58.033586366354314,15.062999998917803,208.19520000077318,37992.0,8.288264661389011,0.0,54,66,77,80,94,110,120,130,180,210,210
POST,04_Admin_Update_Route,748,0,70,73.31890387699373,23.24170000065351,238.8451000006171,235.0,1.246656337566656,0.0,70,80,90,95,110,130,150,160,240,240,240
POST,04_Confirm_Booking,4891,2,1400.0,3678.069718953221,282.97899999961373,60092.95669999847,46.05847474953997,8.151599127056837,0.0033333057154188665,1400,2500,3800,5000,9900,16000,25000,31000,51000,60000,60000
GET,05_Admin_Route,748,0,140.0,155.18637045467833,74.52940000075614,1983.4707000009075,5482.050802139038,1.246656337566656,0.0,140,150,170,180,210,280,390,430,2000,2000,2000
POST,05_Fetch_Unpaid_Orders,4881,0,82,86.71718410162192,29.59280000141007,269.70649999930174,7679.053062896947,8.134932598479743,0.0,82,95,100,110,120,140,160,170,220,270,270
PUT,06_Admin_Update_Travel,746,0,68,71.6782016085864,22.596899998461595,265.4820000025211,272.0,1.2433230318512372,0.0,68,80,88,94,110,120,140,150,270,270,270
POST,06_Pay_Order,4875,1,120.0,122.27772469743525,46.52919999716687,939.6400000005087,60.11261538461538,8.124932681333487,0.0016666528577094332,120,130,140,150,170,190,220,240,500,940,940
GET,07_Admin_Get_User,745,0,68,71.57248295301567,24.83620000202791,207.65229999960866,25395.86577181208,1.2416563789935278,0.0,68,80,89,95,110,120,130,160,210,210,210
GET,07_Collect_Ticket,4866,1,75,78.72247513357331,21.613999997498468,674.8714999994263,40.02137279079326,8.109932805614102,0.0016666528577094332,75,86,95,100,120,130,160,170,470,670,670
POST,0AA_LoginAdmin,135,0,200.0,217.53474222210502,140.5577000004996,494.96780000117724,341.0,0.2249981357907735,0.0,200,230,240,250,280,320,360,490,490,490,490
POST,0A_Login,135,0,190.0,209.42103407406077,115.66289999973378,527.9315000007045,370.0,0.2249981357907735,0.0,190,210,230,260,320,380,420,440,530,530,530
,Aggregated,40104,4,95,591.0785578670526,15.062999998917803,60092.95669999847,27593.894299820466,66.83944620557911,0.006666611430837733,95,130,230,390,890,1900,6000,12000,32000,51000,60000
