Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,250.0,268.4212200000022,144.7580999993079,936.0811000005924,239.0,0.22499966239979854,0.0,250,270,300,320,380,430,510,940,940,940,940
GET,01_Admin_Order,756,0,150.0,192.36522248675294,49.57800000011048,972.0718999997189,1123537.8703703703,1.259998109438872,0.0,150,180,200,220,320,510,650,740,970,970,970
POST,01_Query_Routes,4986,0,570.0,630.3553876855184,165.51169999911508,4714.5316999994975,327.0,8.309987531299226,0.0,570,740,850,920,1100,1300,1400,1600,3800,4700,4700
PUT,02_Admin_Update_Order,754,0,68,73.95091697615146,26.082800000949646,296.8995999999606,485.92175066312996,1.256664781107023,0.0,68,82,92,97,110,130,140,160,300,300,300
GET,02_Select_Contact,4976,0,60,63.26717940113725,17.924400000993046,316.1456999987422,459.0,8.293320889639983,0.0,60,71,82,84,99,110,130,140,220,320,320
GET,03_Admin_Route,750,0,63,65.82834640001722,22.149300000819494,536.2184000005072,1793.0,1.2499981244433251,0.0,63,73,82,84,100,120,140,150,540,540,540
GET,03_Visit_Booking_Page,4970,0,53,57.127476981875716,14.647200001491,218.73410000080185,37992.0,8.283320904644436,0.0,53,66,72,81,94,100,120,130,170,220,220
POST,04_Admin_Update_Route,749,0,69,74.3613775700939,25.309200000265264,178.66890000004787,235.0,1.2483314602774007,0.0,69,83,95,99,120,130,150,160,180,180,180
POST,04_Confirm_Booking,4895,4,1300.0,3688.12011039836,271.1340999994718,60103.558599999815,46.11685393258427,8.158321092200103,0.006666656663697735,1300,2300,3600,4900,10000,16000,25000,31000,54000,60000,60000
GET,05_Admin_Route,747,0,140.0,150.80217309240223,79.15960000173072,1193.8270999999077,5482.025435073628,1.2449981319455519,0.0,140,150,160,170,190,240,340,400,1200,1200,1200
POST,05_Fetch_Unpaid_Orders,4885,0,82,85.77339615148776,29.484400000001187,473.9145000003191,7680.060593654043,8.141654450540859,0.0,82,96,100,110,120,130,150,170,300,470,470
PUT,06_Admin_Update_Travel,746,0,67,72.10470737265189,24.00619999934861,254.86310000087542,272.0,1.2433314677796274,0.0,67,81,86,97,110,130,140,160,250,250,250
POST,06_Pay_Order,4876,3,120.0,124.63264768252209,44.89310000099067,957.4357000001328,60.33777686628384,8.12665447304754,0.004999992497773301,120,130,150,150,180,200,230,300,660,960,960
GET,07_Admin_Get_User,744,0,67,70.7820301075371,26.002900000094087,212.3940000001312,25406.956989247312,1.2399981394477786,0.0,67,81,84,93,110,120,140,150,210,210,210
GET,07_Collect_Ticket,4869,3,75,77.88542267405921,23.32649999880232,573.4752999996999,40.06407886629698,8.114987823886068,0.004999992497773301,75,85,97,99,110,130,150,160,420,570,570
POST,0AA_LoginAdmin,135,0,230.0,241.96308074079516,133.5373999991134,635.6866999994963,341.0,0.22499966239979854,0.0,230,260,290,300,340,380,480,630,640,640,640
POST,0A_Login,135,0,210.0,222.9013985185264,120.82159999954456,570.1778000002378,370.0,0.22499966239979854,0.0,210,240,260,280,320,350,470,510,570,570,570
,Aggregated,40108,10,96,594.029287623417,14.647200001491,60103.558599999815,27565.01331405206,66.84656636689718,0.016666641659244336,96,130,230,370,920,1800,6000,12000,33000,54000,60000
