Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,256.19847629638605,142.8425000012794,1003.1678000013926,239.0,0.22499696985987724,0.0,230,260,290,300,340,390,650,1000,1000,1000,1000
GET,01_Admin_Order,759,0,160.0,186.13440698285612,48.64340000131051,1011.693299999024,1133714.60342556,1.2649829638788652,0.0,160,180,200,220,320,470,550,600,1000,1000,1000
POST,01_Query_Routes,5046,0,570.0,597.7109204122042,166.81859999880544,4557.314499998029,327.0,8.409886740095855,0.0,570,720,810,860,980,1100,1200,1300,2600,4600,4600
PUT,02_Admin_Update_Order,756,0,69,73.95688730151258,25.260300000809366,266.4074999993318,485.8888888888889,1.2599830312153124,0.0,70,82,91,95,110,130,140,170,270,270,270
GET,02_Select_Contact,5038,0,61,64.29174553392706,18.538500000431668,295.6747999996878,459.0,8.396553586326382,0.0,61,73,81,85,100,110,130,140,220,300,300
GET,03_Admin_Route,755,0,63,66.79805788080076,19.599600000219652,405.09499999825493,1793.0,1.2583163869941283,0.0,63,77,82,90,100,120,130,150,410,410,410
GET,03_Visit_Booking_Page,5029,0,55,58.56744233443627,15.445500001078472,231.1465999991924,37992.0,8.381553788335722,0.0,55,67,75,80,95,110,120,130,170,230,230
POST,04_Admin_Update_Route,754,0,70,74.90042612733001,24.10059999965597,280.99680000013905,235.0,1.256649742772944,0.0,70,83,93,96,110,130,150,170,280,280,280
POST,04_Confirm_Booking,4953,0,1300.0,3571.15234019786,273.96070000031614,56885.271099999954,46.0,8.254888827525718,0.0,1300,2500,4000,5200,9900,15000,22000,29000,48000,57000,57000
GET,05_Admin_Route,752,0,140.0,152.7497287233734,78.15339999797288,1157.8578000007838,5482.025265957447,1.2533164543305755,0.0,140,160,170,170,210,260,330,390,1200,1200,1200
POST,05_Fetch_Unpaid_Orders,4945,0,81,85.45780076844147,30.017299999599345,309.07099999967613,7774.241860465117,8.241555673756244,0.0,81,94,100,110,120,140,160,170,240,310,310
PUT,06_Admin_Update_Travel,750,0,69,73.13652946662235,24.47789999860106,409.33989999757614,272.0,1.2499831658882068,0.0,69,81,89,95,110,120,160,170,410,410,410
POST,06_Pay_Order,4933,0,120.0,126.50534196230568,45.76710000037565,1504.1973999977927,60.0,8.221555943102032,0.0,120,140,150,150,170,200,230,280,1100,1500,1500
GET,07_Admin_Get_User,744,0,70,73.9287397849674,28.352100001939107,208.8210000001709,25410.27688172043,1.2399833005611012,0.0,70,83,92,96,110,120,140,150,210,210,210
GET,07_Collect_Ticket,4927,0,73,77.87861907854978,22.192199998244178,838.6571999981243,40.0,8.211556077774928,0.0,73,84,94,99,120,130,150,180,640,840,840
POST,0AA_LoginAdmin,135,0,210.0,237.56879703686099,136.32619999771123,662.7799000016239,341.0,0.22499696985987724,0.0,210,230,270,300,340,400,560,570,660,660,660
POST,0A_Login,135,0,200.0,215.1106029630615,115.40790000071866,706.2385999997787,370.0,0.22499696985987724,0.0,200,220,240,250,310,370,570,660,710,710,710
,Aggregated,40546,0,95,576.5616466556431,15.445500001078472,56885.271099999954,27621.377595817095,67.57575659213765,0.0,95,130,230,380,860,1800,6300,11000,31000,48000,57000
