Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,261.15169407409024,146.5378000000328,1165.1358000001437,239.0,0.21891562697280392,0.0,230,250,280,300,360,430,590,1200,1200,1200,1200
GET,01_Admin_Order,775,0,220.0,253.6221247741846,57.840100000021266,1152.18619999996,1152718.9006451613,1.2567378585475781,0.0,220,270,300,330,460,570,700,810,1200,1200,1200
POST,01_Query_Routes,5120,0,590.0,612.9415571484376,144.27500000010696,4361.540299999888,327.0,8.302577852598194,0.0,590,730,820,880,1000,1200,1300,1400,2800,4400,4400
PUT,02_Admin_Update_Order,772,0,66,73.04744792746153,25.41399999972782,301.25520000001416,485.9119170984456,1.2518730668370714,0.0,66,80,87,95,110,130,160,200,300,300,300
GET,02_Select_Contact,5111,0,63,66.84334472706318,17.080199999782053,646.6055000000779,459.0,8.287983477466673,0.0,63,77,82,91,110,130,150,180,290,650,650
GET,03_Admin_Route,771,0,64,68.37601919584746,21.70430000023771,407.28009999997994,1793.0,1.2502514696002358,0.0,64,78,85,95,110,130,150,180,410,410,410
GET,03_Visit_Booking_Page,5102,0,54,59.94904357114528,14.724299999897994,295.8179000002019,37992.0,8.273389102335154,0.0,54,66,79,81,97,110,140,160,230,300,300
POST,04_Admin_Update_Route,768,0,66,72.7973249999951,23.37230000011914,224.51490000003105,235.0,1.2453866778897291,0.0,66,81,92,96,110,130,160,180,220,220,220
POST,04_Confirm_Booking,5022,2,1300.0,3733.9104072680184,263.09730000002673,60070.74869999997,46.05694942254082,8.143661323388306,0.003243194473671169,1300,2500,4000,5300,10000,16000,24000,30000,49000,60000,60000
GET,05_Admin_Route,768,0,130.0,147.0121993489571,68.7406000001829,1578.559999999925,5482.024739583333,1.2453866778897291,0.0,130,140,160,160,200,280,350,420,1600,1600,1600
POST,05_Fetch_Unpaid_Orders,5015,0,81,86.30265984047756,27.470399999856454,363.36230000006253,7886.900299102692,8.132310142730457,0.0,81,95,100,110,130,140,170,190,280,360,360
PUT,06_Admin_Update_Travel,765,0,66,73.24814104575071,23.96069999986139,230.06179999993037,272.0,1.2405218861792222,0.0,66,81,94,96,110,130,170,180,230,230,230
POST,06_Pay_Order,5007,2,110.0,124.35374495706571,44.11320000008345,1061.9121000001996,60.21929298981426,8.119337364835772,0.003243194473671169,110,130,140,150,180,200,240,290,730,1100,1100
GET,07_Admin_Get_User,761,0,65,70.14463455978525,24.53379999997196,226.253700000143,25412.869908015768,1.2340354972318799,0.0,65,79,84,94,110,130,150,170,230,230,230
GET,07_Collect_Ticket,5001,2,76,81.84081099780268,25.7448000002114,1350.8417000000463,40.04159168166367,8.10960778141476,0.003243194473671169,76,87,97,100,120,140,170,190,1100,1400,1400
POST,0AA_LoginAdmin,135,0,210.0,232.73474592593055,141.37440000013157,685.0260000001072,341.0,0.21891562697280392,0.0,210,240,270,290,320,360,450,670,690,690,690
POST,0A_Login,135,0,200.0,218.95289259258024,125.73239999983343,479.8702000000503,370.0,0.21891562697280392,0.0,200,230,250,270,310,360,410,470,480,480,480
,Aggregated,41163,6,96,599.6238791074509,14.724299999897994,60070.74869999997,28115.592060831328,66.74980705986317,0.009729583421013509,96,140,240,370,870,1800,6500,12000,32000,50000,60000
