Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,254.94770296296343,145.8970999999991,1022.1171999999967,239.0,0.16701325946869822,0.0,230,250,260,280,310,500,640,1000,1000,1000,1000
GET,01_Admin_Order,1029,0,220.0,251.4525357628779,51.50679999999852,1107.9935999999861,1448245.7356656948,1.2730121777280776,0.0,220,260,300,330,450,560,660,720,1100,1100,1100
POST,01_Query_Routes,6202,0,650.0,671.9649029506611,148.6417000000131,5176.618999999995,327.0,7.672712853517529,0.0,650,820,910,980,1100,1300,1400,1500,3400,5200,5200
PUT,02_Admin_Update_Order,1029,0,67,72.1538076773584,21.890499999983604,399.8886999999982,485.91545189504376,1.2730121777280776,0.0,67,82,90,98,110,130,150,160,220,400,400
GET,02_Select_Contact,6191,0,60,64.36762405104116,17.508599999928265,542.2427999999968,459.0,7.659104365708968,0.0,60,73,82,86,100,120,140,150,240,540,540
GET,03_Admin_Route,1026,0,64,65.2512261208588,20.082000000002154,406.9681000000003,1793.0,1.2693007719621066,0.0,64,74,82,85,100,120,130,150,260,410,410
GET,03_Visit_Booking_Page,6181,0,53,58.70590635819478,14.322099999958482,347.64480000001186,37992.0,7.646733013155732,0.0,53,66,78,82,98,110,130,150,220,350,350
POST,04_Admin_Update_Route,1021,0,67,72.59543339862917,22.665200000005825,468.29969999998866,235.0,1.2631150956854882,0.0,67,82,92,97,110,130,150,170,240,470,470
POST,04_Confirm_Booking,6098,18,1500.0,5178.445077812391,252.5280000000123,60112.503500000006,46.422105608396194,7.544050786963865,0.02226843459582643,1500,3500,5900,7900,15000,22000,34000,44000,60000,60000,60000
GET,05_Admin_Route,1019,0,130.0,143.1118835132484,63.86350000002494,1524.9802999999956,5482.018645731109,1.2606408251748407,0.0,130,150,160,160,190,240,310,390,730,1500,1500
POST,05_Fetch_Unpaid_Orders,6089,0,83,87.463025817047,27.175299999981917,564.4786999999951,9511.269666611923,7.532916569665952,0.0,83,97,100,110,130,140,160,180,280,560,560
PUT,06_Admin_Update_Travel,1019,0,67,70.96768596663306,22.839299999986906,271.6830000000101,272.0,1.2606408251748407,0.0,67,81,85,97,110,130,150,160,200,270,270
POST,06_Pay_Order,6083,17,120.0,130.76629988492533,43.06819999999334,1370.099599999989,61.533947065592635,7.52549375813401,0.02103129934050274,120,140,150,160,180,210,250,310,950,1400,1400
GET,07_Admin_Get_User,1016,0,66,69.73002657480417,24.440800000036234,383.45589999994445,25530.929133858266,1.2569294194088696,0.0,66,80,84,95,110,130,140,150,280,380,380
GET,07_Collect_Ticket,6078,17,73,78.08155204014496,20.433599999989838,553.033499999998,40.29088515959197,7.519308081857392,0.02103129934050274,73,85,97,99,120,130,160,180,440,550,550
POST,0AA_LoginAdmin,135,0,200.0,225.1843651851852,138.07900000000473,694.4036000000011,341.0,0.16701325946869822,0.0,200,230,250,270,320,370,510,690,690,690,690
POST,0A_Login,135,0,200.0,211.82326000000026,122.10050000000194,617.3122000000006,370.0,0.16701325946869822,0.0,200,220,240,260,290,330,460,480,620,620,620
,Aggregated,50486,52,97,775.7814919086478,14.322099999958482,60112.503500000006,36114.370677019375,62.45801050027184,0.06433103327683191,97,140,240,390,960,2200,9800,17000,46000,60000,60000
