Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,249.17728814822718,148.57909999955154,1078.7712000001193,239.0,0.22130813458548917,0.0,220,250,260,280,340,390,520,1100,1100,1100,1100
GET,01_Admin_Order,774,0,160.0,189.0445027132396,44.364700001096935,1064.9733999998716,1136324.7299741602,1.2688333049568046,0.0,160,180,200,220,330,470,550,650,1100,1100,1100
POST,01_Query_Routes,5006,0,570.0,604.6844506591877,155.24139999979525,5131.50719999976,327.0,8.206433494333028,0.0,570,740,830,890,1000,1100,1200,1300,3500,5100,5100
PUT,02_Admin_Update_Order,772,0,67,70.58850712430822,24.06889999838313,395.72210000005725,485.91062176165804,1.2655546659259085,0.0,67,80,87,95,110,120,130,150,400,400,400
GET,02_Select_Contact,4998,0,59,62.11426098438785,17.447999998694286,459.30330000010144,459.0,8.193318938209444,0.0,59,69,79,83,98,110,130,140,200,460,460
GET,03_Admin_Route,769,0,62,64.86070507152432,20.394900000610505,590.0117999990471,1793.0,1.2606367073795643,0.0,62,74,81,86,99,110,130,140,590,590,590
GET,03_Visit_Booking_Page,4991,0,52,56.38099535163207,14.664000000266242,222.3097999994934,37992.0,8.181843701601307,0.0,52,65,72,79,93,100,120,130,160,220,220
POST,04_Admin_Update_Route,766,0,67,71.32377049612947,26.182000001426786,195.06120000005467,235.0,1.25571874883322,0.0,67,81,90,95,110,120,130,140,200,200,200
POST,04_Confirm_Booking,4910,3,1200.0,3930.1424910794094,259.28120000025956,60069.927699998516,46.087372708757634,8.049058820850014,0.0049179585463442034,1200,2500,4300,5800,11000,17000,25000,33000,59000,60000,60000
GET,05_Admin_Route,765,0,130.0,142.17588810458074,73.41880000058154,1514.0621999998984,5482.0248366013075,1.254079429317772,0.0,130,140,150,160,190,230,310,430,1500,1500,1500
POST,05_Fetch_Unpaid_Orders,4902,0,79,82.6565304365629,25.004799999805982,498.84800000108953,7720.553039575683,8.03594426472643,0.0,79,91,98,100,120,130,150,160,230,500,500
PUT,06_Admin_Update_Travel,763,0,66,70.32826461335452,24.730099999942468,190.274300000965,272.0,1.2508007902868759,0.0,66,79,85,93,110,120,140,160,190,190,190
POST,06_Pay_Order,4893,3,110.0,119.79808667483509,41.75370000120893,1110.2859999991779,60.336194563662374,8.021190389087396,0.0049179585463442034,110,130,140,150,170,190,210,240,860,1100,1100
GET,07_Admin_Get_User,761,0,65,69.93537240471998,25.449099999605096,183.1053999994765,25410.872536136663,1.2475221512559798,0.0,65,79,87,93,110,120,140,160,180,180,180
GET,07_Collect_Ticket,4884,2,70,74.51397723178887,23.17650000077265,606.1749000000418,40.042588042588044,8.006436513448364,0.0032786390308961358,70,82,92,96,110,130,140,160,300,610,610
POST,0AA_LoginAdmin,135,0,200.0,220.66817703707784,131.77100000029895,677.5469000003795,341.0,0.22130813458548917,0.0,200,230,250,260,300,350,420,680,680,680,680
POST,0A_Login,135,0,190.0,204.69504592599858,116.24359999950684,443.21250000029977,370.0,0.22130813458548917,0.0,190,210,230,250,290,330,380,400,440,440,440
,Aggregated,40359,8,92,616.5467603558043,14.664000000266242,60069.927699998516,28182.780767610693,66.16129632396857,0.013114556123584543,92,130,220,360,850,1700,7100,13000,35000,59000,60000
