Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1779878971607,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,66.66667175292969,57.89473724365234,80.0,52.6315803527832,55.26315689086914,52.77777862548828,58.97436141967773,60.00000381469727,66.66667175292969,70.73170471191406,65.78947448730469,60.52631759643555,61.5384635925293,74.35897827148438,52.6315803527832,51.28205490112305,158093.8890991211,89878.11212158203,0,404331982848,8589930496,30999044096,0
199,1779878971807,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,55.0,45.0,36.84210586547852,31.57894515991211,36.84210586547852,47.619049072265625,21.052631378173828,89.47368621826172,36.84210586547852,31.57894515991211,35.0,47.36842346191406,31.57894515991211,42.85714340209961,85.0,47.36842346191406,158097.70574951172,89885.37017822266,0,404331982848,8589930496,31008059392,0
200,1779878972007,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,55.0,45.0,36.84210586547852,31.57894515991211,36.84210586547852,47.619049072265625,21.052631378173828,89.47368621826172,36.84210586547852,31.57894515991211,35.0,47.36842346191406,31.57894515991211,42.85714340209961,85.0,47.36842346191406,158101.4471435547,89892.74627685547,0,404331982848,8589930496,31014354944,0
199,1779878972207,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,64.10256958007812,75.0,51.28205490112305,52.499996185302734,52.499996185302734,52.6315803527832,53.658538818359375,82.92682647705078,56.41025924682617,56.41025924682617,67.5,70.73170471191406,72.5,57.89473724365234,48.64865112304688,48.71794891357422,158106.10919189453,89901.96966552734,0,404331982848,8589930496,31073042432,0
200,1779878972407,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,52.6315803527832,42.105262756347656,50.0,45.0,33.333335876464844,42.105262756347656,42.105262756347656,33.333335876464844,42.105262756347656,57.89473724365234,45.0,65.0,33.333335876464844,47.619049072265625,50.0,42.105262756347656,158109.88012695312,89909.46282958984,0,404331982848,8589930496,31103066112,0
199,1779878972608,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,85.0,71.42857360839844,68.42105102539062,68.42105102539062,70.0,66.66667175292969,70.0,75.0,70.0,73.68421173095703,94.73684692382812,73.68421173095703,70.0,73.68421173095703,70.0,65.0,158114.17810058594,89918.43463134766,0,404331982848,8589930496,31152132096,0
199,1779878972808,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,73.68421173095703,78.94737243652344,61.11111068725586,72.22222137451172,61.11111068725586,70.0,68.42105102539062,65.0,90.0,63.15789031982422,80.0,68.42105102539062,85.0,76.19047546386719,64.70588684082031,70.5882339477539,158118.44604492188,89927.54425048828,0,404331982848,8589930496,31185883136,0
199,1779878973008,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,95.0,61.11111068725586,63.15789031982422,63.15789031982422,66.66667175292969,68.42105102539062,78.94737243652344,70.0,60.00000381469727,70.0,66.66667175292969,70.0,63.15789031982422,72.22222137451172,72.7272720336914,95.0,158122.31951904297,89936.45989990234,0,404331982848,8589930496,31208939520,0
200,1779878973208,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,100.0,61.904762268066406,61.11111068725586,55.0,52.6315803527832,50.0,52.38095474243164,65.0,55.0,68.42105102539062,50.0,100.0,80.0,52.6315803527832,57.89473724365234,65.0,158126.4673461914,89945.44561767578,0,404331982848,8589930496,31215734784,0
199,1779878973408,800,839,2100,2000,2100,800,800,800,799,800,800,800,800,800,800,2000,100.0,55.55555725097656,45.0,40.0,35.0,35.0,36.84210586547852,55.0,40.0,45.0,38.0952377319336,95.23809814453124,50.0,57.142860412597656,70.0,60.00000381469727,158130.46502685547,89953.3662109375,0,404331982848,8589930496,31220465664,0
