Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,230.0,259.56853777780555,139.8449000007531,1226.889999999912,239.0,0.21942259574097134,0.0,230,250,270,290,340,420,620,1200,1200,1200,1200
GET,01_Admin_Order,775,0,160.0,224.44579135483585,50.01590000028955,1274.671399998624,1154696.7896774195,1.25964823480928,0.0,160,200,240,320,480,590,700,850,1300,1300,1300
POST,01_Query_Routes,5133,0,570.0,606.9265295343912,157.40370000094117,5021.88919999935,327.0,8.342934695840043,0.0,570,720,810,860,1000,1200,1300,1400,3400,5000,5000
PUT,02_Admin_Update_Order,773,0,67,73.14591888745339,23.071400000844733,819.0221000004385,485.91461836998707,1.2563975296871914,0.0,67,81,85,97,110,130,150,180,820,820,820
GET,02_Select_Contact,5122,0,59,64.22067858258123,17.53869999993185,1692.6985999998578,459.0,8.325055817668558,0.0,59,69,81,84,99,120,140,170,380,1700,1700
GET,03_Admin_Route,770,0,64,69.31503987007682,22.589199999856646,1729.1609999992943,1793.0,1.2515214720040586,0.0,64,75,82,84,100,120,150,240,1700,1700,1700
GET,03_Visit_Booking_Page,5113,0,52,58.42372032074685,14.28479999958654,2299.848700000439,37992.0,8.310427644619159,0.0,52,66,72,81,97,110,130,170,410,2300,2300
POST,04_Admin_Update_Route,768,0,67,73.8057311198143,23.681000000578933,408.8385000013659,235.0,1.2482707668819704,0.0,67,81,92,98,110,130,150,220,410,410,410
POST,04_Confirm_Booking,5035,2,1200.0,3630.5592359682246,267.4425999994128,60066.64339999952,46.056802383316786,8.183650144857708,0.0032507051220884643,1200,2300,3700,5000,9800,15000,25000,32000,55000,60000,60000
GET,05_Admin_Route,766,0,130.0,145.42698041774491,67.20959999984188,1555.0839999996242,5482.024804177546,1.245020061759882,0.0,130,150,160,160,210,260,360,430,1600,1600,1600
POST,05_Fetch_Unpaid_Orders,5028,0,81,85.06593206045967,27.175000001079752,1713.0343999997422,7903.167661097852,8.1722726769304,0.0,81,94,99,110,130,140,160,190,340,1700,1700
PUT,06_Admin_Update_Travel,765,0,67,72.29823241829875,22.039999999833526,439.5217000001139,272.0,1.2433947091988375,0.0,67,81,85,97,110,130,150,160,440,440,440
POST,06_Pay_Order,5022,2,110.0,124.59473817202995,44.65170000003127,1407.1621000002779,60.21863799283154,8.162520561564133,0.0032507051220884643,110,130,140,150,170,190,240,320,1200,1400,1400
GET,07_Admin_Get_User,764,0,65,69.03903821991867,26.86559999892779,359.89519999930053,25426.65706806283,1.2417693566377934,0.0,65,75,83,89,110,120,140,160,360,360,360
GET,07_Collect_Ticket,5011,2,70,77.53369832367623,23.479900000893394,999.9908999998297,40.04150868090201,8.144641683392647,0.0032507051220884643,70,83,96,99,120,130,160,200,570,1000,1000
POST,0AA_LoginAdmin,135,0,210.0,225.32324962964964,134.38879999921483,603.4552000000986,341.0,0.21942259574097134,0.0,210,230,260,260,290,350,430,600,600,600,600
POST,0A_Login,135,0,190.0,232.24773481488228,119.43760000031034,896.606400001474,370.0,0.21942259574097134,0.0,190,220,230,240,300,490,850,890,900,900,900
,Aggregated,41250,6,95,584.7668754424208,14.28479999958654,60066.64339999952,28110.131272727274,67.04579314307458,0.009752115366265393,95,130,240,380,850,1700,6400,11000,33000,55000,60000
