Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,244.17876962971707,140.99069999792846,1186.5265000014915,239.0,0.2142145628364952,0.0,220,240,250,260,290,330,680,1200,1200,1200,1200
GET,01_Admin_Order,798,0,160.0,189.01381190475956,50.02049999893643,1028.9032000000589,1156359.3784461152,1.266246082544616,0.0,160,180,200,220,370,460,590,680,1000,1000,1000
POST,01_Query_Routes,5128,0,600.0,634.4617089898569,162.0535000001837,4470.816799999739,327.0,8.136979838707758,0.0,600,780,870,930,1100,1200,1400,1600,2900,4500,4500
PUT,02_Admin_Update_Order,796,0,65,70.42171055281275,22.453900000982685,303.11190000065835,485.90829145728645,1.2630725334655568,0.0,65,81,87,96,110,120,130,160,300,300,300
GET,02_Select_Contact,5120,0,60,63.67680412110066,17.854300000180956,1716.57580000101,459.0,8.124285642391522,0.0,60,70,81,83,99,110,130,140,210,1700,1700
GET,03_Admin_Route,796,0,65,65.97905138189171,22.129699998913566,422.5053000009211,1793.0,1.2630725334655568,0.0,65,77,82,85,99,110,130,140,420,420,420
GET,03_Visit_Booking_Page,5111,0,53,57.60335623165327,15.602499999658903,1703.46040000004,37992.0,8.110004671535755,0.0,53,66,73,81,95,100,120,130,160,1700,1700
POST,04_Admin_Update_Route,793,0,68,72.40169962163822,24.32039999985136,175.581700001203,235.0,1.2583122098469681,0.0,68,82,92,97,110,120,130,150,180,180,180
POST,04_Confirm_Booking,5033,2,1300.0,4061.105325034778,252.86839999898802,60106.05339999893,46.056824955295056,7.986236257452447,0.0031735490790591884,1300,2800,4500,6100,12000,17000,26000,32000,54000,60000,60000
GET,05_Admin_Route,789,0,130.0,146.50524385300272,72.58100000035483,1588.9649000018835,5482.048162230672,1.2519651116888497,0.0,130,150,160,170,200,250,320,410,1600,1600,1600
POST,05_Fetch_Unpaid_Orders,5026,0,81,84.26770187027788,27.272999999695458,383.3335999988776,7904.350974930362,7.97512883567574,0.0,81,95,100,110,120,130,150,170,260,380,380
PUT,06_Admin_Update_Travel,787,0,67,72.09093786527536,24.604399997770088,431.7843000026187,272.0,1.2487915626097905,0.0,67,82,90,96,110,120,140,160,430,430,430
POST,06_Pay_Order,5019,2,110.0,122.32690231122133,45.58859999815468,981.4022999998997,60.218768679019725,7.964021413899033,0.0031735490790591884,110,130,140,150,170,190,220,250,730,980,980
GET,07_Admin_Get_User,786,0,66,70.95481564891726,25.664400000096066,185.07859999954235,25429.54707379135,1.247204788070261,0.0,66,81,88,95,110,120,140,160,190,190,190
GET,07_Collect_Ticket,5008,2,73,78.3343520367312,24.58169999954407,1001.9405999992159,40.04153354632588,7.946566893964207,0.0031735490790591884,73,84,97,99,120,130,150,160,680,1000,1000
POST,0AA_LoginAdmin,135,0,210.0,218.6339333333308,132.48160000148346,679.1634999972302,341.0,0.2142145628364952,0.0,210,230,240,250,270,310,360,680,680,680,680
POST,0A_Login,135,0,200.0,195.43777777766485,112.93780000050901,350.00619999846094,370.0,0.2142145628364952,0.0,200,210,220,230,250,280,320,330,350,350,350
,Aggregated,41395,6,95,637.2042624568188,15.602499999658903,60106.05339999893,28701.4448604904,65.68453206382755,0.009520647237177564,95,130,220,370,890,1900,7700,13000,34000,54000,60000
