Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,240.0,269.69234222219205,139.8919000002934,932.369999999537,239.0,0.21162348673189812,0.0,240,280,300,330,390,470,720,930,930,930,930
GET,01_Admin_Order,811,0,160.0,214.78691122076432,51.6896999997698,1124.163700000281,1175199.8113440198,1.271308501774588,0.0,160,190,200,230,450,610,840,940,1100,1100,1100
POST,01_Query_Routes,5185,0,610.0,633.3992529026075,168.11930000039865,3945.65540000076,327.0,8.127909471888087,0.0,610,760,840,890,1100,1200,1500,1700,2400,3900,3900
PUT,02_Admin_Update_Order,809,0,67,68.80644894936695,23.53640000001178,348.16589999991265,485.89740420271943,1.2681733390081895,0.0,67,79,83,88,100,120,130,150,350,350,350
GET,02_Select_Contact,5176,0,57,61.40878440882207,15.956000001096982,355.3705999993326,459.0,8.113801239439294,0.0,57,69,80,83,97,110,120,140,190,360,360
GET,03_Admin_Route,808,0,58,63.59039158415289,20.787299999938114,424.9018000000433,1793.0,1.2666057576249903,0.0,58,70,80,82,100,110,140,150,420,420,420
GET,03_Visit_Booking_Page,5173,0,51,54.89865420452844,13.243600000350852,181.46669999987353,37992.0,8.109098495289697,0.0,51,64,70,77,89,100,120,130,160,180,180
POST,04_Admin_Update_Route,806,0,67,70.28301600496688,24.42429999973683,228.3540999997058,235.0,1.2634705948585918,0.0,67,80,85,94,110,120,130,150,230,230,230
POST,04_Confirm_Booking,5087,4,1400.0,3972.5347158246414,271.8715000000884,60094.23500000048,46.11244348338903,7.974286496334561,0.006270325532796982,1400,3000,4700,6000,10000,16000,24000,32000,58000,60000,60000
GET,05_Admin_Route,806,0,130.0,159.08140198512086,79.87280000088504,2041.3508000001457,5482.023573200992,1.2634705948585918,0.0,130,150,160,160,190,270,520,710,2000,2000,2000
POST,05_Fetch_Unpaid_Orders,5075,0,81,83.21662151723528,27.74070000032225,454.6811999998681,7969.900492610837,7.95547551973617,0.0,81,92,99,110,120,130,150,160,250,450,450
PUT,06_Admin_Update_Travel,802,0,66,70.57173004987679,22.875599999679253,525.4274999997506,272.0,1.2572002693257949,0.0,66,80,85,92,100,120,150,180,530,530,530
POST,06_Pay_Order,5066,4,120.0,122.17314690092363,44.20010000012553,1122.7453999999852,60.43308330043427,7.9413672872873775,0.006270325532796982,120,130,140,150,170,190,220,260,730,1100,1100
GET,07_Admin_Get_User,798,0,65,67.66687343358963,25.41419999943173,196.18150000042078,25452.095238095237,1.250929943792998,0.0,65,75,82,87,100,120,130,150,200,200,200
GET,07_Collect_Ticket,5060,3,70,75.29472316205052,22.742600000128732,785.1713000000018,40.061660079051386,7.931961798988182,0.004702744149597736,70,82,92,96,110,130,140,160,480,790,790
POST,0AA_LoginAdmin,135,0,210.0,234.50610814811458,135.8103000002302,564.9366999996346,341.0,0.21162348673189812,0.0,210,260,280,300,350,390,480,560,560,560,560
POST,0A_Login,135,0,210.0,224.16877851850316,109.12420000022394,633.0889999999272,370.0,0.21162348673189812,0.0,210,240,270,280,340,390,440,440,630,630,630
,Aggregated,41867,11,92,625.5900416915508,13.243600000350852,60094.23500000048,29187.392194329663,65.62992977040281,0.0172433952151917,92,130,230,390,880,2200,7100,12000,33000,59000,60000
