Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,241.41015703702308,143.40940000147384,1133.6678999996366,239.0,0.2213163269338109,0.0,220,240,260,270,300,320,400,1100,1100,1100,1100
GET,01_Admin_Order,772,0,160.0,168.50671709841893,47.03289999997651,1100.113999998939,1160805.9417098446,1.2656015140214965,0.0,160,180,190,200,220,280,460,560,1100,1100,1100
POST,01_Query_Routes,5147,0,560.0,587.3344283077402,157.4638000001869,5201.457000001028,327.0,8.43788988687648,0.0,560,720,800,850,980,1100,1200,1300,3400,5200,5200
PUT,02_Admin_Update_Order,771,0,68,72.19493242541034,24.449400001685717,310.5708999992203,485.9260700389105,1.2639621338219869,0.0,68,81,89,97,110,120,140,150,310,310,310
GET,02_Select_Contact,5142,0,60,63.94958531699503,18.179099999542814,572.1490000014455,459.0,8.429692985878932,0.0,60,71,82,84,99,110,130,140,500,570,570
GET,03_Admin_Route,769,0,63,65.07842548767086,21.417800000563147,463.01259999927424,1793.0,1.2606833734229674,0.0,63,76,82,85,99,110,130,130,460,460,460
GET,03_Visit_Booking_Page,5132,0,53,57.396499746681066,13.998000000356114,228.98349999923084,37992.0,8.413299183883835,0.0,53,66,74,81,95,100,120,130,160,230,230
POST,04_Admin_Update_Route,767,0,67,72.50787314209958,24.91560000089521,176.96780000005674,235.0,1.257404613023948,0.0,67,82,89,96,110,120,140,150,180,180,180
POST,04_Confirm_Booking,5058,2,1100.0,3510.3077480031843,268.570299998828,60095.27569999955,46.05654408857256,8.291985049120115,0.0032787603990194207,1100,2100,3500,5000,10000,15000,23000,30000,51000,60000,60000
GET,05_Admin_Route,766,0,130.0,142.97663407309986,63.47760000062408,1272.5363000008656,5482.049608355092,1.2557652328244382,0.0,130,150,160,160,190,230,300,360,1300,1300,1300
POST,05_Fetch_Unpaid_Orders,5048,0,81,82.24657620838724,25.354399998832378,259.9375999998301,7934.488906497623,8.275591247125018,0.0,81,92,98,100,120,130,150,160,190,260,260
PUT,06_Admin_Update_Travel,763,0,67,71.76920117954629,22.35609999843291,227.96390000075917,272.0,1.2508470922259092,0.0,67,81,86,95,110,120,150,160,230,230,230
POST,06_Pay_Order,5035,2,110.0,120.32110856008556,44.94239999985439,884.7697000001062,60.2180734856008,8.254279304531392,0.0032787603990194207,110,130,140,150,170,180,210,230,510,880,880
GET,07_Admin_Get_User,761,0,66,69.01547293034777,21.159199999601697,168.62509999918984,25410.373193166884,1.2475683318268898,0.0,66,80,83,91,100,110,130,150,170,170,170
GET,07_Collect_Ticket,5028,2,70,75.05810045744829,21.80220000082045,613.8592000006611,40.041368337311056,8.242803643134824,0.0032787603990194207,70,82,95,98,110,130,140,150,190,610,610
POST,0AA_LoginAdmin,135,0,200.0,212.64541555558228,138.3908000007068,491.23400000098627,341.0,0.2213163269338109,0.0,200,220,240,250,280,310,400,490,490,490,490
POST,0A_Login,135,0,190.0,201.99517999997758,116.09500000122353,477.5837999986834,370.0,0.2213163269338109,0.0,190,210,220,230,270,320,370,420,480,480,480
,Aggregated,41364,6,94,565.629534832221,13.998000000356114,60095.27569999955,28086.190866453922,67.81132257251966,0.009836281197058263,94,130,220,350,810,1500,6400,12000,33000,53000,60000
