Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,00_Admin_Auto_Register,135,0,220.0,244.82776296294173,147.88950000001932,1168.3812999999645,239.0,0.13640857582997956,0.0,220,240,260,270,310,360,550,1200,1200,1200,1200
GET,01_Admin_Order,1259,0,280.0,322.91889412232564,52.87640000005922,1773.9093999998659,1660734.9261318506,1.272136273851439,0.0,280,350,400,460,630,750,1000,1100,1400,1800,1800
POST,01_Query_Routes,6945,0,690.0,767.8177008063388,163.38720000021567,4456.589700000222,327.0,7.017463401031171,0.0,690,900,1000,1100,1300,1500,2000,2300,3700,4500,4500
PUT,02_Admin_Update_Order,1257,0,67,76.47962776452282,24.20849999998609,349.4157000004634,485.9061256961018,1.2701154060613653,0.0,67,81,95,98,120,140,180,220,310,350,350
GET,02_Select_Contact,6938,0,62,67.51481039204405,17.039700000168523,478.22679999990214,459.0,7.0103903637659135,0.0,62,77,82,93,110,130,160,190,310,480,480
GET,03_Admin_Route,1254,0,60,66.27098867621845,22.189799999978277,356.3419000001886,1793.0,1.2670841043762546,0.0,60,76,81,91,100,130,140,180,320,360,360
GET,03_Visit_Booking_Page,6931,0,54,60.43013078920815,14.133199999378121,400.6718999999066,37992.0,7.003317326500655,0.0,54,66,79,81,97,120,140,170,320,400,400
POST,04_Admin_Update_Route,1254,0,71,77.26285733653364,25.212999999894237,351.1703000003763,235.0,1.2670841043762546,0.0,71,82,95,98,130,140,170,210,330,350,350
POST,04_Confirm_Booking,6843,52,1800.0,6724.746671269906,265.07889999993495,60198.819600000206,47.086657898582494,6.914399143737409,0.05254256254191806,1800,4600,7700,11000,20000,30000,44000,55000,60000,60000,60000
GET,05_Admin_Route,1251,0,130.0,143.62679320543722,66.99550000030285,1560.0822999995216,5482.01518784972,1.264052802691144,0.0,130,140,160,160,200,240,310,380,720,1600,1600
POST,05_Fetch_Unpaid_Orders,6838,0,83,91.6039890172536,26.15570000034495,434.4312000002901,10652.764697279907,6.909346974262225,0.0,83,97,110,110,130,160,190,230,370,430,430
PUT,06_Admin_Update_Travel,1250,0,67,75.57310832000577,23.403399999551766,316.79559999975027,272.0,1.2630423687961072,0.0,67,81,95,98,120,140,180,230,300,320,320
POST,06_Pay_Order,6831,41,130.0,137.0703619382176,44.35990000001766,1068.827600000077,63.294393207436684,6.902273936996966,0.04142778969651231,130,140,160,170,200,240,310,380,610,1100,1100
GET,07_Admin_Get_User,1248,0,65,72.92948277243627,21.912900000643276,296.10459999912564,25592.60576923077,1.2610215010060333,0.0,66,80,91,96,110,130,170,200,280,300,300
GET,07_Collect_Ticket,6823,41,75,79.42127873369768,18.291400000634894,574.6246999997311,40.62494503883922,6.8941904658366715,0.04142778969651231,75,89,96,100,130,140,170,190,300,570,570
POST,0AA_LoginAdmin,135,0,200.0,213.3894029629489,134.70759999927395,628.82239999999,341.0,0.13640857582997956,0.0,200,220,230,250,280,320,440,630,630,630,630
POST,0A_Login,135,0,190.0,198.23124296297598,120.9392000000662,480.6319999997868,370.0,0.13640857582997956,0.0,190,210,220,230,260,330,410,410,480,480,480
,Aggregated,57327,134,97,967.7510205452904,14.133199999378121,60198.819600000206,43189.74422174542,57.925143900779545,0.13539814193494268,97,140,260,420,1100,2800,13000,23000,58000,60000,60000
